,status,setup_time,solve_time,run_time,obj
lcvx_5,optimal,,0.0003167950999999999,0.0003167950999999999,-3.455222394512036
lcvx_10,optimal,,0.0006149110600000002,0.0006149110600000002,-3.4662877707145605
lcvx_15,optimal,,0.00102337442,0.00102337442,-3.469446294866147
lcvx_25,optimal,,0.001822398139999999,0.001822398139999999,-3.4718086821069316
lcvx_50,optimal,,0.0035959798700000004,0.0035959798700000004,-3.4734905815669523
lcvx_75,optimal,,0.006236429070000002,0.006236429070000002,-3.4740359778340775
lcvx_100,optimal,,0.007880212040000003,0.007880212040000003,-3.474304988156506
lcvx_125,optimal,,0.011359028129999999,0.011359028129999999,-3.47446479191777
