tau,clarabel,ecos,qcos_custom,qcos,mosek
95.05565920101196,1.0,0.125,1.0,1.0,0.75
95.93608287093141,1.0,0.125,1.0,1.0,0.75
96.82466119303123,1.0,0.125,1.0,1.0,0.75
97.72146969725725,1.0,0.125,1.0,1.0,0.75
98.6265846131282,1.0,0.125,1.0,1.0,0.75
99.54008287621524,1.0,0.125,1.0,1.0,0.75
100.46204213468131,1.0,0.125,1.0,1.0,0.75
101.39254075588153,1.0,0.125,1.0,1.0,0.75
102.3316578330245,1.0,0.125,1.0,1.0,0.75
103.27947319189515,1.0,0.125,1.0,1.0,0.75
104.23606739764011,1.0,0.125,1.0,1.0,0.75
105.20152176161591,1.0,0.125,1.0,1.0,0.75
106.17591834830002,1.0,0.125,1.0,1.0,0.75
107.15933998226711,1.0,0.125,1.0,1.0,0.75
108.15187025522881,1.0,0.125,1.0,1.0,0.75
109.1535935331391,1.0,0.125,1.0,1.0,0.75
110.16459496336569,1.0,0.125,1.0,1.0,0.75
111.1849604819271,1.0,0.125,1.0,1.0,0.75
112.21477682079802,1.0,0.125,1.0,1.0,0.75
113.25413151528114,1.0,0.125,1.0,1.0,0.75
114.30311291144785,1.0,0.125,1.0,1.0,0.75
115.36181017364785,1.0,0.125,1.0,1.0,0.75
116.43031329208767,1.0,0.125,1.0,1.0,0.75
117.50871309048075,1.0,0.125,1.0,1.0,0.75
118.59710123376694,1.0,0.125,1.0,1.0,0.75
119.69557023590428,1.0,0.125,1.0,1.0,0.75
120.8042134677329,1.0,0.125,1.0,1.0,0.75
121.92312516491107,1.0,0.125,1.0,1.0,0.75
123.05240043592616,1.0,0.125,1.0,1.0,0.75
124.19213527017834,1.0,0.125,1.0,1.0,0.75
125.34242654613995,1.0,0.125,1.0,1.0,0.75
126.50337203959037,1.0,0.125,1.0,1.0,0.75
127.67507043192657,1.0,0.125,1.0,1.0,0.75
128.8576213185518,1.0,0.125,1.0,1.0,0.75
130.05112521734085,1.0,0.125,1.0,1.0,0.75
131.25568357718427,1.0,0.125,1.0,1.0,0.75
132.47139878661176,1.0,0.125,1.0,1.0,0.75
133.69837418249466,1.0,0.125,1.0,1.0,0.75
134.93671405883066,1.0,0.125,1.0,1.0,0.75
136.18652367560813,1.0,0.125,1.0,1.0,0.75
137.44790926775366,1.0,0.125,1.0,1.0,0.75
138.7209780541621,1.0,0.125,1.0,1.0,0.75
140.00583824680976,1.0,0.125,1.0,1.0,0.75
141.30259905995337,1.0,0.125,1.0,1.0,0.75
142.61137071941283,1.0,0.125,1.0,1.0,0.75
143.93226447194064,1.0,0.125,1.0,1.0,0.75
145.26539259467813,1.0,0.125,1.0,1.0,0.75
146.61086840469844,1.0,0.125,1.0,1.0,0.75
147.96880626863964,1.0,0.125,1.0,1.0,0.75
149.33932161242518,1.0,0.125,1.0,1.0,0.75
150.72253093107554,1.0,0.125,1.0,1.0,0.75
152.1185517986105,1.0,0.125,1.0,1.0,0.75
153.52750287804227,1.0,0.125,1.0,1.0,0.75
154.94950393146317,1.0,0.125,1.0,1.0,0.75
156.3846758302246,1.0,0.125,1.0,1.0,0.75
157.8331405652118,1.0,0.125,1.0,1.0,0.75
159.29502125721228,1.0,0.125,1.0,1.0,0.75
160.77044216738236,1.0,0.125,1.0,1.0,0.75
162.2595287078087,1.0,0.125,1.0,1.0,0.75
163.76240745216873,1.0,0.125,1.0,1.0,0.75
165.27920614648954,1.0,0.125,1.0,1.0,0.75
166.81005372000593,1.0,0.125,1.0,1.0,0.75
168.35508029612024,1.0,0.125,1.0,1.0,0.75
169.9144172034626,1.0,0.125,1.0,1.0,0.75
171.48819698705393,1.0,0.125,1.0,1.0,0.75
173.07655341957258,1.0,0.125,1.0,1.0,0.75
174.67962151272457,1.0,0.125,1.0,1.0,0.75
176.29753752872057,1.0,0.125,1.0,1.0,0.75
177.93043899185773,1.0,0.125,1.0,1.0,0.75
179.57846470020948,1.0,0.125,1.0,1.0,0.75
181.24175473742378,1.0,0.125,1.0,1.0,0.75
182.92045048462938,1.0,0.125,1.0,1.0,0.75
184.61469463245476,1.0,0.125,1.0,1.0,0.75
186.324631193156,1.0,0.125,1.0,1.0,0.75
188.05040551285816,1.0,0.125,1.0,1.0,0.75
189.79216428391015,1.0,0.125,1.0,1.0,0.75
191.55005555735278,1.0,0.125,1.0,1.0,0.75
193.32422875550452,1.0,0.125,1.0,1.0,0.75
195.11483468466164,1.0,0.125,1.0,1.0,0.75
196.92202554791714,1.0,0.125,1.0,1.0,0.75
198.74595495809837,1.0,0.125,1.0,1.0,0.75
200.5867779508234,1.0,0.125,1.0,1.0,0.75
202.44465099768038,1.0,0.125,1.0,1.0,0.75
204.31973201952704,1.0,0.125,1.0,1.0,0.75
206.21218039991425,1.0,0.125,1.0,1.0,0.75
208.12215699863393,1.0,0.125,1.0,1.0,0.75
210.04982416539153,1.0,0.125,1.0,1.0,0.75
211.9953457536071,1.0,0.125,1.0,1.0,0.75
213.95888713434215,1.0,0.125,1.0,1.0,0.75
215.94061521035653,1.0,0.125,1.0,1.0,0.75
217.94069843029558,1.0,0.125,1.0,1.0,0.75
219.95930680300748,1.0,0.125,1.0,1.0,0.75
221.99661191199547,1.0,0.125,1.0,1.0,0.75
224.05278693000182,1.0,0.125,1.0,1.0,0.75
226.12800663372772,1.0,0.125,1.0,1.0,0.75
228.22244741868985,1.0,0.125,1.0,1.0,0.75
230.33628731421314,1.0,0.125,1.0,1.0,0.75
232.4697059985648,1.0,0.125,1.0,1.0,0.75
234.62288481422624,1.0,0.125,1.0,1.0,0.75
236.79600678330763,1.0,0.125,1.0,1.0,0.75
238.98925662310504,1.0,0.125,1.0,1.0,0.75
241.2028207618007,1.0,0.125,1.0,1.0,0.75
243.43688735431104,1.0,0.125,1.0,1.0,0.75
245.691646298279,1.0,0.125,1.0,1.0,0.75
247.96728925021577,1.0,0.125,1.0,1.0,0.75
250.26400964179192,1.0,0.125,1.0,1.0,0.75
252.58200269627847,1.0,0.125,1.0,1.0,0.75
254.9214654451423,1.0,0.125,1.0,1.0,0.75
257.28259674479324,1.0,0.125,1.0,1.0,0.75
259.665597293487,1.0,0.125,1.0,1.0,0.75
262.07066964838526,1.0,0.125,1.0,1.0,0.75
264.498018242772,1.0,0.125,1.0,1.0,0.75
266.9478494034321,1.0,0.125,1.0,1.0,0.75
269.4203713681882,1.0,0.125,1.0,1.0,0.75
271.9157943036019,1.0,0.125,1.0,1.0,0.75
274.43433032283656,1.0,0.125,1.0,1.0,0.75
276.9761935036891,1.0,0.125,1.0,1.0,0.75
279.5415999067856,1.0,0.125,1.0,1.0,0.75
282.1307675939471,1.0,0.125,1.0,1.0,0.75
284.74391664672476,1.0,0.125,1.0,1.0,0.75
287.38126918510665,1.0,0.125,1.0,1.0,0.75
290.04304938639916,1.0,0.125,1.0,1.0,0.75
292.7294835042816,1.0,0.125,1.0,1.0,0.75
295.440799888038,1.0,0.125,1.0,1.0,0.75
298.17722900196736,1.0,0.125,1.0,1.0,0.75
300.9390034449721,1.0,0.125,1.0,1.0,0.75
303.72635797033115,1.0,0.125,1.0,1.0,0.75
306.5395295056527,1.0,0.125,1.0,1.0,0.75
309.37875717301364,1.0,0.125,1.0,1.0,0.75
312.2442823092858,1.0,0.125,1.0,1.0,0.75
315.13634848664793,1.0,0.125,1.0,1.0,0.75
318.05520153329195,1.0,0.125,1.0,1.0,0.75
321.00108955431716,1.0,0.125,1.0,1.0,0.75
323.9742629528195,1.0,0.125,1.0,1.0,0.75
326.9749744511768,1.0,0.125,1.0,1.0,0.75
330.0034791125285,1.0,0.125,1.0,1.0,0.75
333.06003436245885,1.0,0.125,1.0,1.0,0.75
336.1449000108765,1.0,0.125,1.0,1.0,0.75
339.2583382740992,1.0,0.125,1.0,1.0,0.75
342.40061379714257,1.0,0.125,1.0,1.0,0.75
345.57199367621394,1.0,0.125,1.0,1.0,0.75
348.77274748141775,1.0,0.125,1.0,1.0,0.75
352.00314727966787,1.0,0.125,1.0,1.0,0.75
355.2634676578139,1.0,0.125,1.0,1.0,0.75
358.5539857459817,1.0,0.125,1.0,1.0,0.75
361.874981241128,1.0,0.125,1.0,1.0,0.75
365.22673643081754,1.0,0.125,1.0,1.0,0.75
368.6095362172158,1.0,0.125,1.0,1.0,0.75
372.0236681413066,1.0,0.125,1.0,1.0,0.75
375.4694224073337,1.0,0.125,1.0,1.0,0.75
378.94709190746676,1.0,0.125,1.0,1.0,0.75
382.45697224669993,1.0,0.125,1.0,1.0,0.75
385.9993617679767,1.0,0.125,1.0,1.0,0.75
389.5745615775501,1.0,0.125,1.0,1.0,0.75
393.18287557057704,1.0,0.125,1.0,1.0,0.75
396.82461045694816,1.0,0.125,1.0,1.0,0.75
400.5000757873611,1.0,0.125,1.0,1.0,0.75
404.20958397963057,1.0,0.125,1.0,1.0,0.75
407.9534503452449,1.0,0.125,1.0,1.0,0.75
411.7319931161679,1.0,0.125,1.0,1.0,0.75
415.54553347188755,1.0,0.125,1.0,1.0,0.75
419.39439556671863,1.0,0.125,1.0,1.0,0.75
423.27890655735484,1.0,0.125,1.0,1.0,0.75
427.19939663067765,1.0,0.125,1.0,1.0,0.75
431.15619903182284,1.0,0.125,1.0,1.0,0.75
435.149650092505,1.0,0.125,1.0,1.0,0.75
439.18008925960856,1.0,0.125,1.0,1.0,0.75
443.2478591240396,1.0,0.125,1.0,1.0,0.75
447.3533054498463,1.0,0.125,1.0,1.0,0.75
451.4967772036102,1.0,0.125,1.0,1.0,0.75
455.6786265841064,1.0,0.125,1.0,1.0,0.75
459.8992090522438,1.0,0.125,1.0,1.0,0.75
464.15888336127773,1.0,0.125,1.0,1.0,0.75
468.4580115873045,1.0,0.125,1.0,1.0,0.75
472.7969591600391,1.0,0.125,1.0,1.0,0.75
477.17609489387456,1.0,0.125,1.0,1.0,0.75
481.5957910192351,1.0,0.125,1.0,1.0,0.75
486.0564232142134,1.0,0.125,1.0,1.0,0.75
490.55837063650455,1.0,0.125,1.0,1.0,0.75
495.1020159556351,1.0,0.125,1.0,1.0,0.75
499.68774538548837,1.0,0.125,1.0,1.0,0.75
504.3159487171359,1.0,0.125,1.0,1.0,0.75
508.98701935196794,1.0,0.125,1.0,1.0,0.75
513.7013543351344,1.0,0.125,1.0,1.0,0.75
518.4593543892913,1.0,0.125,1.0,1.0,0.75
523.2614239486662,1.0,0.125,1.0,1.0,0.75
528.1079711934331,1.0,0.125,1.0,1.0,0.75
532.9994080844087,1.0,0.125,1.0,1.0,0.75
537.9361503980704,1.0,0.125,1.0,1.0,0.75
542.9186177618942,1.0,0.125,1.0,1.0,0.75
547.9472336900287,1.0,0.125,1.0,1.0,0.75
553.0224256192901,1.0,0.125,1.0,1.0,0.75
558.144624945496,1.0,0.125,1.0,1.0,0.75
563.3142670601358,1.0,0.125,1.0,1.0,0.75
568.5317913873753,1.0,0.125,1.0,1.0,0.75
573.7976414214133,1.0,0.125,1.0,1.0,0.75
579.1122647641758,1.0,0.125,1.0,1.0,0.75
584.4761131633632,1.0,0.125,1.0,1.0,0.75
589.8896425508499,1.0,0.125,1.0,1.0,0.75
595.353313081437,1.0,0.125,1.0,1.0,0.75
600.8675891719687,1.0,0.125,1.0,1.0,0.75
606.4329395408062,1.0,0.125,1.0,1.0,0.75
612.0498372476696,1.0,0.125,1.0,1.0,0.75
617.7187597338494,1.0,0.125,1.0,1.0,0.75
623.4401888627864,1.0,0.125,1.0,1.0,0.75
629.2146109610344,1.0,0.125,1.0,1.0,0.75
635.0425168595962,1.0,0.125,1.0,1.0,0.75
640.924401935645,1.0,0.125,1.0,1.0,0.75
646.8607661546328,1.0,0.125,1.0,1.0,0.75
652.8521141127848,1.0,0.125,1.0,1.0,0.75
658.898955079995,1.0,0.125,1.0,1.0,0.75
665.0018030431119,1.0,0.125,1.0,1.0,0.75
671.161176749628,1.0,0.125,1.0,1.0,0.75
677.3775997517752,1.0,0.125,1.0,1.0,0.75
683.6516004510238,1.0,0.125,1.0,1.0,0.75
689.9837121430019,1.0,0.125,1.0,1.0,0.75
696.3744730628222,1.0,0.125,1.0,1.0,0.75
702.8244264308346,1.0,0.125,1.0,1.0,0.75
709.3341204987997,1.0,0.125,1.0,1.0,0.75
715.9041085964889,1.0,0.125,1.0,1.0,0.75
722.5349491787214,1.0,0.125,1.0,1.0,0.75
729.2272058728313,1.0,0.125,1.0,1.0,0.75
735.9814475265763,1.0,0.125,1.0,1.0,0.75
742.7982482564918,1.0,0.125,1.0,1.0,0.75
749.6781874966877,1.0,0.125,1.0,1.0,0.75
756.6218500481054,1.0,0.125,1.0,1.0,0.75
763.6298261282242,1.0,0.125,1.0,1.0,0.75
770.7027114212295,1.0,0.125,1.0,1.0,0.75
777.841107128649,1.0,0.125,1.0,1.0,0.75
785.0456200204509,1.0,0.125,1.0,1.0,0.75
792.3168624866254,1.0,0.125,1.0,1.0,0.75
799.6554525892346,1.0,0.125,1.0,1.0,0.75
807.0620141149499,1.0,0.125,1.0,1.0,0.75
814.5371766280745,1.0,0.125,1.0,1.0,0.75
822.0815755240541,1.0,0.125,1.0,1.0,0.75
829.6958520834906,1.0,0.125,1.0,1.0,0.75
837.380653526649,1.0,0.125,1.0,1.0,0.75
845.1366330684713,1.0,0.125,1.0,1.0,0.75
852.9644499741025,1.0,0.125,1.0,1.0,0.75
860.8647696149245,1.0,0.125,1.0,1.0,0.75
868.8382635251185,1.0,0.125,1.0,1.0,0.75
876.8856094587427,1.0,0.125,1.0,1.0,0.75
885.0074914473439,1.0,0.125,1.0,1.0,0.75
893.2045998580968,1.0,0.125,1.0,1.0,0.75
901.4776314524918,1.0,0.125,1.0,1.0,0.75
909.8272894455558,1.0,0.125,1.0,1.0,0.75
918.2542835656282,1.0,0.125,1.0,1.0,0.75
926.7593301146883,1.0,0.125,1.0,1.0,0.75
935.3431520292386,1.0,0.125,1.0,1.0,0.75
944.0064789417603,1.0,0.125,1.0,1.0,0.75
952.750047242729,1.0,0.125,1.0,1.0,0.75
961.5746001432095,1.0,0.125,1.0,1.0,0.75
970.4808877380307,1.0,0.125,1.0,1.0,0.75
979.4696670695396,1.0,0.125,1.0,1.0,0.75
988.5417021919574,1.0,0.125,1.0,1.0,0.75
997.6977642363202,1.0,0.125,1.0,1.0,0.75
1006.9386314760271,1.0,0.125,1.0,1.0,0.75
1016.2650893929952,1.0,0.125,1.0,1.0,0.75
1025.677930744422,1.0,0.125,1.0,1.0,0.75
1035.1779556301763,1.0,0.125,1.0,1.0,0.75
1044.7659715608042,1.0,0.125,1.0,1.0,0.75
1054.4427935261683,1.0,0.125,1.0,1.0,0.75
1064.2092440647245,1.0,0.125,1.0,1.0,0.75
1074.0661533334335,1.0,0.125,1.0,1.0,0.75
1084.014359178331,1.0,0.125,1.0,1.0,0.75
1094.0547072057425,1.0,0.125,1.0,1.0,0.75
1104.18805085416,1.0,0.125,1.0,1.0,0.75
1114.415251466788,1.0,0.125,1.0,1.0,0.75
1124.737178364752,1.0,0.125,1.0,1.0,0.75
1135.154708920999,1.0,0.125,1.0,1.0,0.75
1145.6687286348715,1.0,0.125,1.0,1.0,0.75
1156.2801312073755,1.0,0.125,1.0,1.0,0.75
1166.9898186171474,1.0,0.125,1.0,1.0,0.75
1177.7987011971193,1.0,0.125,1.0,1.0,0.75
1188.7076977119032,1.0,0.125,1.0,1.0,0.75
1199.7177354358844,1.0,0.125,1.0,1.0,0.75
1210.8297502320395,1.0,0.125,1.0,1.0,0.75
1222.0446866314887,1.0,0.125,1.0,1.0,0.75
1233.363497913776,1.0,0.125,1.0,1.0,0.75
1244.787146187906,1.0,0.125,1.0,1.0,0.75
1256.3166024741201,1.0,0.125,1.0,1.0,0.75
1267.9528467864338,1.0,0.125,1.0,1.0,0.75
1279.6968682159415,1.0,0.125,1.0,1.0,0.75
1291.549665014884,1.0,0.125,1.0,1.0,0.75
1303.512244681509,1.0,0.125,1.0,1.0,0.75
1315.5856240457038,1.0,0.125,1.0,1.0,0.75
1327.770829355429,1.0,0.125,1.0,1.0,0.75
1340.0688963639507,1.0,0.125,1.0,1.0,0.75
1352.4808704178754,1.0,0.125,1.0,1.0,0.75
1365.0078065460139,1.0,0.125,1.0,1.0,0.75
1377.6507695490536,1.0,0.125,1.0,1.0,0.75
1390.4108340900696,1.0,0.125,1.0,1.0,0.75
1403.2890847858732,1.0,0.125,1.0,1.0,0.75
1416.2866162991988,1.0,0.125,1.0,1.0,0.75
1429.4045334317611,1.0,0.125,1.0,1.0,0.75
1442.6439512181573,1.0,0.125,1.0,1.0,0.75
1456.0059950206485,1.0,0.125,1.0,1.0,0.75
1469.4918006248172,1.0,0.125,1.0,1.0,0.75
1483.1025143361044,1.0,0.125,1.0,1.0,0.75
1496.8392930772554,1.0,0.125,1.0,1.0,0.75
1510.7033044866541,1.0,0.125,1.0,1.0,0.75
1524.695727017573,1.0,0.125,1.0,1.0,0.75
1538.8177500383463,1.0,0.125,1.0,1.0,0.75
1553.07057393346,1.0,0.125,1.0,1.0,0.75
1567.455410205595,1.0,0.125,1.0,1.0,0.75
1581.9734815785998,1.0,0.125,1.0,1.0,0.75
1596.6260221014252,1.0,0.125,1.0,1.0,0.75
1611.41427725302,1.0,0.125,1.0,1.0,0.75
1626.339504048192,1.0,0.125,1.0,1.0,0.75
1641.4029711444664,1.0,0.125,1.0,1.0,0.75
1656.6059589499134,1.0,0.125,1.0,1.0,0.75
1671.94975973199,1.0,0.125,1.0,1.0,0.75
1687.4356777273756,1.0,0.125,1.0,1.0,0.75
1703.0650292528444,1.0,0.125,1.0,1.0,0.75
1718.8391428171456,1.0,0.125,1.0,1.0,0.75
1734.7593592339308,1.0,0.125,1.0,1.0,0.75
1750.827031735725,1.0,0.125,1.0,1.0,0.75
1767.0435260889467,1.0,0.125,1.0,1.0,0.75
1783.4102207100082,1.0,0.125,1.0,1.0,0.75
1799.9285067824765,1.0,0.125,1.0,1.0,0.75
1816.5997883753266,1.0,0.125,1.0,1.0,0.75
1833.4254825622907,1.0,0.125,1.0,1.0,0.75
1850.4070195423021,1.0,0.125,1.0,1.0,0.75
1867.545842761076,1.0,0.125,1.0,1.0,0.75
1884.8434090337953,1.0,0.125,1.0,1.0,0.75
1902.3011886689437,1.0,0.125,1.0,1.0,0.75
1919.9206655932849,1.0,0.125,1.0,1.0,0.75
1937.703337477989,1.0,0.125,1.0,1.0,0.75
1955.650715865949,1.0,0.125,1.0,1.0,0.75
1973.7643263002553,1.0,0.125,1.0,1.0,0.75
1992.045708453869,1.0,0.125,1.0,1.0,0.75
2010.496416260499,1.0,0.125,1.0,1.0,0.75
2029.1180180466781,1.0,0.125,1.0,1.0,0.75
2047.9120966650855,1.0,0.125,1.0,1.0,0.75
2066.880249629082,1.0,0.125,1.0,1.0,0.75
2086.0240892485026,1.0,0.125,1.0,1.0,0.75
2105.345242766706,1.0,0.125,1.0,1.0,0.75
2124.8453524988827,1.0,0.125,1.0,1.0,0.75
2144.5260759716675,1.0,0.125,1.0,1.0,0.75
2164.3890860640204,1.0,0.125,1.0,1.0,0.75
2184.436071149426,1.0,0.125,1.0,1.0,0.75
2204.6687352394097,1.0,0.125,1.0,1.0,0.75
2225.0887981283695,1.0,0.125,1.0,1.0,0.75
2245.697995539774,1.0,0.125,1.0,1.0,0.75
2266.498079273693,1.0,0.125,1.0,1.0,0.75
2287.490817355702,1.0,0.125,1.0,1.0,0.75
2308.6779941871696,1.0,0.125,1.0,1.0,0.75
2330.0614106969247,1.0,0.125,1.0,1.0,0.75
2351.6428844943484,1.0,0.125,1.0,1.0,0.75
2373.424250023866,1.0,0.125,1.0,1.0,0.75
2395.407358720877,1.0,0.125,1.0,1.0,0.75
2417.594079169131,1.0,0.125,1.0,1.0,0.75
2439.98629725955,1.0,0.125,1.0,1.0,0.75
2462.5859163505465,1.0,0.125,1.0,1.0,0.75
2485.3948574297983,1.0,0.125,1.0,1.0,0.75
2508.4150592775386,1.0,0.125,1.0,1.0,0.75
2531.6484786313554,1.0,0.125,1.0,1.0,0.75
2555.097090352507,1.0,0.125,1.0,1.0,0.75
2578.7628875938008,1.0,0.125,1.0,1.0,0.75
2602.6478819690046,1.0,0.125,1.0,1.0,0.75
2626.7541037238357,1.0,0.125,1.0,1.0,0.75
2651.083601908539,1.0,0.125,1.0,1.0,0.75
2675.6384445520453,1.0,0.125,1.0,1.0,0.75
2700.4207188377727,1.0,0.125,1.0,1.0,0.75
2725.432531281028,1.0,0.125,1.0,1.0,0.75
2750.6760079080645,1.0,0.125,1.0,1.0,0.75
2776.153294436801,1.0,0.125,1.0,1.0,0.75
2801.866556459195,1.0,0.125,1.0,1.0,0.75
2827.817979625341,1.0,0.125,1.0,1.0,0.75
2854.0097698292375,1.0,0.125,1.0,1.0,0.75
2880.4441533962977,1.0,0.125,1.0,1.0,0.75
2907.123377272578,1.0,0.125,1.0,1.0,0.75
2934.049709215787,1.0,0.125,1.0,1.0,0.75
2961.2254379880346,1.0,0.125,1.0,1.0,0.75
2988.6528735503825,1.0,0.125,1.0,1.0,0.75
3016.3343472591973,1.0,0.125,1.0,1.0,0.75
3044.272212064303,1.0,0.125,1.0,1.0,0.75
3072.4688427090036,1.0,0.125,1.0,1.0,0.75
3100.9266359319267,1.0,0.125,1.0,1.0,0.75
3129.6480106707504,1.0,0.125,1.0,1.0,0.75
3158.635408267819,1.0,0.125,1.0,1.0,0.75
3187.8912926776457,1.0,0.125,1.0,1.0,0.75
3217.4181506763716,1.0,0.125,1.0,1.0,0.75
3247.218492073129,1.0,0.125,1.0,1.0,0.75
3277.294849923382,1.0,0.125,1.0,1.0,0.75
3307.6497807442424,1.0,0.125,1.0,1.0,0.75
3338.285864731761,1.0,0.125,1.0,1.0,0.75
3369.205705980267,1.0,0.125,1.0,1.0,0.75
3400.411932703706,1.0,0.125,1.0,1.0,0.75
3431.9071974590424,1.0,0.125,1.0,1.0,0.75
3463.6941773717344,1.0,0.125,1.0,1.0,0.75
3495.775574363275,1.0,0.125,1.0,1.0,0.75
3528.154115380883,1.0,0.125,1.0,1.0,0.75
3560.832552629278,1.0,0.125,1.0,1.0,0.75
3593.813663804626,1.0,0.125,1.0,1.0,0.75
3627.1002523306483,1.0,0.125,1.0,1.0,0.75
3660.695147596902,1.0,0.125,1.0,1.0,0.75
3694.6012051993025,1.0,0.125,1.0,1.0,0.75
3728.8213071828336,1.0,0.125,1.0,1.0,0.75
3763.3583622865326,1.0,0.125,1.0,1.0,0.75
3798.215306190736,1.0,0.125,1.0,1.0,0.75
3833.3951017666013,1.0,0.125,1.0,1.0,0.75
3868.9007393279753,1.0,0.125,1.0,1.0,0.75
3904.73523688556,1.0,0.125,1.0,1.0,0.75
3940.901640403448,1.0,0.125,1.0,1.0,0.75
3977.403024058037,1.0,0.125,1.0,1.0,0.75
4014.242490499322,1.0,0.125,1.0,1.0,0.75
4051.423171114647,1.0,0.125,1.0,1.0,0.75
4088.9482262948604,1.0,0.125,1.0,1.0,0.75
4126.820845702951,1.0,0.125,1.0,1.0,0.75
4165.044248545185,1.0,0.125,1.0,1.0,0.75
4203.6216838447135,1.0,0.125,1.0,1.0,0.75
4242.556430717777,1.0,0.125,1.0,1.0,0.75
4281.851798652411,1.0,0.125,1.0,1.0,0.75
4321.511127789762,1.0,0.125,1.0,1.0,0.75
4361.537789208006,1.0,0.125,1.0,1.0,0.75
4401.935185208875,1.0,0.125,1.0,1.0,0.75
4442.706749606883,1.0,0.125,1.0,1.0,0.75
4483.855948021186,1.0,0.125,1.0,1.0,0.75
4525.386278170166,1.0,0.125,1.0,1.0,0.75
4567.301270168747,1.0,0.125,1.0,1.0,0.75
4609.604486828433,1.0,0.125,1.0,1.0,0.75
4652.29952396019,1.0,0.125,1.0,1.0,0.75
4695.390010680058,1.0,0.125,1.0,1.0,0.75
4738.879609717651,1.0,0.125,1.0,1.0,0.75
4782.772017727485,1.0,0.125,1.0,1.0,0.75
4827.070965603183,1.0,0.125,1.0,1.0,0.75
4871.780218794631,1.0,0.125,1.0,1.0,0.75
4916.903577628026,1.0,0.125,1.0,1.0,0.75
4962.444877628914,1.0,0.125,1.0,1.0,0.75
5008.407989848212,1.0,0.125,1.0,1.0,0.75
5054.79682119124,1.0,0.125,1.0,1.0,0.75
5101.6153147498335,1.0,0.125,1.0,1.0,0.75
5148.867450137493,1.0,0.125,1.0,1.0,0.75
5196.557243827658,1.0,0.125,1.0,1.0,0.75
5244.688749495119,1.0,0.125,1.0,1.0,0.75
5293.266058360561,1.0,0.125,1.0,1.0,0.75
5342.293299538353,1.0,0.125,1.0,1.0,0.75
5391.7746403875,1.0,0.125,1.0,1.0,0.75
5441.714286865893,1.0,0.125,1.0,1.0,0.75
5492.116483887789,1.0,0.125,1.0,1.0,0.75
5542.985515684669,1.0,0.125,1.0,1.0,0.75
5594.325706169378,1.0,0.125,1.0,1.0,0.75
5646.141419303667,1.0,0.125,1.0,1.0,0.75
5698.437059469142,1.0,0.125,1.0,1.0,0.75
5751.217071841614,1.0,0.125,1.0,1.0,0.75
5804.485942768978,1.0,0.125,1.0,1.0,0.75
5858.248200152536,1.0,0.125,1.0,1.0,0.75
5912.508413831875,1.0,0.125,1.0,1.0,0.75
5967.271195973317,1.0,0.125,1.0,1.0,0.75
6022.541201461928,1.0,0.125,1.0,1.0,0.75
6078.32312829723,1.0,0.125,1.0,1.0,0.75
6134.621717992506,1.0,0.125,1.0,1.0,0.75
6191.441755977841,1.0,0.125,1.0,1.0,0.75
6248.788072006894,1.0,0.125,1.0,1.0,0.75
6306.6655405674055,1.0,0.125,1.0,1.0,0.75
6365.079081295571,1.0,0.125,1.0,1.0,0.75
6424.033659394191,1.0,0.125,1.0,1.0,0.75
6483.534286054721,1.0,0.125,1.0,1.0,0.75
6543.586018883236,1.0,0.125,1.0,1.0,0.75
6604.193962330305,1.0,0.125,1.0,1.0,0.75
6665.363268124914,1.0,0.125,1.0,1.0,0.75
6727.099135712337,1.0,0.125,1.0,1.0,0.75
6789.406812696106,1.0,0.125,1.0,1.0,0.75
6852.291595284064,1.0,0.125,1.0,1.0,0.75
6915.758828738525,1.0,0.125,1.0,1.0,0.75
6979.81390783066,1.0,0.125,1.0,1.0,0.75
7044.462277299037,1.0,0.125,1.0,1.0,0.75
7109.709432312431,1.0,0.125,1.0,1.0,0.75
7175.560918936929,1.0,0.125,1.0,1.0,0.75
7242.022334607315,1.0,0.125,1.0,1.0,0.75
7309.099328602911,1.0,0.125,1.0,1.0,0.75
7376.79760252773,1.0,0.125,1.0,1.0,0.75
7445.122910795136,1.0,0.125,1.0,1.0,0.75
7514.08106111697,1.0,0.125,1.0,1.0,0.75
7583.677914997191,1.0,0.125,1.0,1.0,0.75
7653.919388230148,1.0,0.125,1.0,1.0,0.75
7724.8114514034005,1.0,0.125,1.0,1.0,0.75
7796.360130405229,1.0,0.125,1.0,1.0,0.75
7868.571506936852,1.0,0.125,1.0,1.0,0.75
7941.45171902934,1.0,0.125,1.0,1.0,0.75
8015.006961565405,1.0,0.125,1.0,1.0,0.75
8089.243486805938,1.0,0.125,1.0,1.0,0.75
8164.167604921464,1.0,0.125,1.0,1.0,0.75
8239.78568452852,1.0,0.125,1.0,1.0,0.75
8316.104153230961,1.0,0.125,1.0,1.0,0.75
8393.129498166365,1.0,0.125,1.0,1.0,0.75
8470.868266557402,1.0,0.125,1.0,1.0,0.75
8549.327066268375,1.0,0.125,1.0,1.0,0.75
8628.512566366895,1.0,0.125,1.0,1.0,0.75
8708.431497690724,1.0,0.125,1.0,1.0,0.75
8789.090653419955,1.0,0.125,1.0,1.0,0.75
8870.496889654403,1.0,0.125,1.0,1.0,0.75
8952.657125996391,1.0,0.125,1.0,1.0,0.75
9035.57834613893,1.0,0.125,1.0,1.0,0.75
9119.267598459299,1.0,0.125,1.0,1.0,0.75
