tau,qoco,clarabel,ecos,gurobi,mosek
0.00015317404637020797,0.043478260869565216,0.0,0.0,0.0,0.0
0.0001560246414366368,0.043478260869565216,0.0,0.0,0.0,0.0
0.00015892828656229778,0.043478260869565216,0.0,0.0,0.0,0.0
0.0001618859690178199,0.043478260869565216,0.0,0.0,0.0,0.0
0.0001648986944471065,0.043478260869565216,0.0,0.0,0.0,0.0
0.00016796748720926532,0.043478260869565216,0.0,0.0,0.0,0.0
0.00017109339072690134,0.043478260869565216,0.0,0.0,0.0,0.0
0.00017427746784089192,0.043478260869565216,0.0,0.0,0.0,0.0
0.0001775208011717636,0.043478260869565216,0.0,0.0,0.0,0.0
0.00018082449348779517,0.043478260869565216,0.0,0.0,0.0,0.0
0.00018418966807997109,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
0.00018761746914391195,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
0.00019110906216891378,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
0.00019466563433422632,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0
0.00019828839491270713,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00020197857568198785,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00020573743134329116,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002095662399480433,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00021346630333242455,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.000217438947560008,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00022148552337263592,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002256074066496859,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002298059988758851,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00023408272761782942,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00023843904700937205,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00024287643824604505,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00024739641008868115,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002520004993764092,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002566902715491952,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002614673211801092,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002663332725174981,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00027128978003724646,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.000276338529005317,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00028148123605075813,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00028671964974937697,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0002920555512182745,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00029749075472144406,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003030271082866396,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00030866649433372746,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00031441083031472647,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.000320262069365765,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.000326222200971167,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003322932516398972,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003384772855945983,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003447764054734464,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00035119275304507276,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003577285099367873,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00036438589837635443,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003711671819475767,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0003780746663599349,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00038511070023255687,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00039227767589277194,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
0.000399578030189527,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0004070142453219439,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00041458884968329114,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0004223044187206672,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0004301635758106795,0.08695652173913043,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00043816899315141946,0.10869565217391304,0.043478260869565216,0.021739130434782608,0.0,0.0
0.0004463233926710397,0.10869565217391304,0.043478260869565216,0.021739130434782608,0.0,0.0
0.00045462954695323993,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.00046309028017997366,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.0004717084690917017,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.0004804870439655134,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.0004894289896114532,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.0004985373463873893,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.0005078152112327671,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.0
0.0005172657387216019,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608
0.0005268921421350677,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608
0.0005366976945540476,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608
0.000546685729972018,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608
0.0005568596444286409,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608
0.0005672228971644543,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608
0.0005777790117970507,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.0,0.021739130434782608
0.000588531577519145,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.0,0.021739130434782608
0.0005994842503189409,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.0,0.021739130434782608
0.0006106407542232036,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.0,0.021739130434782608
0.0006220048825634712,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608
0.0006335804992658254,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608
0.0006453715401646702,0.15217391304347827,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608
0.0006573820143409585,0.15217391304347827,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608
0.0006696160054853216,0.15217391304347827,0.08695652173913043,0.043478260869565216,0.0,0.021739130434782608
0.0006820776732865685,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.000694771254846024,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.000707701066118189,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0007208715033782136,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0007342870447166758,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0007479522515621821,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0007618717702322999,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0007760503335133571,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.000790492762269642,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.000805203967082547,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0008201889499202203,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0008354528058382871,0.15217391304347827,0.10869565217391304,0.043478260869565216,0.0,0.021739130434782608
0.0008510007247122247,0.15217391304347827,0.10869565217391304,0.06521739130434782,0.0,0.021739130434782608
0.0008668379930019774,0.17391304347826086,0.10869565217391304,0.06521739130434782,0.0,0.021739130434782608
0.0008829699955494083,0.17391304347826086,0.10869565217391304,0.06521739130434782,0.0,0.021739130434782608
0.0008994022174092045,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0009161402457138521,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0009331897715733239,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0009505565920101191,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0009682466119303124,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.000986265846131282,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0010046204213468132,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0010233165783302448,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.0,0.021739130434782608
0.0010423606739764012,0.21739130434782608,0.13043478260869565,0.06521739130434782,0.0,0.043478260869565216
0.001061759183483,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.0010815187025522881,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.001101645949633657,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.0011221477682079803,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.0011430311291144785,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.0011643031329208768,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.0011859710123376694,0.21739130434782608,0.15217391304347827,0.06521739130434782,0.0,0.043478260869565216
0.0012080421346773289,0.21739130434782608,0.15217391304347827,0.08695652173913043,0.0,0.043478260869565216
0.0012305240043592616,0.21739130434782608,0.15217391304347827,0.08695652173913043,0.0,0.043478260869565216
0.0012534242654613996,0.2391304347826087,0.15217391304347827,0.08695652173913043,0.0,0.043478260869565216
0.0012767507043192658,0.2391304347826087,0.15217391304347827,0.08695652173913043,0.0,0.06521739130434782
0.0013005112521734085,0.2391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.06521739130434782
0.0013247139878661174,0.2391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.06521739130434782
0.0013493671405883064,0.2391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.06521739130434782
0.0013744790926775367,0.2391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.06521739130434782
0.0014000583824680976,0.2391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.06521739130434782
0.0014261137071941282,0.2391304347826087,0.17391304347826086,0.10869565217391304,0.0,0.06521739130434782
0.0014526539259467812,0.2391304347826087,0.17391304347826086,0.10869565217391304,0.0,0.06521739130434782
0.0014796880626863963,0.2391304347826087,0.17391304347826086,0.10869565217391304,0.0,0.06521739130434782
0.0015072253093107555,0.2391304347826087,0.17391304347826086,0.10869565217391304,0.0,0.06521739130434782
0.0015352750287804227,0.2608695652173913,0.17391304347826086,0.10869565217391304,0.0,0.08695652173913043
0.0015638467583022461,0.2608695652173913,0.17391304347826086,0.10869565217391304,0.0,0.08695652173913043
0.001592950212572123,0.2608695652173913,0.17391304347826086,0.10869565217391304,0.0,0.08695652173913043
0.0016225952870780871,0.2608695652173913,0.17391304347826086,0.10869565217391304,0.0,0.08695652173913043
0.0016527920614648956,0.2608695652173913,0.1956521739130435,0.10869565217391304,0.0,0.08695652173913043
0.0016835508029612023,0.2608695652173913,0.1956521739130435,0.10869565217391304,0.0,0.08695652173913043
0.001714881969870539,0.2826086956521739,0.21739130434782608,0.10869565217391304,0.0,0.08695652173913043
0.0017467962151272458,0.2826086956521739,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0017793043899185772,0.2826086956521739,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0018124175473742377,0.2826086956521739,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0018461469463245475,0.2826086956521739,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0018805040551285815,0.30434782608695654,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0019155005555735278,0.30434782608695654,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0019511483468466163,0.34782608695652173,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0019874595495809836,0.34782608695652173,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.002024446509976804,0.34782608695652173,0.21739130434782608,0.10869565217391304,0.0,0.10869565217391304
0.0020621218039991425,0.34782608695652173,0.2391304347826087,0.10869565217391304,0.0,0.10869565217391304
0.0021004982416539153,0.34782608695652173,0.2391304347826087,0.10869565217391304,0.0,0.10869565217391304
0.0021395888713434215,0.34782608695652173,0.2391304347826087,0.10869565217391304,0.0,0.10869565217391304
0.002179406984302956,0.34782608695652173,0.2391304347826087,0.10869565217391304,0.021739130434782608,0.10869565217391304
0.0022199661191199547,0.34782608695652173,0.2391304347826087,0.10869565217391304,0.021739130434782608,0.10869565217391304
0.0022612800663372773,0.34782608695652173,0.2391304347826087,0.13043478260869565,0.021739130434782608,0.13043478260869565
0.0023033628731421313,0.34782608695652173,0.2391304347826087,0.13043478260869565,0.021739130434782608,0.13043478260869565
0.0023462288481422623,0.3695652173913043,0.2391304347826087,0.13043478260869565,0.021739130434782608,0.13043478260869565
0.00238989256623105,0.3695652173913043,0.2391304347826087,0.13043478260869565,0.043478260869565216,0.13043478260869565
0.0024343688735431104,0.391304347826087,0.2391304347826087,0.13043478260869565,0.043478260869565216,0.13043478260869565
0.0024796728925021577,0.391304347826087,0.2391304347826087,0.13043478260869565,0.043478260869565216,0.13043478260869565
0.0025258200269627847,0.391304347826087,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.13043478260869565
0.002572825967447932,0.391304347826087,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.13043478260869565
0.0026207066964838524,0.391304347826087,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.13043478260869565
0.0026694784940343207,0.391304347826087,0.2826086956521739,0.13043478260869565,0.06521739130434782,0.15217391304347827
0.002719157943036019,0.391304347826087,0.2826086956521739,0.13043478260869565,0.06521739130434782,0.15217391304347827
0.0027697619350368907,0.391304347826087,0.30434782608695654,0.13043478260869565,0.06521739130434782,0.15217391304347827
0.0028213076759394705,0.391304347826087,0.30434782608695654,0.13043478260869565,0.06521739130434782,0.15217391304347827
0.0028738126918510663,0.391304347826087,0.30434782608695654,0.13043478260869565,0.06521739130434782,0.15217391304347827
0.002927294835042816,0.391304347826087,0.30434782608695654,0.13043478260869565,0.06521739130434782,0.15217391304347827
0.0029817722900196734,0.391304347826087,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.15217391304347827
0.0030372635797033115,0.41304347826086957,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.15217391304347827
0.0030937875717301365,0.4782608695652174,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.15217391304347827
0.0031513634848664793,0.4782608695652174,0.30434782608695654,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.0032100108955431714,0.4782608695652174,0.32608695652173914,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.003269749744511768,0.4782608695652174,0.32608695652173914,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.0033306003436245884,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.003392583382740992,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.0034557199367621395,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.003520031472796679,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.003585539857459817,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.08695652173913043,0.15217391304347827
0.0036522673643081755,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.10869565217391304,0.15217391304347827
0.0037202366814130658,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.15217391304347827
0.0037894709190746676,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.003859993617679767,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.003931828755705771,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.004005000757873611,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.004079534503452449,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.004155455334718876,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.004232789065573549,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.004311561990318229,0.4782608695652174,0.34782608695652173,0.15217391304347827,0.13043478260869565,0.17391304347826086
0.004391800892596086,0.5,0.34782608695652173,0.15217391304347827,0.15217391304347827,0.17391304347826086
0.004473533054498463,0.5217391304347826,0.34782608695652173,0.15217391304347827,0.15217391304347827,0.17391304347826086
0.004556786265841064,0.5217391304347826,0.34782608695652173,0.15217391304347827,0.17391304347826086,0.17391304347826086
0.004641588833612777,0.5217391304347826,0.3695652173913043,0.1956521739130435,0.1956521739130435,0.1956521739130435
0.0047279695916003905,0.5217391304347826,0.3695652173913043,0.21739130434782608,0.21739130434782608,0.1956521739130435
0.00481595791019235,0.5217391304347826,0.3695652173913043,0.21739130434782608,0.21739130434782608,0.1956521739130435
0.004905583706365045,0.5217391304347826,0.3695652173913043,0.21739130434782608,0.21739130434782608,0.1956521739130435
