tau,qoco,clarabel,ecos,gurobi,mosek
1.0,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.021739130434782608
1.0030032316960407,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.021739130434782608
1.0060154827927015,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.021739130434782608
1.0090367803773321,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.021739130434782608
1.0120671516186321,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.021739130434782608
1.0151066237668946,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.021739130434782608
1.0181552241542522,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0212129801949217,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0242799193854513,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0273560693049677,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.030441457615424,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.033536112061849,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0366400604725958,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0397533307595925,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0428759509185936,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0460079490294307,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0491493532562666,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0523001918478463,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0554604931377534,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0586302855446634,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0618095975725996,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.06499845781119,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0681968949359228,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.0714049377084065,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
1.074622614976627,0.7391304347826086,0.021739130434782608,0.0,0.21739130434782608,0.043478260869565216
