,status,setup_time,solve_time,run_time,obj
QGROW22,solved (inaccurate - reached max_iters),0.0025587089999999997,5.97614112,5.978699829,-149603481.7525258
QSCFXM1,solved (inaccurate - reached max_iters),0.0010591919999999998,2.100979247,2.102038439,16846941.17945385
AUG3D,solved,0.003887073,0.0026212040000000002,0.006508277,-782.4322880847326
QBORE3D,solved (inaccurate - reached max_iters),0.000621423,1.272187474,1.2728088970000002,3107.102321383297
QGROW15,solved (inaccurate - reached max_iters),0.00151202,4.170109053,4.171621073,-101674156.18613565
DUALC2,solved,0.00015123800000000002,0.001190659,0.0013418969999999999,3551.3076216404165
DUAL3,solved,0.001104302,0.000738714,0.001843016,0.13575583569818517
ZECEVIC2,solved,1.7194000000000002e-05,4.0397e-05,5.7591000000000005e-05,-4.125000007930795
QSHIP08S,solved,0.005090085,1.4075358169999999,1.412625902,2385728.824751647
QSHIP04L,solved,0.002931182,1.8042780600000001,1.807209242,2420015.5327271316
QSHIP04S,solved,0.001947873,0.130589629,0.132537502,2424993.678383425
STADAT2,solved (inaccurate - reached max_iters),0.003753405,11.145441548,11.149194953,-32.6269974560136
QSCRS8,solved (inaccurate - reached max_iters),0.001584551,3.954677979,3.95626253,904.5698440376065
HS51,solved,1.9985e-05,1.0461e-05,3.0446e-05,-5.999999999999992
AUG2DQP,solved,0.028915467,1.822018785,1.850934252,6227112.025569018
QSHARE2B,solved (inaccurate - reached max_iters),0.00022549900000000002,0.457338463,0.457563962,11703.707983401191
QSC205,solved,0.000326594,0.006004423,0.006331017,-0.00581396346815751
STADAT3,solved (inaccurate - reached max_iters),0.006180716,23.041167235,23.047347951,-35.779908540209874
QSHELL,solved (inaccurate - reached max_iters),0.008101654,13.755788727999999,13.763890382,0.001937637938725366
DPKLO1,solved,0.000337329,0.000238457,0.000575786,0.3700962149486305
MOSARQP1,solved,0.0027140019999999996,0.07505211,0.077766112,-952.8754431257448
KSIP,solved (inaccurate - reached max_iters),0.0014715400000000001,3.089876429,3.091347969,0.5757939669256774
HS52,solved,2.0147000000000002e-05,1.8228000000000002e-05,3.8375000000000004e-05,-0.6733524355300953
STADAT1,solved,0.003139584,4.763944629,4.7670842129999995,-28526864.04498565
DUALC1,solved,0.000189474,0.00118757,0.001377044,6155.250845971825
QBANDM,solved,0.001000227,0.692514438,0.693514665,16352.341194311393
QE226,solved (inaccurate - reached max_iters),0.00090772,1.8974391860000002,1.898346906,205.53870705459954
QFORPLAN,solved (inaccurate - reached max_iters),0.001750268,2.093560855,2.095311123,4108908592.4356413
QRECIPE,solved,0.00027149,0.00410096,0.00437245,-266.6159998148233
HS21,solved,1.9272e-05,0.00010438899999999999,0.00012366099999999998,0.039999999996194094
CVXQP1_S,solved,0.000256357,0.003759816,0.0040161730000000005,11590.718118671488
LISWET2,solved (inaccurate - reached max_iters),0.008573188,33.828231565,33.836804753,-1666.9921438768667
LISWET6,solved (inaccurate - reached max_iters),0.008722117000000001,33.679383476000005,33.688105593,-2162.2243957368823
QSCAGR7,solved,0.000224055,0.22778870599999998,0.22801276099999998,26865946.647634625
LISWET11,solved (inaccurate - reached max_iters),0.008632942999999999,33.819817659,33.828450602,-2500.7224302247823
LASER,solved,0.001610371,0.013677425,0.015287796,2409601.3454929553
UBH1,solved,0.019894310000000002,0.356631626,0.376525936,1.1160008155223151
QSCFXM3,solved (inaccurate - reached max_iters),0.002944646,7.186714579,7.189659225000001,30392134.928379767
CVXQP1_L,solved,2.322701215,22.368338941,24.691040156000003,108704799.47995521
CONT-101,solved,0.050500869000000004,65.549210301,65.59971116999999,0.19552970767636535
QPCBOEI1,solved,0.0015291699999999998,0.712640789,0.714169959,11503913.354287274
QETAMACR,solved (inaccurate - reached max_iters),0.0037370290000000002,9.365292284999999,9.369029313999999,82379.88990475141
DUAL1,solved,0.0005063649999999999,0.0012920590000000001,0.001798424,0.03501296522236021
QISRAEL,solved (inaccurate - reached max_iters),0.000651043,1.046707017,1.04735806,25347836.10125942
HS35MOD,solved,1.8077e-05,3.5753e-05,5.3830000000000005e-05,-8.749999994931262
QSEBA,solved (inaccurate - reached max_iters),0.001861138,4.000698318,4.002559456,81481869.88909408
PRIMALC8,solved,0.000853781,0.013094041,0.013947822,-18309.425909420337
QPCBLEND,solved,0.00019967999999999999,0.22165834799999998,0.22185802799999998,-0.007842551870999857
QBEACONF,solved,0.000815394,0.121453127,0.12226852099999999,164712.06952235568
QPILOTNO,solved (inaccurate - reached max_iters),0.0073804759999999995,16.992422787,16.999803262999997,4721884.868228658
TAME,solved,1.6012e-05,1.6091000000000002e-05,3.2103e-05,0.0
QFFFFF80,solved (inaccurate - reached max_iters),0.0028886370000000003,6.209743425,6.212632062,871329.562586235
QSCSD6,solved,0.0018102259999999998,1.091958889,1.093769115,50.8082138423457
S268,solved,2.4580000000000002e-05,4.5698e-05,7.027800000000001e-05,-14462.999999999985
LISWET9,solved (inaccurate - reached max_iters),0.008493741999999999,33.120384462000004,33.128878204,-1468.517885983598
HS268,solved,2.597e-05,4.8676999999999995e-05,7.464699999999999e-05,-14462.999999999985
HS76,solved,1.7843000000000002e-05,1.7679e-05,3.5521999999999996e-05,-4.6818182182184
POWELL20,infeasible,0.008349902999999999,0.000714068,0.009063970999999999,inf
QSCSD8,solved,0.0033018070000000004,0.32359387,0.326895677,940.7635825257223
STCQP2,solved,0.019168565999999998,0.06427819800000001,0.083446764,22327.313272419193
QSIERRA,solved,0.003296027,3.58473203,3.588028057,23750458.926639393
HUESTIS,infeasible,0.008760024,0.000706797,0.009466821,inf
