,status,setup_time,solve_time,run_time,obj
QSHARE1B,Status.PIQP_SOLVED,,0.003082408,0.003082408,720078.3509830893
CVXQP3_S,Status.PIQP_SOLVED,,0.0018194510000000001,0.0018194510000000001,11943.432274550527
GENHS28,Status.PIQP_SOLVED,,7.930300000000001e-05,7.930300000000001e-05,0.9271736875285471
AUG2DC,Status.PIQP_SOLVED,,0.094279654,0.094279654,1808268.0434434765
HUES-MOD,Status.PIQP_SOLVED,,0.027136314,0.027136314,34824464.11514981
QSCSD1,Status.PIQP_SOLVED,,0.004866134,0.004866134,8.666667087740374
LISWET8,Status.PIQP_SOLVED,,0.263384922,0.263384922,-1810.7902156352698
YAO,Status.PIQP_SOLVED,,0.027537926000000004,0.027537926000000004,-75.42074901587648
CVXQP3_M,Status.PIQP_SOLVED,,0.18442709100000002,0.18442709100000002,1362828.7417204774
Q25FV47,Status.PIQP_SOLVED,,0.570811103,0.570811103,13744447.902283123
PRIMAL2,Status.PIQP_SOLVED,,0.012205573,0.012205573,-0.033733659311501706
GOULDQP3,Status.PIQP_SOLVED,,0.00346605,0.00346605,-29647.837178299098
LISWET1,Status.PIQP_SOLVED,,0.22989293200000002,0.22989293200000002,-2489.288008294232
QPCSTAIR,Status.PIQP_SOLVED,,0.018450461,0.018450461,6204387.476295065
QSCAGR25,Status.PIQP_SOLVED,,0.0035069510000000003,0.0035069510000000003,201737939.3558578
QCAPRI,Status.PIQP_SOLVED,,0.012441579000000001,0.012441579000000001,66793297.88454173
CVXQP2_M,Status.PIQP_SOLVED,,0.137631196,0.137631196,820155.4310606082
CONT-050,Status.PIQP_SOLVED,,0.12115592200000001,0.12115592200000001,-4.5638508998502125
QSTAIR,Status.PIQP_SOLVED,,0.017982747,0.017982747,7985452.763468873
CVXQP1_M,Status.PIQP_SOLVED,,0.144733896,0.144733896,1087511.5674416344
PRIMALC1,Status.PIQP_SOLVED,,0.0016478260000000002,0.0016478260000000002,-6155.250809787127
MOSARQP2,Status.PIQP_SOLVED,,0.01231707,0.01231707,-1597.482061677856
QSCTAP1,Status.PIQP_SOLVED,,0.003857427,0.003857427,9.764545274766264e-09
LISWET3,Status.PIQP_SOLVED,,0.070154035,0.070154035,-1000.2587799846804
LISWET7,Status.PIQP_SOLVED,,0.257603458,0.257603458,-2026.4194667774557
AUG3DQP,Status.PIQP_SOLVED,,0.036589553999999996,0.036589553999999996,-661.2622874168383
CVXQP2_S,Status.PIQP_SOLVED,,0.001267331,0.001267331,8120.940484893301
DUAL2,Status.PIQP_SOLVED,,0.005979741,0.005979741,0.03373367614132653
QGROW7,Status.PIQP_SOLVED,,0.009173521,0.009173521,-42798713.87253457
QSCTAP3,Status.PIQP_SOLVED,,0.034314467,0.034314467,9.61568579814923e-09
AUG3DCQP,Status.PIQP_SOLVED,,0.033782001000000006,0.033782001000000006,-943.1378030329706
LISWET4,Status.PIQP_SOLVED,,0.07527283500000001,0.07527283500000001,-714.5158879203236
PRIMAL1,Status.PIQP_SOLVED,,0.008692657,0.008692657,-0.0350129563786883
HS118,Status.PIQP_SOLVED,,0.00021720400000000003,0.00021720400000000003,664.8204520101241
AUG2DCQP,Status.PIQP_SOLVED,,0.28594832200000003,0.28594832200000003,6488034.739474327
STCQP1,Status.PIQP_SOLVED,,0.122861524,0.122861524,155143.55478727567
QGFRDXPN,Status.PIQP_SOLVED,,0.007758835,0.007758835,100790592595.15126
QPTEST,Status.PIQP_SOLVED,,7.019900000000001e-05,7.019900000000001e-05,4.371875014828821
LISWET5,Status.PIQP_SOLVED,,0.068162787,0.068162787,-15976.165746616927
VALUES,Status.PIQP_SOLVED,,0.00311547,0.00311547,-1.3966211431574682
LISWET10,Status.PIQP_SOLVED,,0.30864054700000004,0.30864054700000004,-2476.4645644449865
CVXQP3_L,Status.PIQP_SOLVED,,59.866956663,59.866956663,115711104.51629698
DTOC3,Status.PIQP_SOLVED,,0.023526466000000003,0.023526466000000003,235.2624788790616
QSCORPIO,Status.PIQP_SOLVED,,0.0028884080000000003,0.0028884080000000003,1880.5095560691677
PRIMALC2,Status.PIQP_SOLVED,,0.001382498,0.001382498,-3551.3076719129704
QSCTAP2,Status.PIQP_SOLVED,,0.022149013000000002,0.022149013000000002,9.268408814048732e-10
DUALC8,Status.PIQP_SOLVED,,0.0023546350000000003,0.0023546350000000003,18309.358840694258
DUAL4,Status.PIQP_SOLVED,,0.003059534,0.003059534,0.7460908422233631
QADLITTL,Status.PIQP_SOLVED,,0.0008525310000000001,0.0008525310000000001,480318.8621067541
LOTSCHD,Status.PIQP_SOLVED,,0.000150591,0.000150591,2398.4159223940205
QBRANDY,Status.PIQP_SOLVED,,0.008392308000000001,0.008392308000000001,28375.11522665585
GOULDQP2,Status.PIQP_SOLVED,,0.0031121590000000006,0.0031121590000000006,0.00018427450543557618
DUALC5,Status.PIQP_SOLVED,,0.0013096660000000001,0.0013096660000000001,427.2323303461144
LISWET12,Status.PIQP_SOLVED,,0.308274056,0.308274056,-788.8226646694255
