,status,setup_time,solve_time,run_time,obj
QSCSD6,QCOS_SOLVED,0.016631669,0.000789079,0.017420748000000003,-18283052767.910534
S268,QCOS_SOLVED,2.6681e-05,8.322e-06,3.5003000000000004e-05,-14462.987523488648
LISWET9,QCOS_SOLVED,0.21083326,0.000794184,0.211627444,-2525.257042333983
HS268,QCOS_SOLVED,2.6458e-05,8.513e-06,3.4971e-05,-14462.987523488648
HS76,QCOS_SOLVED,3.0841e-05,9.943e-06,4.0783999999999994e-05,-7.499999999997669
POWELL20,QCOS_SOLVED,0.214010821,0.000799702,0.214810523,1.7976931348623157e+308
QSCSD8,QCOS_SOLVED,0.04672637,0.001315107,0.048041477000000006,-35807169528.17931
STCQP2,QCOS_SOLVED,0.761613543,0.342366543,1.103980086,22327.313274383658
QSIERRA,QCOS_SOLVED,0.116880962,0.052788853,0.169669815,23737431.309975218
HUESTIS,QCOS_SOLVED,0.20525771,0.0019424,0.20720011000000002,345731359365.73157
AUG3DC,QCOS_SOLVED,0.079016866,0.007413291,0.08643015700000001,-1165.2375718777596
PRIMALC5,QCOS_NUMERICAL_ERROR,0.000330028,6.116e-05,0.000391188,1.7976931348623157e+308
QSHIP12L,QCOS_NUMERICAL_ERROR,0.772933888,0.067556219,0.8404901069999999,1.7976931348623157e+308
QAFIRO,QCOS_SOLVED,6.909e-05,1.6417e-05,8.5507e-05,1.7976931348623157e+308
QSHIP08L,QCOS_NUMERICAL_ERROR,0.363495446,0.042123377,0.405618823,1.7976931348623157e+308
EXDATA,QCOS_NUMERICAL_ERROR,10.748342218,1.655966645,12.404308862999999,1.7976931348623157e+308
QSTANDAT,QCOS_NUMERICAL_ERROR,0.007871318,0.001214868,0.009086186,1.7976931348623157e+308
CVXQP2_L,QCOS_SOLVED,3.152729581,39.602566532,42.755296113,81842458.26284122
CONT-100,QCOS_SOLVED,5.040744058,0.986812635,6.027556692999999,-4.644399370853347
QSCFXM2,QCOS_SOLVED_INACCURATE,0.01331028,0.001647044,0.014957324000000001,1.7976931348623157e+308
QSHIP12S,QCOS_NUMERICAL_ERROR,0.148279377,0.00824461,0.15652398699999998,1.7976931348623157e+308
QPCBOEI2,QCOS_SOLVED,0.000636129,0.001149643,0.0017857720000000001,4600737.342101808
AUG2D,QCOS_SOLVED,3.059159711,0.061939257,3.121098968,1677511.595922315
HS53,QCOS_SOLVED,4.3882e-05,6.4293e-05,0.000108175,-1.9069767441860428
PRIMAL3,QCOS_NUMERICAL_ERROR,0.001729565,0.000152666,0.001882231,1.7976931348623157e+308
HS35,QCOS_SOLVED,2.2158e-05,7.516e-06,2.9674e-05,-8.999999999999913
PRIMAL4,QCOS_NUMERICAL_ERROR,0.006260299,0.00029523,0.006555529,1.7976931348623157e+308
QSHARE1B,QCOS_SOLVED,0.00126721,0.000172647,0.001439857,-29101098.014412303
CVXQP3_S,QCOS_SOLVED,0.001270119,0.002649666,0.003919785,11943.432203048602
GENHS28,QCOS_SOLVED,5.7328e-05,1.6046e-05,7.337399999999999e-05,0.9271735907492821
AUG2DC,QCOS_SOLVED,3.074745297,0.061557313,3.1363026100000004,1808267.8892732318
HUES-MOD,QCOS_SOLVED,0.209750225,0.00206637,0.21181659500000002,34573135.37705312
QSCSD1,QCOS_SOLVED,0.004514705,0.000409235,0.00492394,-9280784932.956001
