,status,setup_time,solve_time,run_time,obj
QSHIP08L,QCOS_NUMERICAL_ERROR,0.012099489,0.025256426,0.037355914999999996,2435834.3917592573
EXDATA,QCOS_SOLVED,1.532577766,9.253281992,10.785859757999999,-141.8434318846576
QSTANDAT,QCOS_SOLVED,0.001313235,0.017878924,0.019192159,0.00017355655757954854
CVXQP2_L,QCOS_SOLVED,0.020708851,19.326577493,19.347286343999997,81842458.26284137
CONT-100,QCOS_SOLVED,0.011959853,0.555405599,0.567365452,-4.644397925959807
QSCFXM2,QCOS_SOLVED,0.001337433,0.027110667,0.0284481,27776161.578660663
QSHIP12S,QCOS_NUMERICAL_ERROR,0.003846819,0.00445976,0.008306579,2702041.98355031
QPCBOEI2,QCOS_NUMERICAL_ERROR,0.000266122,0.000286995,0.000553117,24027513.95420977
AUG2D,QCOS_SOLVED,0.005897262,0.02678958,0.032686842,1677511.7372415438
HS53,QCOS_SOLVED,3.142e-05,7.3735e-05,0.000105155,-1.9069767441860446
PRIMAL3,QCOS_SOLVED,0.006135933,0.018691487,0.02482742,-0.13575582607315298
HS35,QCOS_SOLVED,1.3986e-05,1.6548e-05,3.0534e-05,-8.888888835191228
PRIMAL4,QCOS_SOLVED,0.006373756,0.010726904,0.01710066,-0.7460907198519428
QSHARE1B,QCOS_NUMERICAL_ERROR,0.000234799,0.003347669,0.003582468,726771.3928944815
CVXQP3_S,QCOS_SOLVED,0.00013701,0.001011647,0.001148657,11943.432203053588
GENHS28,QCOS_SOLVED,1.508e-05,4.243e-06,1.9322999999999998e-05,0.927173683464679
AUG2DC,QCOS_SOLVED,0.00722042,0.033356314,0.040576733999999996,1808268.0479899237
HUES-MOD,QCOS_SOLVED,0.003506006,0.064820608,0.06832661400000001,34824463.8733453
QSCSD1,QCOS_SOLVED,0.000922297,0.005725293,0.00664759,8.666666684835725
LISWET8,QCOS_SOLVED_INACCURATE,0.004172674,0.108418522,0.112591196,-2500.2572467358873
YAO,QCOS_MAX_ITER,0.000795849,0.030019384,0.030815233,-250.14238882441276
