,status,setup_time,solve_time,run_time,obj
QSHIP08L,QOCO_NUMERICAL_ERROR,0.009310416,0.015247415,0.024557831000000002,2435834.337628786
EXDATA,QOCO_SOLVED,1.266615459,6.895719866,8.162335325,-141.8434318846577
QSTANDAT,QOCO_SOLVED,0.001044447,0.007828914,0.008873361,0.00014464543922943312
CVXQP2_L,QOCO_SOLVED,0.01685525,18.865262446,18.882117695999998,81842458.26284137
CONT-100,QOCO_SOLVED,0.012519888,0.429925733,0.44244562099999996,-4.644397900394381
QSCFXM2,QOCO_SOLVED,0.00155962,0.025335823,0.026895443,27776161.578752752
QSHIP12S,QOCO_NUMERICAL_ERROR,0.005074314,0.003890881,0.008965195,2702041.847848889
QPCBOEI2,QOCO_NUMERICAL_ERROR,0.000318954,0.000261625,0.0005805789999999999,24027513.954209734
AUG2D,QOCO_SOLVED,0.007842416,0.0242437,0.032086116,1677511.737233871
HS53,QOCO_SOLVED,2.4016e-05,2.5583e-05,4.9599e-05,-1.9069767441860455
PRIMAL3,QOCO_SOLVED,0.009805302,0.016098875,0.025904177,-0.13575582607315295
HS35,QOCO_SOLVED,1.503e-05,1.5354e-05,3.0384e-05,-8.888888835191226
PRIMAL4,QOCO_SOLVED,0.00840629,0.008371192,0.016777482,-0.7460907198519428
QSHARE1B,QOCO_NUMERICAL_ERROR,0.000296153,0.002321248,0.002617401,727606.9818258104
CVXQP3_S,QOCO_SOLVED,0.000255789,0.001174658,0.001430447,11943.432203053153
GENHS28,QOCO_SOLVED,2.3313e-05,5.503e-06,2.8815999999999997e-05,0.9271736834646794
AUG2DC,QOCO_SOLVED,0.007771808,0.024175237,0.031947045,1808268.0479809388
HUES-MOD,QOCO_SOLVED,0.003342768,0.035590358,0.038933126000000005,34824463.87334533
QSCSD1,QOCO_SOLVED,0.001142973,0.00418438,0.005327353,8.666666684836013
LISWET8,QOCO_NUMERICAL_ERROR,0.004072957,0.060139371,0.064212328,-2500.257284408823
YAO,QOCO_MAX_ITER,0.000816442,0.022056643,0.022873085,-253.90476446264918
CVXQP3_M,QOCO_SOLVED,0.002365371,0.08519508,0.08756045100000001,1362828.7416030115
Q25FV47,QOCO_SOLVED,0.052690589,0.286028879,0.338719468,13744447.894869434
PRIMAL2,QOCO_SOLVED,0.002066789,0.006903259,0.008970048,-0.033733661864488396
GOULDQP3,QOCO_SOLVED,0.000516836,0.002911524,0.00342836,-29647.837216025622
LISWET1,QOCO_NUMERICAL_ERROR,0.004070504,0.055628472,0.059698976,-2500.3959436123196
QPCSTAIR,QOCO_SOLVED,0.000788825,0.012409426,0.013198251,6204387.476111021
QSCAGR25,QOCO_SOLVED,0.000453933,0.003760608,0.004214541,201737938.37109697
QCAPRI,QOCO_NUMERICAL_ERROR,0.000779749,0.010126335,0.010906084,66775018.02905
CVXQP2_M,QOCO_SOLVED,0.001790895,0.049465418,0.051256313,820155.4310158322
CONT-050,QOCO_SOLVED,0.003249856,0.052194896,0.055444752,-4.5638509039063235
QSTAIR,QOCO_SOLVED,0.001234461,0.019759277,0.020993737999999998,7985452.756288228
CVXQP1_M,QOCO_SOLVED,0.002031451,0.07106992,0.073101371,1087511.5673227338
PRIMALC1,QOCO_SOLVED,0.000159573,0.002204958,0.002364531,-6155.250827883016
MOSARQP2,QOCO_SOLVED,0.000928978,0.009478209,0.010407187,-1597.482117500906
QSCTAP1,QOCO_SOLVED,0.000571411,0.003069922,0.003641333,7.703567073637774e-08
LISWET3,QOCO_SOLVED,0.004085808,0.02854079,0.032626598,-1000.2588030837788
LISWET7,QOCO_SOLVED,0.004427326,0.030870832,0.035298158,-2500.257281775663
AUG3DQP,QOCO_SOLVED,0.003024861,0.036295376,0.039320236999999994,-661.2623286726733
CVXQP2_S,QOCO_SOLVED,0.000163818,0.00066411,0.000827928,8120.940477350547
DUAL2,QOCO_SOLVED,0.000258691,0.002852299,0.00311099,0.03373368107600928
QGROW7,QOCO_SOLVED,0.000650171,0.006904208,0.007554379,-42798713.872538276
QSCTAP3,QOCO_SOLVED,0.00403718,0.024877611,0.028914791000000002,9.250379052567056e-08
AUG3DCQP,QOCO_SOLVED,0.002775319,0.034252577,0.037027896,-943.1378534236312
LISWET4,QOCO_SOLVED_INACCURATE,0.004208834,0.061786224,0.065995058,-714.5159275159655
PRIMAL1,QOCO_SOLVED,0.001175482,0.004907136,0.006082618000000001,-0.03501295422875322
HS118,QOCO_SOLVED,3.8102e-05,0.000132232,0.000170334,664.8204523439274
AUG2DCQP,QOCO_SOLVED,0.008577356,0.124368582,0.132945938,6488034.739476812
STCQP1,QOCO_SOLVED,0.00394273,0.055644907,0.059587637,155143.55470401075
QGFRDXPN,QOCO_NUMERICAL_ERROR,0.000945044,0.01027442,0.011219464,100800037464.20819
QPTEST,QOCO_SOLVED,1.1603e-05,1.2398e-05,2.4001000000000003e-05,4.371875010663484
