tau,qoco,qoco_custom,clarabel,ecos,gurobi,mosek
3.7031266758699235e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.7374257423910643e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.7720424934170016e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.806979871402284e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.8422408460550606e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.877828414589453e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.9137456019803836e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.949995461220647e-05,0.0,0.203125,0.0,0.0,0.0,0.0
3.986581073580439e-05,0.0,0.203125,0.0,0.0,0.0,0.0
4.023505548869293e-05,0.0,0.203125,0.0,0.0,0.0,0.0
4.0607720257003697e-05,0.0,0.203125,0.0,0.0,0.0,0.0
4.098383671757261e-05,0.0,0.21875,0.0,0.0,0.0,0.0
4.1363436840632776e-05,0.0,0.25,0.0,0.0,0.0,0.0
4.174655289253135e-05,0.0,0.25,0.0,0.0,0.0,0.0
4.213321743847289e-05,0.0,0.25,0.0,0.0,0.0,0.0
4.252346334528686e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.291732378422157e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.3314832233764026e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.371602248248502e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.41209286319119e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.45295850994266e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.494202662119142e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.535828825510191e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.577840538376616e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.620241371751313e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.663034929742736e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.706224849841282e-05,0.0,0.265625,0.0,0.0,0.0,0.0
4.7498148032285043e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
4.793808495089107e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
4.838209664925957e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
4.8830220868778845e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
4.9282495700405135e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
4.973895958790068e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
5.0199651331100794e-05,0.015625,0.28125,0.0,0.0,0.0,0.0
5.0664610089212685e-05,0.015625,0.3125,0.0,0.0,0.0,0.0
5.113387538414331e-05,0.015625,0.3125,0.0,0.0,0.0,0.0
5.1607487103859075e-05,0.015625,0.328125,0.0,0.0,0.0,0.0
5.2085485505776655e-05,0.015625,0.328125,0.0,0.0,0.0,0.0
5.2567911220184194e-05,0.015625,0.328125,0.0,0.0,0.0,0.0
5.305480525369574e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.354620899273613e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.404216420705915e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.454271305329836e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.5047898078549675e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.555776222398878e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.6072348828520385e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.6591701632462424e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.711586478126435e-05,0.03125,0.359375,0.0,0.0,0.0,0.0
5.764488282925873e-05,0.046875,0.359375,0.0,0.0,0.0,0.0
5.8178800743449355e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
5.8717663907332614e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
5.926151812475552e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
5.981040962380944e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
6.0364385060758635e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
6.0923491524007116e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
6.148777653810029e-05,0.0625,0.359375,0.0,0.0,0.0,0.0
6.2057288067765e-05,0.078125,0.359375,0.0,0.0,0.0,0.0
6.263207452198692e-05,0.078125,0.359375,0.0,0.0,0.0,0.0
6.321218475812448e-05,0.125,0.359375,0.0,0.0,0.0,0.0
6.379766808606282e-05,0.125,0.359375,0.0,0.0,0.0,0.0
6.438857427240426e-05,0.125,0.375,0.0,0.0,0.0,0.0
6.498495354469889e-05,0.125,0.375,0.0,0.0,0.0,0.0
6.558685659571436e-05,0.125,0.375,0.0,0.0,0.0,0.0
6.619433458774387e-05,0.125,0.375,0.0,0.0,0.0,0.0
6.680743915695615e-05,0.125,0.390625,0.0,0.0,0.0,0.0
6.742622241778349e-05,0.140625,0.390625,0.0,0.0,0.0,0.0
6.805073696735207e-05,0.140625,0.390625,0.0,0.0,0.0,0.0
6.868103588995308e-05,0.140625,0.390625,0.0,0.0,0.0,0.0
6.9317172761554e-05,0.140625,0.390625,0.0,0.0,0.0,0.0
6.995920165435375e-05,0.140625,0.40625,0.0,0.0,0.0,0.0
7.06071771413778e-05,0.140625,0.421875,0.0,0.0,0.0,0.0
7.126115430111745e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.192118872221192e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.258733650817246e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.32596542821523e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.393819919175873e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.462302891391108e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.531420165974376e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.601177617955322e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.671581176779303e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.742636826811277e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.814350607844541e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.886728615614156e-05,0.140625,0.4375,0.0,0.0,0.0,0.0
7.959777002314978e-05,0.140625,0.453125,0.03125,0.0,0.0,0.0
8.033501977124734e-05,0.140625,0.453125,0.03125,0.0,0.0,0.0
8.107909806731695e-05,0.140625,0.453125,0.03125,0.0,0.0,0.0
8.183006815867389e-05,0.140625,0.453125,0.03125,0.0,0.0,0.0
8.258799387844272e-05,0.140625,0.453125,0.03125,0.0,0.0,0.0
8.335293965098187e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.412497049736118e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.490415204088756e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.569055051268347e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.648423275731727e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.728526623848371e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.809371904473991e-05,0.15625,0.453125,0.03125,0.0,0.0,0.0
8.890965989529168e-05,0.171875,0.453125,0.03125,0.0,0.0,0.0
8.97331581458352e-05,0.171875,0.453125,0.03125,0.0,0.0,0.0
9.056428379445294e-05,0.171875,0.453125,0.046875,0.0,0.0,0.0
9.140310748756223e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.224970052592174e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.310413487069085e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.39664831495469e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.483681866285928e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.571521538991856e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.660174799522646e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.749649183484096e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.839952296278227e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
9.9310918137498e-05,0.1875,0.453125,0.046875,0.0,0.0,0.0
0.00010023075482838654,0.1875,0.453125,0.046875,0.0,0.0,0.0
0.00010115911122238297,0.1875,0.453125,0.046875,0.0,0.0,0.0
0.00010209606623060465,0.1875,0.46875,0.0625,0.0,0.0,0.0
0.00010304169949505875,0.1875,0.484375,0.0625,0.0,0.0,0.0
0.00010399609139541203,0.1875,0.484375,0.078125,0.0,0.0,0.0
0.00010495932305582277,0.1875,0.484375,0.078125,0.0,0.0,0.0
0.000105931476351837,0.1875,0.5,0.078125,0.0,0.0,0.0
0.0001069126339173476,0.1875,0.5,0.078125,0.0,0.0,0.0
0.00010790287915161836,0.1875,0.5,0.078125,0.0,0.0,0.0
0.00010890229622637306,0.1875,0.5,0.078125,0.0,0.0,0.0
0.00010991097009294972,0.1875,0.5,0.078125,0.0,0.0,0.0
0.00011092898648952228,0.1875,0.5,0.078125,0.0,0.0,0.0
0.00011195643194838783,0.1875,0.515625,0.078125,0.0,0.0,0.0
0.00011299339380332217,0.1875,0.515625,0.09375,0.0,0.0,0.0
0.00011403996019700331,0.1875,0.515625,0.09375,0.0,0.0,0.0
0.00011509622008850323,0.1875,0.515625,0.09375,0.0,0.0,0.0
0.00011616226326085019,0.1875,0.53125,0.09375,0.0,0.0,0.0
0.00011723818032865986,0.21875,0.53125,0.109375,0.0,0.0,0.0
0.0001183240627458378,0.234375,0.546875,0.109375,0.0,0.0,0.0
0.00011942000281335325,0.234375,0.546875,0.109375,0.0,0.0,0.0
0.00012052609368708426,0.25,0.546875,0.109375,0.0,0.0,0.0
0.00012164242938573679,0.25,0.546875,0.109375,0.0,0.0,0.0
0.00012276910479883593,0.25,0.546875,0.109375,0.0,0.0,0.0
0.00012390621569479155,0.25,0.546875,0.109375,0.0,0.0,0.0
0.00012505385872903913,0.25,0.546875,0.109375,0.0,0.0,0.0
0.00012621213145225474,0.25,0.546875,0.125,0.0,0.0,0.0
0.00012738113231864785,0.25,0.546875,0.125,0.0,0.0,0.0
0.00012856096069432965,0.25,0.546875,0.125,0.0,0.0,0.0
0.00012975171686575867,0.25,0.546875,0.125,0.0,0.0,0.0
0.00013095350204826676,0.25,0.546875,0.125,0.0,0.0,0.0
0.00013216641839466052,0.265625,0.546875,0.125,0.0,0.0,0.0
0.00013339056900390586,0.265625,0.546875,0.125,0.0,0.0,0.0
0.0001346260579298911,0.265625,0.546875,0.125,0.0,0.0,0.0
0.0001358729901902709,0.265625,0.546875,0.125,0.0,0.0,0.0
0.00013713147177539455,0.296875,0.546875,0.125,0.0,0.0,0.0
0.00013840160965731315,0.296875,0.546875,0.125,0.015625,0.0,0.0
0.00013968351179887396,0.3125,0.546875,0.125,0.015625,0.0,0.0
0.00014097728716289676,0.3125,0.546875,0.140625,0.015625,0.0,0.0
0.0001422830457214352,0.328125,0.546875,0.140625,0.015625,0.0,0.0
0.00014360089846512605,0.328125,0.5625,0.140625,0.015625,0.0,0.0
0.00014493095741262166,0.328125,0.5625,0.140625,0.03125,0.0,0.0
0.000146273335620113,0.34375,0.5625,0.140625,0.03125,0.0,0.0
0.00014762814719093911,0.34375,0.5625,0.140625,0.03125,0.0,0.0
0.00014899550728528536,0.34375,0.5625,0.140625,0.03125,0.0,0.0
0.00015037553212997383,0.34375,0.5625,0.140625,0.03125,0.0,0.0
0.00015176833902834055,0.34375,0.578125,0.140625,0.03125,0.0,0.0
0.00015317404637020797,0.359375,0.59375,0.140625,0.03125,0.0,0.0
0.00015459277364194784,0.359375,0.59375,0.140625,0.03125,0.0,0.0
0.0001560246414366368,0.359375,0.59375,0.140625,0.03125,0.0,0.0
0.00015746977146430867,0.359375,0.59375,0.140625,0.03125,0.0,0.0
0.00015892828656229778,0.375,0.59375,0.140625,0.03125,0.0,0.0
0.000160400310705682,0.375,0.59375,0.140625,0.03125,0.0,0.0
0.0001618859690178199,0.375,0.609375,0.140625,0.03125,0.0,0.0
0.00016338538778098603,0.375,0.625,0.140625,0.03125,0.0,0.0
0.0001648986944471065,0.375,0.625,0.140625,0.03125,0.0,0.0
0.00016642601764859036,0.375,0.625,0.140625,0.03125,0.0,0.0
0.00016796748720926532,0.375,0.625,0.140625,0.03125,0.0,0.0
0.00016952323415541214,0.375,0.625,0.140625,0.03125,0.0,0.0
0.00017109339072690134,0.390625,0.625,0.140625,0.03125,0.0,0.0
0.0001726780903884356,0.390625,0.625,0.140625,0.03125,0.0,0.0
0.00017427746784089192,0.390625,0.625,0.140625,0.03125,0.0,0.0
0.00017589165903277325,0.40625,0.625,0.140625,0.03125,0.0,0.0
0.0001775208011717636,0.421875,0.640625,0.140625,0.03125,0.0,0.0
0.00017916503273638994,0.421875,0.65625,0.15625,0.03125,0.0,0.0
0.00018082449348779517,0.421875,0.671875,0.15625,0.03125,0.0,0.0
0.00018249932448161524,0.4375,0.671875,0.15625,0.03125,0.0,0.0
0.00018418966807997109,0.4375,0.671875,0.15625,0.03125,0.0,0.0
0.00018589566796356884,0.4375,0.671875,0.15625,0.03125,0.0,0.0
0.00018761746914391195,0.4375,0.6875,0.171875,0.03125,0.0,0.0
0.0001893552179756295,0.4375,0.703125,0.171875,0.046875,0.0,0.0
0.00019110906216891378,0.4375,0.703125,0.171875,0.046875,0.0,0.0
0.00019287915080207777,0.4375,0.703125,0.171875,0.046875,0.0,0.0
0.00019466563433422632,0.4375,0.703125,0.1875,0.046875,0.0,0.0
0.00019646866461804445,0.4375,0.703125,0.1875,0.046875,0.0,0.0
0.00019828839491270713,0.4375,0.703125,0.1875,0.046875,0.0,0.0
0.0002001249798969037,0.4375,0.703125,0.21875,0.046875,0.0,0.0
0.00020197857568198785,0.453125,0.703125,0.234375,0.046875,0.0,0.0
0.00020384933982524643,0.453125,0.703125,0.234375,0.046875,0.0,0.0
0.00020573743134329116,0.453125,0.703125,0.234375,0.046875,0.0,0.0
0.00020764301072557747,0.453125,0.703125,0.234375,0.046875,0.0,0.0
0.0002095662399480433,0.453125,0.703125,0.234375,0.0625,0.0,0.0
0.00021150728248687948,0.453125,0.703125,0.234375,0.0625,0.0,0.0
0.00021346630333242455,0.453125,0.703125,0.234375,0.0625,0.0,0.0
0.00021544346900318823,0.453125,0.703125,0.234375,0.0625,0.0,0.0
0.000217438947560008,0.453125,0.703125,0.234375,0.0625,0.0,0.0
0.00021945290862033137,0.453125,0.71875,0.234375,0.0625,0.0,0.0
0.00022148552337263592,0.453125,0.71875,0.234375,0.0625,0.0,0.0
0.00022353696459097964,0.453125,0.71875,0.234375,0.078125,0.0,0.0
0.0002256074066496859,0.453125,0.71875,0.234375,0.078125,0.0,0.0
0.000227697025538168,0.453125,0.71875,0.234375,0.078125,0.0,0.0
0.0002298059988758851,0.453125,0.71875,0.25,0.078125,0.0,0.0
0.00023193450592744275,0.453125,0.734375,0.25,0.078125,0.0,0.0
0.00023408272761782942,0.453125,0.734375,0.25,0.078125,0.0,0.0
0.0002362508465477945,0.453125,0.734375,0.265625,0.078125,0.0,0.0
0.00023843904700937205,0.453125,0.734375,0.265625,0.078125,0.0,0.0
0.00024064751500154242,0.453125,0.734375,0.265625,0.078125,0.0,0.0
0.00024287643824604505,0.46875,0.734375,0.265625,0.078125,0.0,0.0
0.000245126006203334,0.46875,0.734375,0.265625,0.078125,0.0,0.0
0.00024739641008868115,0.46875,0.734375,0.265625,0.078125,0.0,0.0
0.00024968784288843267,0.46875,0.75,0.265625,0.078125,0.0,0.0
0.0002520004993764092,0.46875,0.75,0.265625,0.078125,0.0,0.0
0.00025433457613046484,0.46875,0.75,0.28125,0.078125,0.0,0.0
0.0002566902715491952,0.46875,0.75,0.28125,0.078125,0.0,0.0
0.0002590677858688006,0.5,0.75,0.28125,0.078125,0.0,0.0
0.0002614673211801092,0.5,0.75,0.28125,0.078125,0.0,0.0
0.00026388908144575103,0.5,0.75,0.296875,0.078125,0.0,0.0
0.0002663332725174981,0.5,0.765625,0.296875,0.078125,0.0,0.0
0.00026880010215376074,0.5,0.765625,0.3125,0.078125,0.0,0.0
0.00027128978003724646,0.5,0.765625,0.3125,0.078125,0.0,0.0
0.00027380251779278577,0.5,0.765625,0.3125,0.09375,0.0,0.0
0.000276338529005317,0.5,0.765625,0.3125,0.09375,0.0,0.0
0.000278898029238044,0.5,0.765625,0.3125,0.09375,0.0,0.0
0.00028148123605075813,0.5,0.765625,0.3125,0.09375,0.0,0.0
0.0002840883690183301,0.515625,0.765625,0.3125,0.09375,0.0,0.0
0.00028671964974937697,0.515625,0.765625,0.3125,0.09375,0.0,0.0
0.000289375301905095,0.515625,0.78125,0.3125,0.09375,0.0,0.0
0.0002920555512182745,0.515625,0.796875,0.3125,0.09375,0.0,0.0
0.00029476062551248586,0.515625,0.796875,0.3125,0.109375,0.0,0.0
0.00029749075472144406,0.515625,0.796875,0.3125,0.109375,0.0,0.0
0.00030024617090855494,0.515625,0.796875,0.3125,0.109375,0.0,0.0
0.0003030271082866396,0.53125,0.796875,0.3125,0.109375,0.0,0.0
0.00030583380323784314,0.53125,0.796875,0.3125,0.109375,0.0,0.0
0.00030866649433372746,0.53125,0.796875,0.3125,0.109375,0.0,0.0
0.0003115254223555488,0.53125,0.796875,0.328125,0.125,0.0,0.0
0.00031441083031472647,0.53125,0.796875,0.328125,0.125,0.0,0.0
0.00031732296347349763,0.546875,0.796875,0.328125,0.125,0.0,0.0
0.000320262069365765,0.546875,0.796875,0.328125,0.125,0.0,0.0
