tau,clarabel,ecos,gurobi,mosek,qoco,qoco_custom
8.578936108437798e-05,0.0,0.0,0.0,0.0,0.0,0.002
8.684378405032249e-05,0.0,0.0,0.0,0.0,0.0,0.004
8.791116675599548e-05,0.0,0.0,0.0,0.0,0.0,0.008
8.899166848743213e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.008545048842634e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.119267598459299e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.231351020772624e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.344812042045717e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.459667594121436e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.575934816949148e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.693631061142522e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.812773890568778e-05,0.0,0.0,0.0,0.0,0.0,0.016
9.933381084969742e-05,0.0,0.0,0.0,0.0,0.0,0.016
0.00010055470642615126,0.0,0.0,0.0,0.0,0.0,0.016
0.00010179060782988449,0.0,0.0,0.0,0.0,0.0,0.016
0.00010304169949505886,0.0,0.0,0.0,0.0,0.0,0.016
0.00010430816812268623,0.0,0.0,0.0,0.0,0.0,0.016
0.00010559020270848988,0.0,0.0,0.0,0.0,0.0,0.016
0.00010688799457110886,0.0,0.0,0.0,0.0,0.0,0.016
0.00010820173738064788,0.0,0.0,0.0,0.0,0.0,0.016
0.00010953162718757928,0.0,0.0,0.0,0.0,0.0,0.016
0.00011087786245199956,0.0,0.0,0.0,0.0,0.0,0.016
0.00011224064407324577,0.0,0.0,0.0,0.0,0.0,0.016
0.0001136201754198757,0.0,0.0,0.0,0.0,0.0,0.016
0.00011501666236001667,0.0,0.0,0.0,0.0,0.0,0.016
0.00011643031329208767,0.0,0.0,0.0,0.0,0.0,0.016
0.00011786133917589821,0.0,0.0,0.0,0.0,0.0,0.016
0.00011930995356413024,0.0,0.0,0.0,0.0,0.0,0.016
0.00012077637263420677,0.0,0.0,0.0,0.0,0.0,0.026
0.00012226081522055202,0.0,0.0,0.0,0.0,0.0,0.032
0.00012376350284724815,0.0,0.0,0.0,0.0,0.0,0.034
0.00012528465976109374,0.0,0.0,0.0,0.0,0.0,0.038
0.00012682451296506777,0.0,0.0,0.0,0.0,0.0,0.038
0.00012838329225220562,0.0,0.0,0.0,0.0,0.0,0.038
0.0001299612302398912,0.0,0.0,0.0,0.0,0.0,0.038
0.00013155856240457052,0.0,0.0,0.0,0.0,0.0,0.038
0.00013317552711689202,0.0,0.0,0.0,0.0,0.0,0.04
0.0001348123656772785,0.0,0.0,0.0,0.0,0.0,0.04
0.0001364693223519371,0.0,0.0,0.0,0.0,0.0,0.04
0.0001381466444093104,0.0,0.0,0.0,0.0,0.0,0.04
0.00013984458215697708,0.0,0.0,0.0,0.0,0.0,0.04
0.0001415633889790051,0.0,0.0,0.0,0.0,0.0,0.04
0.0001433033213737644,0.0,0.0,0.0,0.0,0.0,0.04
0.0001450646389922047,0.0,0.0,0.0,0.0,0.0,0.04
0.00014684760467660246,0.0,0.0,0.0,0.0,0.0,0.04
0.0001486524844997857,0.0,0.0,0.0,0.0,0.0,0.04
0.0001504795478048399,0.0,0.0,0.0,0.0,0.0,0.04
0.00015232906724530217,0.0,0.0,0.0,0.0,0.0,0.04
0.0001542013188258496,0.0,0.0,0.0,0.0,0.0,0.04
0.00015609658194348742,0.0,0.0,0.0,0.0,0.0,0.04
0.0001580151394292435,0.0,0.0,0.0,0.0,0.0,0.04
0.00015995727759037602,0.0,0.0,0.0,0.0,0.0,0.04
0.00016192328625309812,0.0,0.0,0.0,0.0,0.0,0.04
0.00016391345880582963,0.0,0.0,0.0,0.0,0.0,0.04
0.00016592809224297931,0.0,0.0,0.0,0.0,0.0,0.04
0.00016796748720926532,0.0,0.0,0.0,0.0,0.0,0.04
0.0001700319480445812,0.0,0.0,0.0,0.0,0.0,0.04
0.00017212178282941174,0.0,0.0,0.0,0.0,0.0,0.04
0.0001742373034308086,0.0,0.0,0.0,0.0,0.0,0.04
0.00017637882554893023,0.0,0.0,0.0,0.0,0.0,0.04
0.0001785466687641539,0.0,0.0,0.0,0.0,0.0,0.04
0.00018074115658476696,0.0,0.0,0.0,0.0,0.0,0.04
0.000182962616495244,0.0,0.0,0.0,0.0,0.0,0.04
0.00018521138000511734,0.0,0.0,0.0,0.0,0.0,0.04
0.00018748778269844928,0.0,0.0,0.0,0.0,0.0,0.04
0.00018979216428391014,0.0,0.0,0.0,0.0,0.0,0.04
0.00019212486864547397,0.0,0.0,0.0,0.0,0.0,0.04
0.00019448624389373635,0.0,0.0,0.0,0.0,0.0,0.04
0.00019687664241786293,0.0,0.0,0.0,0.0,0.0,0.04
0.00019929642093817734,0.0,0.0,0.0,0.0,0.0,0.04
0.00020174594055939364,0.0,0.0,0.0,0.0,0.0,0.04
0.00020422556682450489,0.0,0.0,0.0,0.0,0.0,0.04
0.0002067356697693331,0.0,0.0,0.0,0.0,0.0,0.04
0.00020927662397774994,0.0,0.0,0.0,0.0,0.0,0.04
0.00021184880863757595,0.0,0.0,0.0,0.0,0.0,0.04
0.00021445260759716698,0.0,0.0,0.0,0.0,0.0,0.04
0.00021708840942269583,0.0,0.0,0.0,0.0,0.0,0.04
0.00021975660745613912,0.0,0.0,0.0,0.0,0.0,0.05
0.00022245759987397448,0.0,0.0,0.0,0.0,0.0,0.05
0.00022519178974660155,0.0,0.0,0.0,0.0,0.0,0.054
0.0002279595850984919,0.0,0.0,0.0,0.0,0.0,0.054
0.00023076139896907968,0.0,0.0,0.0,0.0,0.0,0.056
0.00023359764947439822,0.0,0.0,0.0,0.0,0.0,0.056
0.00023646875986947676,0.0,0.0,0.0,0.0,0.0,0.058
0.00023937515861150257,0.0,0.0,0.0,0.0,0.0,0.062
0.00024231727942376007,0.0,0.0,0.0,0.0,0.0,0.064
0.0002452955613603553,0.0,0.0,0.0,0.0,0.0,0.068
0.0002483104488717364,0.0,0.0,0.0,0.0,0.0,0.07
0.00025136239187101896,0.0,0.0,0.0,0.0,0.0,0.072
0.0002544518458011268,0.0,0.0,0.0,0.0,0.0,0.074
0.00025757927170275857,0.0,0.0,0.0,0.0,0.0,0.074
0.00026074513628318786,0.0,0.0,0.0,0.0,0.0,0.076
0.0002639499119859112,0.0,0.0,0.0,0.0,0.0,0.078
0.0002671940770611501,0.0,0.0,0.0,0.0,0.004,0.078
0.0002704781156372222,0.0,0.0,0.0,0.0,0.012,0.086
0.00027380251779278577,0.0,0.0,0.0,0.0,0.014,0.088
0.000277167779629976,0.0,0.0,0.0,0.0,0.014,0.09
0.00028057440334843805,0.0,0.0,0.0,0.0,0.014,0.09
0.0002840228973202703,0.0,0.0,0.0,0.0,0.014,0.092
0.0002875137761658895,0.0,0.0,0.0,0.0,0.016,0.1
0.0002910475608308274,0.0,0.0,0.0,0.0,0.016,0.104
0.00029462477866347154,0.0,0.0,0.0,0.0,0.016,0.106
0.0002982459634937629,0.0,0.0,0.0,0.0,0.016,0.114
0.00030191165571285774,0.0,0.0,0.0,0.0,0.016,0.118
0.00030562240235377185,0.0,0.0,0.0,0.0,0.016,0.124
0.000309378757173014,0.0,0.0,0.0,0.0,0.016,0.128
0.00031318128073322296,0.0,0.0,0.0,0.0,0.016,0.14
0.0003170305404868221,0.0,0.0,0.0,0.0,0.016,0.142
0.00032092711086069843,0.0,0.0,0.0,0.0,0.016,0.144
0.0003248715733419258,0.0,0.0,0.0,0.0,0.016,0.146
0.0003288645165645405,0.0,0.0,0.0,0.0,0.016,0.152
0.00033290653639738305,0.0,0.0,0.0,0.0,0.016,0.156
0.0003369982360330203,0.0,0.0,0.0,0.0,0.016,0.158
0.00034114022607775995,0.0,0.0,0.0,0.0,0.016,0.174
0.0003453331246427712,0.0,0.0,0.0,0.0,0.016,0.192
0.0003495775574363275,0.0,0.0,0.0,0.0,0.016,0.21
0.00035387415785717894,0.0,0.0,0.0,0.0,0.018,0.218
0.000358223567089076,0.0,0.0,0.0,0.0,0.026,0.22
0.00036262643419645365,0.0,0.0,0.0,0.0,0.036,0.222
0.0003670834162212908,0.0,0.0,0.0,0.0,0.038,0.226
0.0003715951782811629,0.0,0.0,0.0,0.0,0.042,0.228
0.0003761623936684951,0.0,0.0,0.0,0.0,0.048,0.23
0.0003807857439510398,0.0,0.0,0.0,0.0,0.05,0.232
0.0003854659190735868,0.0,0.0,0.0,0.0,0.05,0.238
0.00039020361746092423,0.0,0.0,0.0,0.0,0.05,0.238
0.0003949995461220647,0.0,0.0,0.0,0.0,0.052,0.238
0.00039985442075575256,0.002,0.0,0.0,0.0,0.058,0.238
0.00040476896585726766,0.004,0.0,0.0,0.0,0.064,0.238
0.0004097439148265438,0.004,0.0,0.0,0.0,0.072,0.24
0.00041478001007761177,0.006,0.0,0.0,0.0,0.076,0.24
0.0004198780031493919,0.01,0.0,0.0,0.0,0.078,0.24
0.0004250386548178461,0.012,0.0,0.0,0.0,0.078,0.24
0.0004302627352095084,0.012,0.0,0.0,0.0,0.08,0.24
0.00043555102391641307,0.012,0.0,0.0,0.0,0.08,0.24
0.0004409043101124309,0.012,0.0,0.0,0.0,0.088,0.24
0.0004463233926710397,0.012,0.0,0.0,0.0,0.088,0.24
0.00045180908028454026,0.012,0.0,0.0,0.0,0.088,0.244
0.00045736219158473755,0.012,0.0,0.0,0.0,0.09,0.246
0.00046298355526510607,0.012,0.0,0.0,0.0,0.09,0.248
0.0004686740102044557,0.014,0.0,0.0,0.0,0.096,0.248
0.0004744344055921178,0.014,0.0,0.0,0.0,0.098,0.248
0.00048026560105467203,0.016,0.0,0.0,0.0,0.1,0.248
0.0004861684667842256,0.016,0.0,0.0,0.0,0.106,0.248
0.0004921438836682751,0.016,0.0,0.0,0.0,0.106,0.25
0.0004981927434211599,0.016,0.0,0.0,0.0,0.106,0.252
0.0005043159487171359,0.016,0.0,0.0,0.0,0.106,0.256
0.0005105144133250786,0.016,0.0,0.0,0.0,0.106,0.264
0.0005167890622448473,0.016,0.0,0.0,0.0,0.106,0.264
0.000523140831845323,0.016,0.0,0.0,0.0,0.106,0.266
0.0005295706700041429,0.016,0.0,0.0,0.0,0.106,0.266
0.000536079536249153,0.016,0.0,0.0,0.0,0.108,0.266
0.0005426684019015983,0.016,0.0,0.0,0.0,0.11,0.266
0.0005493382502210741,0.016,0.0,0.0,0.0,0.114,0.268
0.0005560900765522578,0.016,0.0,0.0,0.0,0.116,0.27
0.0005629248884734461,0.016,0.0,0.0,0.0,0.116,0.272
0.0005698437059469142,0.022,0.0,0.0,0.0,0.116,0.272
0.0005768475614711264,0.028,0.0,0.0,0.0,0.116,0.28
0.000583937500234816,0.03,0.0,0.0,0.0,0.118,0.284
0.0005911145802729612,0.032,0.0,0.0,0.0,0.118,0.286
0.0005983798726246729,0.032,0.0,0.0,0.0,0.12,0.29
0.0006057344614930286,0.032,0.0,0.0,0.0,0.12,0.292
0.000613179444406868,0.032,0.0,0.0,0.0,0.122,0.292
0.0006207159323845776,0.032,0.0,0.0,0.0,0.122,0.296
0.000628345050099889,0.032,0.0,0.0,0.0,0.122,0.298
0.0006360679360497138,0.032,0.0,0.0,0.0,0.124,0.298
0.0006438857427240426,0.032,0.0,0.0,0.0,0.124,0.298
0.0006517996367779308,0.034,0.0,0.0,0.0,0.124,0.3
0.0006598107992056017,0.036,0.0,0.0,0.0,0.124,0.3
0.0006679204255166827,0.038,0.0,0.0,0.0,0.126,0.302
0.0006761297259146143,0.04,0.0,0.0,0.0,0.126,0.304
0.0006844399254772507,0.04,0.0,0.0,0.0,0.126,0.314
0.0006928522643396752,0.04,0.0,0.0,0.0,0.128,0.326
0.0007013679978792687,0.04,0.0,0.0,0.0,0.128,0.326
0.0007099883969030495,0.04,0.0,0.0,0.0,0.128,0.33
0.0007187147478373164,0.04,0.0,0.0,0.0,0.132,0.33
0.0007275483529196233,0.04,0.0,0.0,0.0,0.138,0.332
0.0007364905303931116,0.044,0.0,0.0,0.0,0.14,0.344
0.0007455426147032335,0.052,0.0,0.0,0.0,0.144,0.346
0.0007547059566968911,0.056,0.0,0.0,0.0,0.146,0.354
0.0007639819238240237,0.062,0.0,0.0,0.0,0.146,0.354
0.0007733719003416755,0.062,0.0,0.0,0.0,0.146,0.356
0.0007828772875205647,0.064,0.0,0.0,0.0,0.146,0.36
0.0007924995038541984,0.066,0.0,0.0,0.0,0.146,0.36
0.0008022399852705567,0.066,0.0,0.0,0.0,0.15,0.372
0.0008121001853463729,0.07,0.0,0.0,0.0,0.158,0.386
0.0008220815755240541,0.072,0.0,0.0,0.0,0.162,0.388
0.0008321856453312647,0.072,0.0,0.0,0.0,0.162,0.404
0.0008424139026032095,0.076,0.0,0.0,0.0,0.174,0.406
0.0008527678737076483,0.076,0.0,0.0,0.0,0.184,0.412
0.0008632491037726768,0.078,0.0,0.0,0.0,0.194,0.414
0.0008738591569173065,0.088,0.0,0.0,0.0,0.208,0.416
0.0008845996164848793,0.092,0.0,0.0,0.0,0.216,0.416
0.0008954720852793497,0.094,0.0,0.002,0.0,0.22,0.418
0.0009064781858044748,0.094,0.0,0.006,0.0,0.222,0.418
0.0009176195605059373,0.094,0.002,0.006,0.0,0.226,0.426
0.0009288978720164498,0.094,0.002,0.006,0.0,0.228,0.428
0.0009403148034038738,0.094,0.002,0.008,0.0,0.232,0.43
0.0009518720584223793,0.094,0.002,0.01,0.0,0.244,0.432
0.0009635713617667001,0.094,0.002,0.018,0.0,0.252,0.434
0.0009754144593295099,0.094,0.002,0.018,0.0,0.264,0.436
0.000987403118461963,0.098,0.002,0.018,0.0,0.276,0.444
0.0009995391282374374,0.102,0.004,0.022,0.0,0.278,0.45
0.0010118242997185175,0.108,0.004,0.026,0.0,0.282,0.454
0.0010242604662272618,0.112,0.004,0.026,0.0,0.286,0.454
0.0010368494836187879,0.118,0.004,0.028,0.0,0.29,0.456
0.0010495932305582276,0.12,0.004,0.032,0.0,0.294,0.456
0.001062493608801075,0.12,0.006,0.034,0.0,0.296,0.456
0.0010755525434769891,0.122,0.006,0.036,0.0,0.296,0.458
0.0010887719833770815,0.122,0.006,0.036,0.0,0.296,0.46
0.0011021539012447388,0.124,0.008,0.036,0.0,0.296,0.464
0.0011157002940700097,0.124,0.014,0.036,0.0,0.296,0.464
0.001129413183387621,0.126,0.022,0.038,0.0,0.296,0.466
0.0011432946155786512,0.126,0.024,0.038,0.0,0.296,0.47
0.0011573466621759136,0.128,0.024,0.038,0.0,0.296,0.476
0.0011715714201730905,0.128,0.026,0.038,0.0,0.296,0.478
0.0011859710123376707,0.128,0.026,0.038,0.0,0.296,0.492
0.001200547587527729,0.128,0.026,0.038,0.0,0.296,0.496
0.0012153033210126022,0.13,0.026,0.04,0.0,0.296,0.496
0.0012302404147975083,0.134,0.026,0.04,0.0,0.296,0.496
0.0012453610979521476,0.138,0.026,0.04,0.0,0.298,0.5
0.0012606676269433508,0.142,0.026,0.04,0.0,0.302,0.51
0.0012761622859718117,0.148,0.026,0.04,0.0,0.308,0.516
0.0012918473873129636,0.156,0.026,0.04,0.0,0.312,0.526
0.0013077252716620345,0.164,0.026,0.04,0.0,0.316,0.534
0.0013237983084833545,0.166,0.026,0.04,0.0,0.318,0.536
0.0013400688963639508,0.174,0.026,0.04,0.0,0.318,0.54
0.0013565394633714908,0.182,0.026,0.04,0.0,0.318,0.546
0.0013732124674166236,0.188,0.026,0.04,0.0,0.318,0.552
0.0013900903966197742,0.196,0.026,0.04,0.0,0.318,0.566
0.0014071757696824483,0.2,0.026,0.04,0.0,0.318,0.582
0.0014244711362630968,0.2,0.03,0.04,0.0,0.322,0.59
0.0014419790773576092,0.202,0.03,0.04,0.0,0.33,0.61
0.001459702205684467,0.204,0.03,0.04,0.0,0.332,0.614
0.0014776431660746474,0.21,0.032,0.04,0.0,0.334,0.614
0.0014958046358663141,0.21,0.032,0.04,0.0,0.336,0.614
0.001514189325304352,0.212,0.034,0.04,0.0,0.34,0.616
0.001532799977944822,0.214,0.038,0.04,0.0,0.344,0.624
0.0015516393710643824,0.216,0.038,0.04,0.0,0.346,0.626
0.0015707103160747444,0.216,0.042,0.04,0.0,0.352,0.632
0.0015900156589422185,0.216,0.046,0.04,0.0,0.356,0.634
0.0016095582806124205,0.216,0.046,0.04,0.0,0.356,0.636
0.0016293410974401964,0.22,0.052,0.042,0.0,0.356,0.636
0.0016493670616248314,0.22,0.056,0.042,0.0,0.358,0.638
0.0016696391616506058,0.228,0.056,0.042,0.0,0.36,0.638
0.0016901604227327752,0.236,0.062,0.046,0.0,0.362,0.64
0.0017109339072690151,0.236,0.07,0.048,0.0,0.362,0.644
0.0017319627152964279,0.244,0.074,0.048,0.0,0.364,0.65
0.001753249984954169,0.248,0.076,0.05,0.0,0.364,0.654
0.0017747988929517422,0.25,0.08,0.052,0.0,0.366,0.662
0.0017966126550430688,0.252,0.08,0.052,0.0,0.376,0.662
0.0018186945265063737,0.252,0.082,0.054,0.004,0.384,0.666
0.0018410478026299724,0.252,0.088,0.06,0.004,0.388,0.67
0.0018636758192040292,0.252,0.09,0.06,0.004,0.392,0.672
0.0018865819530183576,0.252,0.092,0.06,0.004,0.396,0.672
0.0019097696223663414,0.254,0.096,0.06,0.004,0.402,0.684
0.0019332422875550472,0.26,0.1,0.066,0.004,0.408,0.698
0.0019570034514216064,0.27,0.104,0.066,0.004,0.412,0.704
0.001981056659855953,0.272,0.106,0.068,0.004,0.414,0.712
0.0020054055023299663,0.274,0.114,0.068,0.004,0.426,0.722
0.0020300536124331367,0.274,0.116,0.068,0.004,0.432,0.726
0.0020550046684148122,0.276,0.118,0.068,0.004,0.442,0.736
0.002080262393733094,0.278,0.12,0.068,0.004,0.454,0.738
0.002105830557610499,0.278,0.12,0.07,0.004,0.464,0.738
0.002131712975596439,0.28,0.12,0.072,0.006,0.47,0.742
0.0021579135101366187,0.282,0.126,0.074,0.01,0.474,0.744
0.0021844360711494285,0.288,0.128,0.074,0.01,0.478,0.75
0.0022112846166094245,0.29,0.13,0.076,0.01,0.486,0.75
0.0022384631531379797,0.292,0.13,0.08,0.01,0.488,0.764
0.00226597573660119,0.296,0.134,0.082,0.012,0.488,0.766
0.002293826472715144,0.302,0.138,0.084,0.014,0.494,0.766
0.002322019517658606,0.306,0.14,0.086,0.014,0.494,0.768
0.0023505590786932536,0.308,0.142,0.09,0.014,0.494,0.772
0.0023794494147915263,0.312,0.144,0.09,0.014,0.502,0.778
0.0024086948372722015,0.314,0.146,0.1,0.016,0.502,0.784
0.002438299710443762,0.32,0.148,0.1,0.016,0.502,0.792
0.0024682684522556926,0.326,0.148,0.106,0.016,0.502,0.796
0.00249860553495777,0.328,0.148,0.106,0.016,0.506,0.8
0.00252931548576746,0.328,0.15,0.112,0.018,0.508,0.806
0.0025604028875455156,0.33,0.152,0.114,0.022,0.51,0.818
0.0025918723794798797,0.33,0.152,0.114,0.022,0.512,0.818
0.002623728657777993,0.332,0.156,0.116,0.022,0.516,0.818
0.00265597647636761,0.336,0.156,0.116,0.026,0.522,0.818
0.002688620647606237,0.344,0.158,0.118,0.028,0.532,0.818
0.002721666042999272,0.348,0.16,0.118,0.03,0.538,0.822
0.002755117593926987,0.348,0.162,0.118,0.03,0.558,0.824
0.0027889802923804397,0.356,0.164,0.118,0.03,0.578,0.83
0.0028232591917064375,0.358,0.166,0.118,0.032,0.588,0.836
0.002857959407361637,0.36,0.17,0.118,0.034,0.602,0.836
0.0028930861176759363,0.362,0.172,0.118,0.038,0.608,0.836
0.0029286445646252374,0.364,0.172,0.118,0.038,0.614,0.836
0.002964640054613707,0.366,0.174,0.118,0.038,0.62,0.836
0.003001077959265656,0.368,0.174,0.118,0.04,0.624,0.84
0.003037963716227149,0.378,0.18,0.122,0.042,0.628,0.842
0.003075302829977466,0.378,0.18,0.122,0.044,0.63,0.842
0.003113100872650535,0.382,0.182,0.122,0.05,0.632,0.852
0.0031513634848664793,0.386,0.184,0.124,0.054,0.64,0.858
0.0031900963765733484,0.388,0.186,0.128,0.06,0.642,0.858
0.003229305327899227,0.39,0.188,0.13,0.072,0.644,0.864
0.0032689961900148157,0.396,0.188,0.132,0.078,0.644,0.866
0.0033091748860065843,0.396,0.194,0.132,0.078,0.644,0.868
0.003349847411760691,0.396,0.196,0.134,0.08,0.648,0.87
0.0033910198368577475,0.398,0.2,0.134,0.08,0.648,0.882
0.0034326983054785835,0.402,0.206,0.134,0.08,0.648,0.884
0.003474889037321149,0.408,0.208,0.134,0.08,0.648,0.896
0.0035175983285286815,0.412,0.208,0.134,0.08,0.66,0.908
0.0035608325526292816,0.422,0.208,0.134,0.08,0.666,0.908
0.0036045981614870387,0.428,0.212,0.134,0.08,0.674,0.914
0.0036489016862648414,0.434,0.212,0.136,0.08,0.682,0.916
0.003693749738399042,0.444,0.212,0.136,0.08,0.69,0.916
0.003739149010586061,0.448,0.216,0.136,0.08,0.702,0.92
0.003785106277781153,0.45,0.222,0.136,0.08,0.708,0.928
0.0038316283982094473,0.458,0.226,0.136,0.08,0.716,0.928
0.003878722314389383,0.46,0.23,0.136,0.08,0.73,0.932
0.003926395054168756,0.464,0.232,0.136,0.08,0.73,0.932
0.0039746537317734915,0.47,0.238,0.148,0.08,0.734,0.932
0.004023505548869293,0.474,0.246,0.15,0.08,0.736,0.932
0.00407295779563636,0.478,0.248,0.15,0.08,0.746,0.932
0.0041230178518573,0.484,0.248,0.152,0.08,0.756,0.936
0.004173693188018416,0.486,0.248,0.154,0.08,0.758,0.942
0.0042249913664245365,0.492,0.25,0.154,0.08,0.762,0.948
0.004276920042327532,0.5,0.256,0.158,0.08,0.762,0.95
0.00432948696506873,0.502,0.264,0.158,0.08,0.762,0.952
0.004382699979235331,0.506,0.266,0.166,0.082,0.764,0.952
0.004436567025831068,0.508,0.272,0.174,0.086,0.764,0.954
0.004491096143461261,0.516,0.272,0.176,0.086,0.764,0.956
0.0045462954695324,0.526,0.274,0.176,0.09,0.764,0.956
0.004602173241466502,0.542,0.278,0.178,0.09,0.766,0.956
0.004658737797930392,0.558,0.28,0.18,0.09,0.766,0.966
0.004715997580080081,0.566,0.28,0.182,0.092,0.772,0.972
0.004773961132820439,0.57,0.286,0.184,0.092,0.772,0.972
0.004832637106080367,0.574,0.288,0.186,0.092,0.776,0.972
0.004892034256103617,0.584,0.292,0.192,0.096,0.78,0.972
0.004952161446755496,0.6,0.296,0.196,0.098,0.784,0.972
0.005013027650845642,0.612,0.304,0.196,0.098,0.79,0.972
0.005074641951467003,0.612,0.306,0.202,0.098,0.796,0.972
0.005137013543351344,0.614,0.31,0.206,0.1,0.798,0.972
0.005200151734241367,0.618,0.32,0.21,0.1,0.802,0.974
0.005264065946279707,0.626,0.326,0.214,0.108,0.812,0.974
0.005328765717415029,0.63,0.332,0.22,0.11,0.822,0.974
0.005394260702825338,0.634,0.334,0.232,0.11,0.826,0.974
0.00546056067635886,0.636,0.34,0.232,0.11,0.834,0.974
0.005527675531992582,0.638,0.344,0.238,0.11,0.834,0.98
0.005595615285308741,0.64,0.35,0.238,0.114,0.836,0.982
0.005664390074989451,0.64,0.358,0.242,0.114,0.846,0.984
0.005734010164329704,0.644,0.364,0.242,0.114,0.85,0.992
0.005804485942768978,0.644,0.366,0.244,0.114,0.854,0.992
0.005875827927441635,0.648,0.368,0.244,0.114,0.862,0.998
0.005948046764746414,0.65,0.37,0.254,0.116,0.868,0.998
0.0060211532319351955,0.652,0.37,0.254,0.116,0.87,0.998
0.006095158238721295,0.658,0.372,0.26,0.126,0.878,1.0
0.006170072828907519,0.66,0.378,0.264,0.134,0.884,1.0
0.0062459081820342615,0.674,0.382,0.266,0.14,0.886,1.0
0.006322675615047795,0.678,0.382,0.268,0.14,0.888,1.0
0.006400386583989127,0.684,0.388,0.274,0.142,0.888,1.0
0.006479052685703589,0.69,0.396,0.284,0.142,0.888,1.0
0.0065586856595714355,0.7,0.404,0.294,0.142,0.888,1.0
0.006639297389259716,0.708,0.408,0.294,0.148,0.888,1.0
0.0067208999044956795,0.71,0.42,0.296,0.152,0.888,1.0
0.006803505382861996,0.712,0.428,0.302,0.16,0.888,1.0
0.006887126151613989,0.714,0.434,0.306,0.172,0.89,1.0
0.006971774689519261,0.716,0.436,0.308,0.172,0.896,1.0
0.007057463628719901,0.722,0.438,0.31,0.178,0.896,1.0
0.0071442057566175835,0.726,0.446,0.31,0.178,0.896,1.0
0.0072320140177818334,0.73,0.45,0.31,0.18,0.912,1.0
0.007320901515881778,0.738,0.454,0.31,0.184,0.92,1.0
0.00741088151564157,0.742,0.454,0.31,0.194,0.922,1.0
