tau,clarabel,ecos,gurobi,mosek,qoco,qoco_custom
7.159041085964886,0.998,0.424,0.342,0.074,0.992,1.0
7.192118872221189,0.998,0.424,0.35,0.074,0.992,1.0
7.225349491787214,0.998,0.428,0.352,0.076,0.992,1.0
7.258733650817251,0.998,0.436,0.352,0.078,0.992,1.0
7.292272058728314,0.998,0.44,0.352,0.082,0.992,1.0
7.3259654282152304,0.998,0.444,0.354,0.082,0.992,1.0
7.359814475265767,0.998,0.444,0.356,0.082,0.992,1.0
7.393819919175866,1.0,0.448,0.356,0.086,0.992,1.0
7.427982482564916,1.0,0.458,0.356,0.088,0.992,1.0
7.46230289139111,1.0,0.46,0.36,0.092,0.992,1.0
7.496781874966877,1.0,0.462,0.36,0.092,0.992,1.0
7.531420165974372,1.0,0.468,0.364,0.094,0.992,1.0
7.566218500481055,1.0,0.472,0.366,0.098,0.994,1.0
7.6011776179553285,1.0,0.476,0.366,0.098,0.994,1.0
7.636298261282244,1.0,0.48,0.368,0.098,0.994,1.0
7.671581176779302,1.0,0.482,0.368,0.1,0.994,1.0
7.707027114212299,1.0,0.488,0.368,0.1,0.994,1.0
7.742636826811269,1.0,0.488,0.368,0.106,0.994,1.0
7.778411071286488,1.0,0.49,0.372,0.108,0.994,1.0
7.814350607844544,1.0,0.496,0.372,0.108,0.996,1.0
7.850456200204509,1.0,0.5,0.374,0.108,0.996,1.0
7.886728615614151,1.0,0.502,0.376,0.112,0.998,1.0
7.923168624866253,1.0,0.502,0.376,0.116,0.998,1.0
7.959777002314984,1.0,0.506,0.376,0.12,0.998,1.0
7.996554525892348,1.0,0.506,0.378,0.122,0.998,1.0
8.033501977124734,1.0,0.51,0.38,0.124,0.998,1.0
8.070620141149503,1.0,0.516,0.382,0.13,1.0,1.0
8.107909806731687,1.0,0.52,0.384,0.132,1.0,1.0
8.145371766280743,1.0,0.526,0.386,0.134,1.0,1.0
8.183006815867392,1.0,0.532,0.386,0.136,1.0,1.0
8.22081575524054,1.0,0.534,0.39,0.136,1.0,1.0
8.258799387844268,1.0,0.536,0.39,0.136,1.0,1.0
8.296958520834906,1.0,0.538,0.392,0.138,1.0,1.0
8.335293965098193,1.0,0.544,0.398,0.14,1.0,1.0
8.37380653526649,1.0,0.546,0.4,0.144,1.0,1.0
8.412497049736118,1.0,0.548,0.4,0.144,1.0,1.0
8.451366330684717,1.0,0.55,0.406,0.144,1.0,1.0
8.490415204088746,1.0,0.552,0.406,0.148,1.0,1.0
8.529644499741023,1.0,0.556,0.408,0.148,1.0,1.0
8.56905505126835,1.0,0.556,0.412,0.152,1.0,1.0
8.608647696149244,1.0,0.556,0.414,0.154,1.0,1.0
8.648423275731721,1.0,0.562,0.418,0.154,1.0,1.0
8.688382635251186,1.0,0.566,0.422,0.156,1.0,1.0
8.728526623848378,1.0,0.57,0.424,0.158,1.0,1.0
8.768856094587429,1.0,0.574,0.426,0.16,1.0,1.0
8.809371904473991,1.0,0.576,0.426,0.16,1.0,1.0
8.850074914473433,1.0,0.578,0.428,0.16,1.0,1.0
8.89096598952916,1.0,0.58,0.428,0.16,1.0,1.0
8.932045998580966,1.0,0.584,0.428,0.16,1.0,1.0
8.973315814583522,1.0,0.586,0.43,0.162,1.0,1.0
9.014776314524918,1.0,0.588,0.432,0.162,1.0,1.0
9.05642837944529,1.0,0.592,0.434,0.164,1.0,1.0
9.09827289445556,1.0,0.596,0.434,0.166,1.0,1.0
9.14031074875623,1.0,0.598,0.436,0.166,1.0,1.0
9.182542835656283,1.0,0.602,0.438,0.166,1.0,1.0
9.224970052592175,1.0,0.604,0.44,0.166,1.0,1.0
9.267593301146878,1.0,0.608,0.442,0.168,1.0,1.0
9.310413487069077,1.0,0.608,0.442,0.168,1.0,1.0
9.353431520292384,1.0,0.614,0.442,0.17,1.0,1.0
9.396648314954692,1.0,0.618,0.448,0.17,1.0,1.0
9.440064789417603,1.0,0.626,0.45,0.174,1.0,1.0
9.483681866285922,1.0,0.628,0.452,0.176,1.0,1.0
9.527500472427292,1.0,0.632,0.454,0.176,1.0,1.0
9.571521538991863,1.0,0.64,0.458,0.178,1.0,1.0
9.615746001432099,1.0,0.648,0.458,0.178,1.0,1.0
9.660174799522645,1.0,0.654,0.458,0.182,1.0,1.0
9.704808877380302,1.0,0.668,0.458,0.184,1.0,1.0
9.749649183484088,1.0,0.678,0.458,0.186,1.0,1.0
9.794696670695393,1.0,0.682,0.458,0.186,1.0,1.0
9.83995229627823,1.0,0.688,0.464,0.186,1.0,1.0
9.885417021919574,1.0,0.692,0.464,0.186,1.0,1.0
9.931091813749795,1.0,0.694,0.464,0.188,1.0,1.0
9.976977642363204,1.0,0.696,0.468,0.188,1.0,1.0
10.023075482838655,1.0,0.702,0.47,0.188,1.0,1.0
10.069386314760276,1.0,0.702,0.476,0.188,1.0,1.0
10.115911122238296,1.0,0.702,0.476,0.188,1.0,1.0
10.162650893929946,1.0,0.706,0.482,0.192,1.0,1.0
10.209606623060465,1.0,0.706,0.486,0.194,1.0,1.0
10.25677930744422,1.0,0.708,0.49,0.198,1.0,1.0
10.30416994950588,1.0,0.71,0.494,0.198,1.0,1.0
10.351779556301762,1.0,0.712,0.494,0.198,1.0,1.0
10.399609139541198,1.0,0.716,0.496,0.2,1.0,1.0
10.447659715608042,1.0,0.722,0.498,0.2,1.0,1.0
10.495932305582278,1.0,0.728,0.498,0.2,1.0,1.0
10.54442793526169,1.0,0.728,0.498,0.2,1.0,1.0
10.5931476351837,1.0,0.732,0.498,0.2,1.0,1.0
10.642092440647241,1.0,0.732,0.498,0.204,1.0,1.0
10.691263391734761,1.0,0.734,0.5,0.206,1.0,1.0
10.740661533334334,1.0,0.736,0.5,0.206,1.0,1.0
10.79028791516184,1.0,0.738,0.5,0.208,1.0,1.0
10.84014359178331,1.0,0.742,0.5,0.22,1.0,1.0
10.8902296226373,1.0,0.742,0.502,0.23,1.0,1.0
10.940547072057424,1.0,0.742,0.504,0.232,1.0,1.0
10.991097009294972,1.0,0.742,0.51,0.234,1.0,1.0
11.041880508541608,1.0,0.742,0.51,0.242,1.0,1.0
11.092898648952227,1.0,0.742,0.512,0.242,1.0,1.0
11.144152514667876,1.0,0.744,0.514,0.242,1.0,1.0
11.195643194838782,1.0,0.744,0.514,0.244,1.0,1.0
11.24737178364752,1.0,0.746,0.514,0.25,1.0,1.0
11.299339380332222,1.0,0.746,0.516,0.252,1.0,1.0
11.35154708920999,1.0,0.746,0.518,0.258,1.0,1.0
11.403996019700324,1.0,0.746,0.518,0.26,1.0,1.0
11.456687286348714,1.0,0.748,0.52,0.262,1.0,1.0
11.509622008850323,1.0,0.748,0.52,0.266,1.0,1.0
11.56280131207376,1.0,0.748,0.52,0.27,1.0,1.0
11.616226326085018,1.0,0.75,0.52,0.272,1.0,1.0
11.66989818617147,1.0,0.75,0.52,0.274,1.0,1.0
11.723818032865985,1.0,0.75,0.52,0.278,1.0,1.0
11.777987011971192,1.0,0.75,0.522,0.28,1.0,1.0
11.832406274583786,1.0,0.752,0.522,0.286,1.0,1.0
11.887076977119033,1.0,0.752,0.522,0.286,1.0,1.0
11.942000281335318,1.0,0.752,0.522,0.292,1.0,1.0
11.997177354358843,1.0,0.752,0.522,0.294,1.0,1.0
12.052609368708426,1.0,0.752,0.522,0.294,1.0,1.0
12.1082975023204,1.0,0.752,0.526,0.294,1.0,1.0
12.164242938573679,1.0,0.752,0.526,0.296,1.0,1.0
12.22044686631488,1.0,0.752,0.526,0.298,1.0,1.0
12.276910479883592,1.0,0.752,0.528,0.302,1.0,1.0
12.33363497913776,1.0,0.752,0.53,0.302,1.0,1.0
12.390621569479162,1.0,0.752,0.532,0.302,1.0,1.0
12.447871461879062,1.0,0.752,0.536,0.302,1.0,1.0
12.505385872903908,1.0,0.752,0.536,0.302,1.0,1.0
12.563166024741207,1.0,0.752,0.538,0.302,1.0,1.0
12.621213145225473,1.0,0.754,0.538,0.304,1.0,1.0
12.679528467864346,1.0,0.754,0.54,0.308,1.0,1.0
12.738113231864785,1.0,0.754,0.542,0.31,1.0,1.0
12.79696868215941,1.0,0.754,0.544,0.31,1.0,1.0
12.856096069432958,1.0,0.754,0.546,0.31,1.0,1.0
12.91549665014884,1.0,0.754,0.546,0.31,1.0,1.0
12.975171686575875,1.0,0.754,0.546,0.312,1.0,1.0
13.03512244681509,1.0,0.754,0.548,0.314,1.0,1.0
13.09535020482667,1.0,0.754,0.55,0.314,1.0,1.0
13.155856240457044,1.0,0.754,0.55,0.316,1.0,1.0
13.216641839466051,1.0,0.754,0.552,0.32,1.0,1.0
13.277708293554298,1.0,0.754,0.552,0.322,1.0,1.0
13.339056900390586,1.0,0.754,0.552,0.326,1.0,1.0
13.4006889636395,1.0,0.754,0.554,0.326,1.0,1.0
13.462605792989104,1.0,0.754,0.554,0.326,1.0,1.0
13.524808704178753,1.0,0.754,0.556,0.33,1.0,1.0
13.587299019027098,1.0,0.754,0.558,0.332,1.0,1.0
13.650078065460137,1.0,0.754,0.56,0.332,1.0,1.0
13.71314717753945,1.0,0.754,0.56,0.336,1.0,1.0
13.776507695490542,1.0,0.754,0.562,0.336,1.0,1.0
13.840160965731316,1.0,0.754,0.564,0.336,1.0,1.0
13.904108340900704,1.0,0.754,0.564,0.338,1.0,1.0
13.968351179887398,1.0,0.754,0.566,0.342,1.0,1.0
14.032890847858724,1.0,0.754,0.568,0.342,1.0,1.0
14.09772871628967,1.0,0.754,0.57,0.342,1.0,1.0
14.162866162991987,1.0,0.754,0.57,0.344,1.0,1.0
14.228304572143527,1.0,0.754,0.57,0.348,1.0,1.0
14.29404533431761,1.0,0.754,0.572,0.348,1.0,1.0
14.360089846512599,1.0,0.754,0.572,0.348,1.0,1.0
14.426439512181581,1.0,0.754,0.572,0.352,1.0,1.0
14.493095741262167,1.0,0.754,0.574,0.356,1.0,1.0
14.560059950206492,1.0,0.754,0.574,0.356,1.0,1.0
14.627333562011298,1.0,0.754,0.574,0.366,1.0,1.0
14.694918006248164,1.0,0.754,0.576,0.376,1.0,1.0
14.762814719093903,1.0,0.754,0.576,0.376,1.0,1.0
14.831025143361044,1.0,0.754,0.576,0.378,1.0,1.0
14.899550728528544,1.0,0.754,0.576,0.382,1.0,1.0
14.968392930772556,1.0,0.754,0.578,0.388,1.0,1.0
15.037553212997377,1.0,0.756,0.58,0.39,1.0,1.0
15.107033044866549,1.0,0.756,0.582,0.394,1.0,1.0
15.176833902834053,1.0,0.756,0.582,0.394,1.0,1.0
15.246957270175738,1.0,0.756,0.584,0.396,1.0,1.0
15.317404637020799,1.0,0.758,0.584,0.4,1.0,1.0
15.388177500383456,1.0,0.758,0.584,0.402,1.0,1.0
15.459277364194778,1.0,0.758,0.584,0.406,1.0,1.0
15.5307057393346,1.0,0.758,0.584,0.412,1.0,1.0
15.602464143663687,1.0,0.758,0.588,0.412,1.0,1.0
15.67455410205595,1.0,0.758,0.588,0.418,1.0,1.0
15.74697714643086,1.0,0.758,0.588,0.422,1.0,1.0
15.819734815786006,1.0,0.758,0.592,0.424,1.0,1.0
15.89282865622978,1.0,0.758,0.592,0.428,1.0,1.0
15.96626022101426,1.0,0.76,0.592,0.43,1.0,1.0
16.040031070568197,1.0,0.762,0.592,0.43,1.0,1.0
16.11414277253019,1.0,0.764,0.592,0.432,1.0,1.0
16.188596901781985,1.0,0.764,0.592,0.434,1.0,1.0
16.26339504048192,1.0,0.766,0.594,0.434,1.0,1.0
16.338538778098613,1.0,0.766,0.594,0.44,1.0,1.0
16.414029711444666,1.0,0.768,0.594,0.44,1.0,1.0
16.48986944471065,1.0,0.77,0.594,0.446,1.0,1.0
16.566059589499144,1.0,0.77,0.594,0.452,1.0,1.0
16.642601764859037,1.0,0.772,0.596,0.458,1.0,1.0
16.719497597319894,1.0,0.772,0.596,0.46,1.0,1.0
16.79674872092653,1.0,0.772,0.596,0.464,1.0,1.0
16.874356777273757,1.0,0.772,0.596,0.464,1.0,1.0
16.952323415541205,1.0,0.772,0.598,0.466,1.0,1.0
17.030650292528442,1.0,0.774,0.598,0.468,1.0,1.0
17.109339072690144,1.0,0.774,0.598,0.472,1.0,1.0
17.188391428171457,1.0,0.774,0.598,0.478,1.0,1.0
17.26780903884356,1.0,0.776,0.598,0.48,1.0,1.0
17.347593592339315,1.0,0.778,0.598,0.484,1.0,1.0
17.42774678408919,1.0,0.78,0.598,0.486,1.0,1.0
17.50827031735724,1.0,0.78,0.598,0.494,1.0,1.0
17.589165903277326,1.0,0.782,0.598,0.498,1.0,1.0
17.670435260889466,1.0,0.782,0.598,0.502,1.0,1.0
17.75208011717635,1.0,0.784,0.598,0.508,1.0,1.0
17.83410220710008,1.0,0.786,0.598,0.51,1.0,1.0
17.916503273639005,1.0,0.788,0.598,0.516,1.0,1.0
17.999285067824765,1.0,0.788,0.598,0.52,1.0,1.0
18.082449348779516,1.0,0.792,0.598,0.524,1.0,1.0
18.165997883753278,1.0,0.792,0.598,0.528,1.0,1.0
18.249932448161523,1.0,0.792,0.598,0.53,1.0,1.0
18.3342548256229,1.0,0.792,0.6,0.534,1.0,1.0
18.41896680799711,1.0,0.792,0.6,0.538,1.0,1.0
18.504070195423022,1.0,0.792,0.6,0.544,1.0,1.0
18.589566796356873,1.0,0.792,0.6,0.546,1.0,1.0
18.67545842761076,1.0,0.794,0.6,0.546,1.0,1.0
18.761746914391203,1.0,0.798,0.6,0.548,1.0,1.0
18.848434090337953,1.0,0.798,0.6,0.552,1.0,1.0
18.935521797562952,1.0,0.798,0.6,0.552,1.0,1.0
19.02301188668945,1.0,0.8,0.6,0.558,1.0,1.0
19.11090621689138,1.0,0.802,0.6,0.566,1.0,1.0
19.199206655932837,1.0,0.802,0.6,0.572,1.0,1.0
19.287915080207778,1.0,0.804,0.6,0.574,1.0,1.0
19.377033374779888,1.0,0.806,0.6,0.58,1.0,1.0
19.46656343342262,1.0,0.806,0.6,0.582,1.0,1.0
19.556507158659493,1.0,0.806,0.6,0.584,1.0,1.0
19.646866461804454,1.0,0.808,0.6,0.586,1.0,1.0
19.737643263002553,1.0,0.81,0.6,0.592,1.0,1.0
19.828839491270713,1.0,0.81,0.602,0.596,1.0,1.0
19.920457084538704,1.0,0.81,0.602,0.604,1.0,1.0
20.01249798969037,1.0,0.818,0.604,0.612,1.0,1.0
20.10496416260498,1.0,0.822,0.604,0.618,1.0,1.0
20.197857568198785,1.0,0.824,0.606,0.618,1.0,1.0
20.29118018046678,1.0,0.824,0.61,0.618,1.0,1.0
20.384933982524633,1.0,0.826,0.61,0.622,1.0,1.0
20.479120966650854,1.0,0.83,0.61,0.634,1.0,1.0
20.573743134329128,1.0,0.83,0.61,0.636,1.0,1.0
20.66880249629082,1.0,0.83,0.61,0.638,1.0,1.0
20.764301072557746,1.0,0.834,0.612,0.642,1.0,1.0
20.860240892485038,1.0,0.836,0.612,0.646,1.0,1.0
20.95662399480433,1.0,0.836,0.612,0.652,1.0,1.0
21.05345242766705,1.0,0.836,0.616,0.656,1.0,1.0
21.150728248687948,1.0,0.84,0.616,0.656,1.0,1.0
21.24845352498883,1.0,0.846,0.618,0.66,1.0,1.0
21.346630333242445,1.0,0.848,0.618,0.664,1.0,1.0
21.445260759716675,1.0,0.852,0.618,0.666,1.0,1.0
21.544346900318832,1.0,0.852,0.62,0.668,1.0,1.0
21.6438908606402,1.0,0.856,0.622,0.67,1.0,1.0
21.7438947560008,1.0,0.858,0.626,0.676,1.0,1.0
21.84436071149427,1.0,0.864,0.628,0.678,1.0,1.0
21.945290862033136,1.0,0.866,0.634,0.682,1.0,1.0
22.046687352394088,1.0,0.87,0.636,0.69,1.0,1.0
22.14855233726359,1.0,0.87,0.636,0.69,1.0,1.0
22.250887981283693,1.0,0.87,0.638,0.692,1.0,1.0
22.353696459097954,1.0,0.874,0.638,0.698,1.0,1.0
22.45697995539774,1.0,0.876,0.64,0.704,1.0,1.0
22.560740664968602,1.0,0.878,0.64,0.704,1.0,1.0
22.66498079273694,1.0,0.878,0.644,0.706,1.0,1.0
22.7697025538168,1.0,0.878,0.65,0.708,1.0,1.0
22.874908173557028,1.0,0.88,0.654,0.712,1.0,1.0
22.98059988758851,1.0,0.882,0.658,0.718,1.0,1.0
23.086779941871686,1.0,0.882,0.664,0.724,1.0,1.0
23.193450592744288,1.0,0.884,0.664,0.732,1.0,1.0
23.300614106969245,1.0,0.884,0.666,0.732,1.0,1.0
23.408272761782932,1.0,0.884,0.668,0.734,1.0,1.0
23.516428844943487,1.0,0.888,0.67,0.742,1.0,1.0
23.625084654779464,1.0,0.888,0.67,0.742,1.0,1.0
23.734242500238675,1.0,0.89,0.67,0.744,1.0,1.0
23.843904700937205,1.0,0.89,0.676,0.752,1.0,1.0
23.954073587208782,1.0,0.892,0.678,0.752,1.0,1.0
24.06475150015424,1.0,0.892,0.688,0.754,1.0,1.0
24.175940791691296,1.0,0.892,0.69,0.756,1.0,1.0
24.287643824604515,1.0,0.892,0.69,0.766,1.0,1.0
24.399862972595503,1.0,0.898,0.69,0.77,1.0,1.0
24.512600620333384,1.0,0.898,0.692,0.772,1.0,1.0
24.625859163505467,1.0,0.9,0.692,0.782,1.0,1.0
24.73964100886813,1.0,0.902,0.694,0.792,1.0,1.0
24.853948574298,1.0,0.902,0.694,0.798,1.0,1.0
24.968784288843267,1.0,0.902,0.696,0.798,1.0,1.0
25.084150592775398,1.0,0.902,0.698,0.798,1.0,1.0
25.20004993764092,1.0,0.902,0.702,0.802,1.0,1.0
25.31648478631354,1.0,0.902,0.704,0.81,1.0,1.0
25.433457613046496,1.0,0.902,0.706,0.816,1.0,1.0
25.55097090352507,1.0,0.904,0.706,0.816,1.0,1.0
25.669027154919505,1.0,0.906,0.706,0.82,1.0,1.0
25.787628875938008,1.0,0.908,0.712,0.822,1.0,1.0
25.906778586880076,1.0,0.914,0.716,0.832,1.0,1.0
26.02647881969006,1.0,0.914,0.72,0.836,1.0,1.0
26.14673211801092,1.0,0.916,0.72,0.836,1.0,1.0
26.26754103723837,1.0,0.918,0.722,0.84,1.0,1.0
26.388908144575105,1.0,0.92,0.722,0.846,1.0,1.0
26.510836019085374,1.0,0.92,0.724,0.852,1.0,1.0
26.633327251749822,1.0,0.92,0.724,0.854,1.0,1.0
26.756384445520453,1.0,0.92,0.726,0.862,1.0,1.0
26.88001021537606,1.0,0.922,0.728,0.866,1.0,1.0
27.004207188377727,1.0,0.922,0.728,0.87,1.0,1.0
27.128978003724658,1.0,0.922,0.73,0.878,1.0,1.0
27.25432531281029,1.0,0.922,0.732,0.878,1.0,1.0
27.380251779278577,1.0,0.924,0.734,0.882,1.0,1.0
27.50676007908066,1.0,0.924,0.734,0.884,1.0,1.0
27.6338529005317,1.0,0.924,0.736,0.896,1.0,1.0
27.761532944367996,1.0,0.926,0.736,0.896,1.0,1.0
27.88980292380441,1.0,0.928,0.736,0.9,1.0,1.0
28.018665564591952,1.0,0.928,0.736,0.904,1.0,1.0
28.1481236050758,1.0,0.928,0.736,0.906,1.0,1.0
28.27817979625341,1.0,0.928,0.742,0.906,1.0,1.0
28.408836901833027,1.0,0.928,0.742,0.906,1.0,1.0
28.54009769829239,1.0,0.93,0.742,0.906,1.0,1.0
28.671964974937698,1.0,0.932,0.742,0.906,1.0,1.0
28.804441533962965,1.0,0.932,0.742,0.91,1.0,1.0
28.937530190509502,1.0,0.932,0.744,0.91,1.0,1.0
29.07123377272577,1.0,0.932,0.744,0.91,1.0,1.0
29.205555121827466,1.0,0.932,0.744,0.914,1.0,1.0
29.34049709215787,1.0,0.932,0.744,0.916,1.0,1.0
29.47606255124857,1.0,0.932,0.746,0.92,1.0,1.0
29.612254379880344,1.0,0.932,0.746,0.924,1.0,1.0
29.749075472144405,1.0,0.932,0.746,0.926,1.0,1.0
29.88652873550384,1.0,0.932,0.746,0.926,1.0,1.0
30.024617090855493,1.0,0.932,0.746,0.928,1.0,1.0
30.163343472591958,1.0,0.932,0.746,0.928,1.0,1.0
30.30271082866396,1.0,0.934,0.746,0.928,1.0,1.0
30.442722120643026,1.0,0.934,0.746,0.932,1.0,1.0
30.583380323784333,1.0,0.934,0.746,0.934,1.0,1.0
30.724688427090033,1.0,0.934,0.75,0.938,1.0,1.0
30.86664943337273,1.0,0.934,0.752,0.938,1.0,1.0
31.009266359319266,1.0,0.934,0.754,0.942,1.0,1.0
31.15254223555488,1.0,0.934,0.754,0.942,1.0,1.0
31.29648010670752,1.0,0.934,0.754,0.942,1.0,1.0
31.441083031472647,1.0,0.934,0.754,0.942,1.0,1.0
31.586354082678174,1.0,0.934,0.754,0.942,1.0,1.0
31.732296347349763,1.0,0.934,0.756,0.942,1.0,1.0
31.878912926776458,1.0,0.934,0.76,0.944,1.0,1.0
32.026206936576514,1.0,0.934,0.76,0.946,1.0,1.0
32.174181506763716,1.0,0.934,0.76,0.946,1.0,1.0
32.32283978181379,1.0,0.934,0.762,0.946,1.0,1.0
32.47218492073129,1.0,0.934,0.766,0.95,1.0,1.0
32.622220097116696,1.0,0.934,0.766,0.95,1.0,1.0
32.772948499233834,1.0,0.934,0.768,0.952,1.0,1.0
32.924373330077685,1.0,0.934,0.768,0.952,1.0,1.0
33.07649780744241,1.0,0.934,0.768,0.954,1.0,1.0
33.229325163989714,1.0,0.934,0.77,0.958,1.0,1.0
33.38285864731761,1.0,0.934,0.772,0.958,1.0,1.0
33.5371015200293,1.0,0.934,0.774,0.962,1.0,1.0
33.69205705980267,1.0,0.934,0.774,0.962,1.0,1.0
33.84772855945981,1.0,0.934,0.774,0.962,1.0,1.0
34.00411932703706,1.0,0.934,0.776,0.966,1.0,1.0
34.16123268585528,1.0,0.934,0.776,0.968,1.0,1.0
34.31907197459044,1.0,0.934,0.78,0.968,1.0,1.0
34.47764054734464,1.0,0.934,0.78,0.968,1.0,1.0
34.636941773717325,1.0,0.936,0.78,0.968,1.0,1.0
34.79697903887691,1.0,0.936,0.78,0.97,1.0,1.0
34.95775574363275,1.0,0.936,0.78,0.97,1.0,1.0
35.1192753045073,1.0,0.936,0.78,0.97,1.0,1.0
35.28154115380883,1.0,0.936,0.782,0.972,1.0,1.0
35.44455673970434,1.0,0.936,0.782,0.974,1.0,1.0
35.60832552629278,1.0,0.936,0.782,0.974,1.0,1.0
35.77285099367874,1.0,0.936,0.782,0.976,1.0,1.0
35.938136638046274,1.0,0.936,0.784,0.976,1.0,1.0
36.10418597173337,1.0,0.936,0.788,0.978,1.0,1.0
36.271002523306464,1.0,0.936,0.788,0.98,1.0,1.0
36.43858983763544,1.0,0.936,0.788,0.98,1.0,1.0
36.606951475969026,1.0,0.936,0.788,0.982,1.0,1.0
36.77609101601033,1.0,0.936,0.788,0.982,1.0,1.0
36.94601205199302,1.0,0.936,0.79,0.984,1.0,1.0
37.11671819475765,1.0,0.938,0.79,0.986,1.0,1.0
37.28821307182834,1.0,0.94,0.79,0.986,1.0,1.0
37.46050032748993,1.0,0.94,0.79,0.988,1.0,1.0
37.633583622865345,1.0,0.942,0.792,0.988,1.0,1.0
37.80746663599349,1.0,0.942,0.792,0.992,1.0,1.0
37.98215306190734,1.0,0.942,0.794,0.994,1.0,1.0
38.15764661271248,1.0,0.942,0.794,0.994,1.0,1.0
38.33395101766602,1.0,0.942,0.794,0.994,1.0,1.0
38.511070023255705,1.0,0.942,0.794,0.994,1.0,1.0
38.68900739327975,1.0,0.942,0.794,0.994,1.0,1.0
38.867766908926654,1.0,0.944,0.794,0.994,1.0,1.0
39.0473523688556,1.0,0.944,0.794,0.996,1.0,1.0
39.22776758927719,1.0,0.944,0.794,0.996,1.0,1.0
39.409016404034496,1.0,0.944,0.794,0.996,1.0,1.0
39.591102664684584,1.0,0.944,0.794,0.998,1.0,1.0
39.774030240580345,1.0,0.944,0.796,0.998,1.0,1.0
39.957803018952696,1.0,0.944,0.796,0.998,1.0,1.0
40.14242490499322,1.0,0.944,0.796,0.998,1.0,1.0
40.32789982193707,1.0,0.944,0.796,0.998,1.0,1.0
40.51423171114647,1.0,0.944,0.796,0.998,1.0,1.0
40.701424532194366,1.0,0.944,0.796,0.998,1.0,1.0
40.889482262948626,1.0,0.944,0.798,0.998,1.0,1.0
41.078408899656466,1.0,0.944,0.798,0.998,1.0,1.0
41.26820845702954,1.0,0.944,0.798,0.998,1.0,1.0
41.45888496832911,1.0,0.944,0.798,0.998,1.0,1.0
41.650442485451826,1.0,0.944,0.798,0.998,1.0,1.0
41.84288507901582,1.0,0.944,0.798,0.998,1.0,1.0
42.03621683844714,1.0,0.944,0.798,0.998,1.0,1.0
42.23044187206674,1.0,0.944,0.798,0.998,1.0,1.0
42.42556430717777,1.0,0.944,0.798,0.998,1.0,1.0
42.62158829015323,1.0,0.944,0.798,0.998,1.0,1.0
42.818517986524135,1.0,0.944,0.798,0.998,1.0,1.0
43.01635758106795,1.0,0.944,0.798,0.998,1.0,1.0
43.21511127789764,1.0,0.944,0.798,0.998,1.0,1.0
43.41478330055092,1.0,0.944,0.798,0.998,1.0,1.0
43.61537789208003,1.0,0.944,0.798,0.998,1.0,1.0
43.816899315141924,1.0,0.944,0.798,0.998,1.0,1.0
44.01935185208875,1.0,0.944,0.798,0.998,1.0,1.0
44.22273980505899,1.0,0.946,0.798,0.998,1.0,1.0
44.42706749606883,1.0,0.946,0.798,0.998,1.0,1.0
44.63233926710395,1.0,0.946,0.798,0.998,1.0,1.0
44.838559480211885,1.0,0.946,0.798,0.998,1.0,1.0
45.04573251759459,1.0,0.946,0.798,0.998,1.0,1.0
45.25386278170169,1.0,0.946,0.798,0.998,1.0,1.0
45.462954695323994,1.0,0.946,0.798,0.998,1.0,1.0
45.67301270168745,1.0,0.946,0.798,0.998,1.0,1.0
45.88404126454759,1.0,0.946,0.798,0.998,1.0,1.0
46.09604486828434,1.0,0.946,0.798,0.998,1.0,1.0
46.30902801799739,1.0,0.946,0.798,0.998,1.0,1.0
46.52299523960189,1.0,0.946,0.798,0.998,1.0,1.0
46.73795107992461,1.0,0.946,0.798,0.998,1.0,1.0
46.9539001068006,1.0,0.946,0.798,1.0,1.0,1.0
47.17084690917017,1.0,0.946,0.798,1.0,1.0,1.0
47.38879609717653,1.0,0.946,0.798,1.0,1.0,1.0
47.607752302263684,1.0,0.946,0.798,1.0,1.0,1.0
47.82772017727483,1.0,0.946,0.798,1.0,1.0,1.0
48.048704396551315,1.0,0.946,0.798,1.0,1.0,1.0
48.27070965603183,1.0,0.946,0.798,1.0,1.0,1.0
48.493740673352356,1.0,0.946,0.798,1.0,1.0,1.0
48.71780218794631,1.0,0.946,0.798,1.0,1.0,1.0
48.94289896114529,1.0,0.946,0.8,1.0,1.0,1.0
49.16903577628029,1.0,0.946,0.8,1.0,1.0,1.0
49.396217438783204,1.0,0.946,0.8,1.0,1.0,1.0
49.62444877628916,1.0,0.946,0.8,1.0,1.0,1.0
49.853734638738935,1.0,0.946,0.8,1.0,1.0,1.0
50.084079898482095,1.0,0.946,0.8,1.0,1.0,1.0
50.31548945038054,1.0,0.946,0.8,1.0,1.0,1.0
50.547968211912405,1.0,0.946,0.8,1.0,1.0,1.0
50.78152112327673,1.0,0.946,0.8,1.0,1.0,1.0
51.016153147498336,1.0,0.946,0.8,1.0,1.0,1.0
51.2518692705333,1.0,0.946,0.8,1.0,1.0,1.0
51.48867450137495,1.0,0.946,0.8,1.0,1.0,1.0
51.72657387216019,1.0,0.946,0.8,1.0,1.0,1.0
51.9655724382766,1.0,0.946,0.8,1.0,1.0,1.0
52.205675278469755,1.0,0.946,0.8,1.0,1.0,1.0
52.44688749495116,1.0,0.946,0.8,1.0,1.0,1.0
52.689214213506744,1.0,0.946,0.8,1.0,1.0,1.0
52.93266058360561,1.0,0.946,0.8,1.0,1.0,1.0
53.17723177850969,1.0,0.946,0.8,1.0,1.0,1.0
