,Unnamed: 0,size,status,setup_time,solve_time,run_time,obj
238,robust_kalman_filter_N_50_i_18,1550,optimal,,0.000803305,0.000803305,2480.065735102198
239,robust_kalman_filter_N_50_i_19,1550,optimal,,0.000947978,0.000947978,1544.7495757544798
240,robust_kalman_filter_N_75_i_0,2325,optimal,,0.001242158,0.001242158,2944.2084337774018
241,robust_kalman_filter_N_75_i_1,2325,optimal,,0.001178785,0.001178785,2400.298095316432
242,robust_kalman_filter_N_75_i_2,2325,optimal,,0.001141038,0.001141038,3077.5826254784924
243,robust_kalman_filter_N_75_i_3,2325,optimal,,0.001085908,0.001085908,3226.0526992186974
244,robust_kalman_filter_N_75_i_4,2325,optimal,,0.001028373,0.001028373,2618.143217950987
245,robust_kalman_filter_N_75_i_5,2325,optimal,,0.001328848,0.001328848,2054.4567403835663
246,robust_kalman_filter_N_75_i_6,2325,optimal,,0.001248635,0.001248635,3079.5656143793844
247,robust_kalman_filter_N_75_i_7,2325,optimal,,0.001189099,0.001189099,2465.041221441876
248,robust_kalman_filter_N_75_i_8,2325,optimal,,0.001148373,0.001148373,2664.8453704601075
249,robust_kalman_filter_N_75_i_9,2325,optimal,,0.00129682,0.00129682,3413.5743214316976
250,robust_kalman_filter_N_75_i_10,2325,optimal,,0.000977141,0.000977141,3635.602869861037
251,robust_kalman_filter_N_75_i_11,2325,optimal,,0.000925477,0.000925477,1792.5835140859135
252,robust_kalman_filter_N_75_i_12,2325,optimal,,0.001193501,0.001193501,2056.929272380967
253,robust_kalman_filter_N_75_i_13,2325,optimal,,0.001177265,0.001177265,2471.853370897519
254,robust_kalman_filter_N_75_i_14,2325,optimal,,0.001296737,0.001296737,3987.164949547766
255,robust_kalman_filter_N_75_i_15,2325,optimal,,0.001389195,0.001389195,3902.388637403436
256,robust_kalman_filter_N_75_i_16,2325,optimal,,0.001241055,0.001241055,3152.275086973877
257,robust_kalman_filter_N_75_i_17,2325,optimal,,0.001183197,0.001183197,1988.036934758186
258,robust_kalman_filter_N_75_i_18,2325,optimal,,0.000916456,0.000916456,3710.021721056885
259,robust_kalman_filter_N_75_i_19,2325,optimal,,0.00085507,0.00085507,2921.78592131423
260,robust_kalman_filter_N_125_i_0,3875,optimal,,0.00223274,0.00223274,4610.249866544196
261,robust_kalman_filter_N_125_i_1,3875,optimal,,0.00238697,0.00238697,5218.367165959126
262,robust_kalman_filter_N_125_i_2,3875,optimal,,0.002295375,0.002295375,3762.156691289372
263,robust_kalman_filter_N_125_i_3,3875,optimal,,0.001569335,0.001569335,4684.088674058225
264,robust_kalman_filter_N_125_i_4,3875,optimal,,0.002036134,0.002036134,4409.28060629849
265,robust_kalman_filter_N_125_i_5,3875,optimal,,0.00240532,0.00240532,5764.84039803105
266,robust_kalman_filter_N_125_i_6,3875,optimal,,0.002412101,0.002412101,3371.2733196043755
267,robust_kalman_filter_N_125_i_7,3875,optimal,,0.001706956,0.001706956,4485.7590746172
268,robust_kalman_filter_N_125_i_8,3875,optimal,,0.001603953,0.001603953,4066.292787081058
269,robust_kalman_filter_N_125_i_9,3875,optimal,,0.002215757,0.002215757,4752.407272281736
270,robust_kalman_filter_N_125_i_10,3875,optimal,,0.00249887,0.00249887,5458.097571575324
271,robust_kalman_filter_N_125_i_11,3875,optimal,,0.002216934,0.002216934,5452.756492786251
272,robust_kalman_filter_N_125_i_12,3875,optimal,,0.001582466,0.001582466,5607.609212167476
273,robust_kalman_filter_N_125_i_13,3875,optimal,,0.002128276,0.002128276,4602.191293019605
274,robust_kalman_filter_N_125_i_14,3875,optimal,,0.002216968,0.002216968,5002.749747888779
275,robust_kalman_filter_N_125_i_15,3875,optimal,,0.002235602,0.002235602,5330.902512387348
276,robust_kalman_filter_N_125_i_16,3875,optimal,,0.001636995,0.001636995,4090.0544851378577
277,robust_kalman_filter_N_125_i_17,3875,optimal,,0.001840101,0.001840101,5958.668358707824
278,robust_kalman_filter_N_125_i_18,3875,optimal,,0.002219,0.002219,6237.305463897455
279,robust_kalman_filter_N_125_i_19,3875,optimal,,0.002392392,0.002392392,6406.233682280921
280,robust_kalman_filter_N_175_i_0,5425,optimal,,0.002532375,0.002532375,6240.554057660833
281,robust_kalman_filter_N_175_i_1,5425,optimal,,0.003486393,0.003486393,7311.063550509866
282,robust_kalman_filter_N_175_i_2,5425,optimal,,0.003508151,0.003508151,6488.000779022829
283,robust_kalman_filter_N_175_i_3,5425,optimal,,0.002326099,0.002326099,7386.595347734657
284,robust_kalman_filter_N_175_i_4,5425,optimal,,0.003448215,0.003448215,7350.354583319811
285,robust_kalman_filter_N_175_i_5,5425,optimal,,0.003500569,0.003500569,6405.171394659726
286,robust_kalman_filter_N_175_i_6,5425,optimal,,0.002511194,0.002511194,7623.096164938893
287,robust_kalman_filter_N_175_i_7,5425,optimal,,0.003509724,0.003509724,7765.780285661524
288,robust_kalman_filter_N_175_i_8,5425,optimal,,0.003467252,0.003467252,8195.908417962362
289,robust_kalman_filter_N_175_i_9,5425,optimal,,0.002719091,0.002719091,7013.463247570154
290,robust_kalman_filter_N_175_i_10,5425,optimal,,0.003480788,0.003480788,7241.575559202571
291,robust_kalman_filter_N_175_i_11,5425,optimal,,0.003732544,0.003732544,7583.203950094651
292,robust_kalman_filter_N_175_i_12,5425,optimal,,0.002708331,0.002708331,5754.325377768028
293,robust_kalman_filter_N_175_i_13,5425,optimal,,0.003229679,0.003229679,5987.189955374577
294,robust_kalman_filter_N_175_i_14,5425,optimal,,0.003225614,0.003225614,7040.915206125612
295,robust_kalman_filter_N_175_i_15,5425,optimal,,0.003737026,0.003737026,6186.140640334287
296,robust_kalman_filter_N_175_i_16,5425,optimal,,0.003207105,0.003207105,6136.545108948676
297,robust_kalman_filter_N_175_i_17,5425,optimal,,0.003589698,0.003589698,7406.213098731485
298,robust_kalman_filter_N_175_i_18,5425,optimal,,0.003452261,0.003452261,8149.917935019569
299,robust_kalman_filter_N_175_i_19,5425,optimal,,0.002533912,0.002533912,6103.372903880905
300,oscillating_masses_N_8_i_0,1344,optimal,,0.000312527,0.000312527,447.2992917191573
301,oscillating_masses_N_8_i_1,1344,optimal,,0.000312861,0.000312861,283.7780347632047
302,oscillating_masses_N_8_i_2,1344,optimal,,0.000312653,0.000312653,429.36856857056273
303,oscillating_masses_N_8_i_3,1344,optimal,,0.000301266,0.000301266,143.035019723754
304,oscillating_masses_N_8_i_4,1344,optimal,,0.000303172,0.000303172,350.3333545392708
305,oscillating_masses_N_8_i_5,1344,optimal,,0.000312234,0.000312234,305.6541399881665
306,oscillating_masses_N_8_i_6,1344,optimal,,0.000382004,0.000382004,714.1937446719976
307,oscillating_masses_N_8_i_7,1344,optimal,,0.000301881,0.000301881,235.47483396422504
308,oscillating_masses_N_8_i_8,1344,optimal,,0.000312521,0.000312521,339.9994434679973
309,oscillating_masses_N_8_i_9,1344,optimal,,0.000217851,0.000217851,87.69336722221578
310,oscillating_masses_N_8_i_10,1344,optimal,,0.000217852,0.000217852,87.56459499983572
311,oscillating_masses_N_8_i_11,1344,optimal,,0.000217541,0.000217541,88.77284470290256
312,oscillating_masses_N_8_i_12,1344,optimal,,0.000217673,0.000217673,196.76191382287632
