tau,qoco,qoco_custom,clarabel,ecos,gurobi,mosek
0.00012694149350204683,0.0,0.03125,0.0,0.0,0.0,0.0
0.000128264983052806,0.0,0.03125,0.0,0.0,0.0,0.0
0.00012960227127996844,0.0,0.03125,0.0,0.0,0.0,0.0
0.00013095350204826676,0.0,0.046875,0.0,0.0,0.0,0.0
0.0001323188207223646,0.0,0.046875,0.0,0.0,0.0,0.0
0.00013369837418249466,0.0,0.046875,0.0,0.0,0.0,0.0
0.00013509231084026028,0.0,0.046875,0.0,0.0,0.0,0.0
0.00013650078065460138,0.0,0.046875,0.0,0.0,0.0,0.0
0.00013792393514792657,0.0,0.046875,0.0,0.0,0.0,0.0
0.00013936192742241435,0.0,0.046875,0.0,0.0,0.0,0.0
0.00014081491217648334,0.0,0.046875,0.0,0.0,0.0,0.0
0.0001422830457214352,0.0,0.046875,0.0,0.0,0.0,0.0
0.0001437664859982702,0.0,0.046875,0.0,0.0,0.0,0.0
0.00014526539259467812,0.0,0.046875,0.0,0.0,0.0,0.0
0.00014677992676220705,0.0,0.046875,0.0,0.0,0.0,0.0
0.00014831025143361044,0.0,0.046875,0.0,0.0,0.0,0.0
0.00014985653124037577,0.0,0.046875,0.0,0.0,0.0,0.0
0.0001514189325304352,0.0,0.046875,0.0,0.0,0.0,0.0
0.00015299762338606094,0.0,0.0625,0.0,0.0,0.0,0.0
0.00015459277364194784,0.0,0.0625,0.0,0.0,0.0,0.0
0.00015620455490348385,0.0,0.0625,0.0,0.0,0.0,0.0
0.00015783314056521164,0.0,0.0625,0.0,0.0,0.0,0.0
0.00015947870582948208,0.0,0.0625,0.0,0.0,0.0,0.0
0.000161141427725302,0.0,0.0625,0.0,0.0,0.0,0.0
0.00016282148512737935,0.0,0.109375,0.0,0.0,0.0,0.0
0.00016451905877536624,0.0,0.125,0.0,0.0,0.0,0.0
0.00016623433129330317,0.0,0.140625,0.0,0.0,0.0,0.0
0.00016796748720926532,0.0,0.140625,0.0,0.0,0.0,0.0
0.00016971871297521372,0.0,0.140625,0.0,0.0,0.0,0.0
0.00017148819698705408,0.0,0.140625,0.0,0.0,0.0,0.0
0.000173276129604904,0.0,0.140625,0.0,0.0,0.0,0.0
0.00017508270317357234,0.0,0.140625,0.0,0.0,0.0,0.0
0.00017690811204325115,0.0,0.140625,0.0,0.0,0.0,0.0
0.00017875255259042355,0.0,0.140625,0.0,0.0,0.0,0.0
0.00018061622323899015,0.0,0.140625,0.0,0.0,0.0,0.0
0.00018249932448161524,0.0,0.140625,0.0,0.0,0.0,0.0
0.00018440205890129596,0.0,0.140625,0.0,0.0,0.0,0.0
0.00018632463119315598,0.0,0.140625,0.0,0.0,0.0,0.0
0.00018826724818646592,0.0,0.140625,0.0,0.0,0.0,0.0
0.00019023011886689457,0.0,0.140625,0.0,0.0,0.0,0.0
0.0001922134543989911,0.0,0.140625,0.0,0.0,0.0,0.0
0.00019421746814890246,0.0,0.140625,0.0,0.0,0.0,0.0
0.000196242375707327,0.0,0.140625,0.0,0.0,0.0,0.0
0.00019828839491270713,0.0,0.140625,0.0,0.0,0.0,0.0
0.0002003557458746648,0.0,0.140625,0.0,0.0,0.0,0.0
0.00020244465099768038,0.0,0.140625,0.0,0.0,0.0,0.0
0.0002045553350050195,0.0,0.140625,0.0,0.0,0.0,0.0
0.00020668802496290822,0.0,0.140625,0.0,0.0,0.0,0.0
0.00020884295030496015,0.0,0.140625,0.0,0.0,0.0,0.0
0.00021102034285685965,0.0,0.140625,0.0,0.0,0.0,0.0
0.00021322043686130087,0.0,0.140625,0.0,0.0,0.0,0.0
0.00021544346900318823,0.0,0.140625,0.0,0.0,0.0,0.0
0.00021768967843509832,0.0,0.140625,0.0,0.0,0.0,0.0
0.0002199593068030075,0.0,0.140625,0.0,0.0,0.0,0.0
0.0002222525982722885,0.0,0.140625,0.0,0.0,0.0,0.0
0.0002245697995539774,0.0,0.140625,0.0,0.0,0.0,0.0
0.00022691115993131512,0.0,0.140625,0.0,0.0,0.0,0.0
0.00022927693128656486,0.0,0.15625,0.0,0.0,0.0,0.0
0.00023166736812810896,0.0,0.15625,0.0,0.0,0.0,0.0
0.00023408272761782942,0.0,0.15625,0.0,0.0,0.0,0.0
0.00023652326959877282,0.0,0.15625,0.0,0.0,0.0,0.0
0.0002389892566231048,0.0,0.15625,0.0,0.0,0.0,0.0
0.0002414809539803547,0.0,0.15625,0.0,0.0,0.0,0.0
0.00024399862972595502,0.0,0.15625,0.0,0.0,0.0,0.0
0.0002465425547100791,0.0,0.15625,0.0,0.0,0.0,0.0
0.00024911300260677886,0.0,0.15625,0.0,0.0,0.0,0.0
0.00025171024994342684,0.0,0.15625,0.0,0.0,0.0,0.0
0.00025433457613046484,0.0,0.15625,0.0,0.0,0.0,0.0
0.00025698626349146184,0.0,0.15625,0.0,0.0,0.0,0.0
0.00025966559729348725,0.0,0.15625,0.0,0.0,0.0,0.0
0.00026237286577779904,0.0,0.171875,0.0,0.0,0.0,0.0
0.0002651083601908536,0.0,0.171875,0.0,0.0,0.0,0.0
0.0002678723748156372,0.0,0.1875,0.0,0.0,0.0,0.0
0.0002706652070033241,0.0,0.1875,0.0,0.0,0.0,0.0
0.00027348715720526675,0.0,0.1875,0.0,0.0,0.0,0.0
0.000276338529005317,0.0,0.1875,0.0,0.0,0.0,0.0
0.0002792196291524867,0.0,0.1875,0.0,0.0,0.0,0.0
0.0002821307675939471,0.0,0.1875,0.0,0.0,0.0,0.0
0.0002850722575083718,0.0,0.1875,0.0,0.0,0.0,0.0
0.00028804441533962976,0.0,0.1875,0.0,0.0,0.0,0.0
0.00029104756083082715,0.0,0.1875,0.0,0.0,0.0,0.0
0.00029408201705870605,0.0,0.1875,0.0,0.0,0.0,0.0
0.00029714811046840066,0.0,0.1875,0.0,0.0,0.0,0.0
0.00030024617090855494,0.015625,0.1875,0.0,0.0,0.0,0.0
0.0003033765316668089,0.015625,0.1875,0.0,0.0,0.0,0.0
0.0003065395295056527,0.015625,0.1875,0.0,0.0,0.0,0.0
0.0003097355046986565,0.015625,0.1875,0.0,0.0,0.0,0.0
0.000312964801067075,0.015625,0.1875,0.0,0.0,0.0,0.0
0.00031622776601683794,0.015625,0.1875,0.0,0.0,0.0,0.0
0.00031952475057592136,0.015625,0.1875,0.0,0.0,0.0,0.0
0.00032285610943211235,0.015625,0.1875,0.0,0.0,0.0,0.0
0.000326222200971167,0.015625,0.1875,0.0,0.0,0.0,0.0
0.00032962338731536286,0.015625,0.1875,0.0,0.0,0.0,0.0
0.0003330600343624589,0.015625,0.1875,0.0,0.0,0.0,0.0
0.0003365325118250557,0.015625,0.203125,0.0,0.0,0.0,0.0
0.0003400411932703706,0.015625,0.203125,0.0,0.0,0.0,0.0
0.0003435864561604263,0.015625,0.203125,0.0,0.0,0.0,0.0
0.00034716868189265597,0.015625,0.21875,0.0,0.0,0.0,0.0
0.00035078825584093626,0.03125,0.21875,0.0,0.0,0.0,0.0
0.0003544455673970436,0.03125,0.21875,0.0,0.0,0.0,0.0
0.0003581410100125452,0.03125,0.21875,0.0,0.0,0.0,0.0
0.00036187498124112805,0.03125,0.234375,0.0,0.0,0.0,0.0
0.0003656478827813646,0.046875,0.234375,0.0,0.0,0.0,0.0
0.00036946012051993025,0.046875,0.234375,0.0,0.0,0.0,0.0
0.00037331210457526603,0.046875,0.25,0.0,0.0,0.0,0.0
0.00037720424934169976,0.046875,0.25,0.0,0.0,0.0,0.0
0.00038113697353402766,0.046875,0.25,0.0,0.0,0.0,0.0
0.00038511070023255687,0.046875,0.25,0.0,0.0,0.0,0.0
0.00038912585692862304,0.046875,0.25,0.0,0.0,0.0,0.0
0.00039318287557057704,0.0625,0.25,0.0,0.0,0.0,0.0
0.0003972821926102549,0.078125,0.25,0.0,0.0,0.0,0.0
0.0004014242490499322,0.09375,0.25,0.0,0.0,0.0,0.0
0.0004056094904897642,0.125,0.25,0.0,0.0,0.0,0.0
0.0004098383671757261,0.140625,0.25,0.0,0.0,0.0,0.0
0.0004141113340480481,0.140625,0.25,0.0,0.0,0.0,0.0
0.00041842885079015847,0.140625,0.25,0.0,0.0,0.0,0.0
0.00042279138187813567,0.140625,0.265625,0.0,0.0,0.0,0.0
0.00042719939663067764,0.140625,0.265625,0.0,0.0,0.0,0.0
0.00043165336925959,0.140625,0.265625,0.0,0.0,0.0,0.0
0.0004361537789208006,0.140625,0.265625,0.0,0.0,0.0,0.0
0.00044070110976590795,0.140625,0.265625,0.0,0.0,0.0,0.0
0.0004452958509942655,0.140625,0.265625,0.0,0.0,0.0,0.0
0.0004499384969056106,0.140625,0.28125,0.0,0.0,0.0,0.0
0.00045462954695323993,0.140625,0.28125,0.0,0.0,0.0,0.0
0.00045936950579773974,0.140625,0.28125,0.0,0.0,0.0,0.0
0.0004641588833612782,0.140625,0.296875,0.0,0.0,0.0,0.0
0.00046899819488246166,0.140625,0.3125,0.0,0.0,0.0,0.0
0.0004738879609717651,0.140625,0.3125,0.0,0.0,0.0,0.0
0.00047882870766753833,0.140625,0.3125,0.0,0.0,0.0,0.0
0.00048382096649259574,0.140625,0.3125,0.0,0.0,0.0,0.0
0.0004888652745113987,0.140625,0.328125,0.0,0.0,0.0,0.0
0.0004939621743878321,0.140625,0.34375,0.0,0.0,0.0,0.0
0.0004991122144435844,0.140625,0.359375,0.0,0.0,0.0,0.0
0.0005043159487171359,0.140625,0.359375,0.0,0.0,0.0,0.0
0.00050957393702336,0.140625,0.359375,0.0,0.0,0.0,0.0
0.0005148867450137498,0.140625,0.359375,0.0,0.0,0.0,0.0
0.0005202549442372693,0.140625,0.359375,0.0,0.0,0.0,0.0
0.0005256791122018419,0.140625,0.359375,0.0,0.0,0.0,0.0
0.0005311598324364777,0.15625,0.359375,0.0,0.0,0.0,0.0
0.0005366976945540476,0.15625,0.359375,0.0,0.0,0.0,0.0
0.0005422932943147155,0.15625,0.375,0.0,0.0,0.0,0.0
0.0005479472336900287,0.15625,0.375,0.0,0.0,0.0,0.0
0.0005536601209276792,0.171875,0.375,0.0,0.0,0.0,0.0
0.0005594325706169377,0.171875,0.375,0.0,0.0,0.0,0.0
0.0005652652037547697,0.171875,0.375,0.0,0.0,0.0,0.0
0.0005711586478126435,0.171875,0.375,0.0,0.0,0.0,0.0
0.0005771135368040321,0.171875,0.375,0.0,0.0,0.0,0.0
0.0005831305113526219,0.171875,0.375,0.0,0.0,0.0,0.0
