,size,status,setup_time,solve_time,run_time,obj,iters
portfolio_N_2_i_0,804,optimal,0.0,0.0020470619201660156,0.0020470619201660156,-2.16998694436402,14.0
portfolio_N_2_i_1,804,optimal,0.0,0.002001047134399414,0.002001047134399414,-1.8900183413151668,13.0
portfolio_N_2_i_2,804,optimal,0.0,0.0020389556884765625,0.0020389556884765625,-1.9782135304858925,12.0
portfolio_N_2_i_3,804,optimal,0.0,0.0020279884338378906,0.0020279884338378906,-2.4448746518217668,16.0
portfolio_N_2_i_4,804,optimal,0.0,0.0020661354064941406,0.0020661354064941406,-2.0311246621533545,15.0
portfolio_N_2_i_5,804,optimal,0.0,0.002029895782470703,0.002029895782470703,-2.1010951677552825,14.0
portfolio_N_2_i_6,804,optimal,0.0,0.001981019973754883,0.001981019973754883,-1.984335019274102,11.0
portfolio_N_2_i_7,804,optimal,0.0,0.0020189285278320312,0.0020189285278320312,-3.4036281659062912,11.0
portfolio_N_2_i_8,804,optimal,0.0,0.002029895782470703,0.002029895782470703,-2.27417031673338,13.0
portfolio_N_2_i_9,804,optimal,0.0,0.0020270347595214844,0.0020270347595214844,-2.619175815079727,15.0
portfolio_N_2_i_10,804,optimal,0.0,0.002028942108154297,0.002028942108154297,-2.4927132157710763,17.0
portfolio_N_2_i_11,804,optimal,0.0,0.002052783966064453,0.002052783966064453,-1.9531985233727513,14.0
portfolio_N_2_i_12,804,optimal,0.0,0.0020639896392822266,0.0020639896392822266,-2.2329373233216834,15.0
portfolio_N_2_i_13,804,optimal,0.0,0.002022981643676758,0.002022981643676758,-2.1666525850493024,13.0
portfolio_N_2_i_14,804,optimal,0.0,0.002009153366088867,0.002009153366088867,-3.0292321784379803,14.0
portfolio_N_2_i_15,804,optimal,0.0,0.002040863037109375,0.002040863037109375,-1.714807016228874,14.0
portfolio_N_2_i_16,804,optimal,0.0,0.002042055130004883,0.002042055130004883,-2.1427114396509,12.0
portfolio_N_2_i_17,804,optimal,0.0,0.001981973648071289,0.001981973648071289,-2.8795670681922068,11.0
portfolio_N_2_i_18,804,optimal,0.0,0.002017974853515625,0.002017974853515625,-2.046634473288111,12.0
portfolio_N_2_i_19,804,optimal,0.0,0.0020270347595214844,0.0020270347595214844,-2.5317350519662543,12.0
portfolio_N_4_i_0,2008,optimal,0.0,0.0023000240325927734,0.0023000240325927734,-2.7877069109762056,14.0
portfolio_N_4_i_1,2008,optimal,0.0,0.002310037612915039,0.002310037612915039,-1.943525309685338,14.0
portfolio_N_4_i_2,2008,optimal,0.0,0.002315998077392578,0.002315998077392578,-2.4962740730600377,14.0
portfolio_N_4_i_3,2008,optimal,0.0,0.0022988319396972656,0.0022988319396972656,-2.564439641000606,15.0
portfolio_N_4_i_4,2008,optimal,0.0,0.002288818359375,0.002288818359375,-3.121685469946925,13.0
portfolio_N_4_i_5,2008,optimal,0.0,0.0023038387298583984,0.0023038387298583984,-2.7456633618325847,14.0
portfolio_N_4_i_6,2008,optimal,0.0,0.0022649765014648438,0.0022649765014648438,-2.2732447197342465,13.0
portfolio_N_4_i_7,2008,optimal,0.0,0.002279043197631836,0.002279043197631836,-2.307017882576345,13.0
portfolio_N_4_i_8,2008,optimal,0.0,0.0022737979888916016,0.0022737979888916016,-2.3002900515385103,12.0
portfolio_N_4_i_9,2008,optimal,0.0,0.002301931381225586,0.002301931381225586,-2.228633139758665,14.0
portfolio_N_4_i_10,2008,optimal,0.0,0.0023148059844970703,0.0023148059844970703,-2.053719346431316,16.0
portfolio_N_4_i_11,2008,optimal,0.0,0.0022809505462646484,0.0022809505462646484,-2.2287852557327392,13.0
portfolio_N_4_i_12,2008,optimal,0.0,0.002267122268676758,0.002267122268676758,-2.117549584091711,12.0
portfolio_N_4_i_13,2008,optimal,0.0,0.0023140907287597656,0.0023140907287597656,-2.2347700948286833,16.0
portfolio_N_4_i_14,2008,optimal,0.0,0.0023140907287597656,0.0023140907287597656,-2.6173535741124647,15.0
portfolio_N_4_i_15,2008,optimal,0.0,0.0022649765014648438,0.0022649765014648438,-2.2642771213939805,13.0
portfolio_N_4_i_16,2008,optimal,0.0,0.002313852310180664,0.002313852310180664,-2.0382598532422893,14.0
portfolio_N_4_i_17,2008,optimal,0.0,0.0022530555725097656,0.0022530555725097656,-3.2636581497471275,12.0
portfolio_N_4_i_18,2008,optimal,0.0,0.0023109912872314453,0.0023109912872314453,-2.464179864239049,14.0
portfolio_N_4_i_19,2008,optimal,0.0,0.0023050308227539062,0.0023050308227539062,-2.733163471025697,14.0
portfolio_N_6_i_0,3612,optimal,0.0,0.002610921859741211,0.002610921859741211,-2.603797666427878,14.0
portfolio_N_6_i_1,3612,optimal,0.0,0.002674102783203125,0.002674102783203125,-2.7196490131494184,14.0
portfolio_N_6_i_2,3612,optimal,0.0,0.0026907920837402344,0.0026907920837402344,-2.257348644725403,15.0
portfolio_N_6_i_3,3612,optimal,0.0,0.002683877944946289,0.002683877944946289,-2.1908747415470797,15.0
portfolio_N_6_i_4,3612,optimal,0.0,0.0026390552520751953,0.0026390552520751953,-2.5037398013226904,14.0
portfolio_N_6_i_5,3612,optimal,0.0,0.002568960189819336,0.002568960189819336,-2.5619675101957946,12.0
portfolio_N_6_i_6,3612,optimal,0.0,0.0026099681854248047,0.0026099681854248047,-2.563557309937495,13.0
portfolio_N_6_i_7,3612,optimal,0.0,0.002619028091430664,0.002619028091430664,-2.377709772852109,14.0
portfolio_N_6_i_8,3612,optimal,0.0,0.002686023712158203,0.002686023712158203,-2.588071695435092,15.0
portfolio_N_6_i_9,3612,optimal,0.0,0.002711057662963867,0.002711057662963867,-2.3181618449712085,15.0
portfolio_N_6_i_10,3612,optimal,0.0,0.002655029296875,0.002655029296875,-2.254670297906948,14.0
portfolio_N_6_i_11,3612,optimal,0.0,0.002607107162475586,0.002607107162475586,-2.724321697948543,13.0
portfolio_N_6_i_12,3612,optimal,0.0,0.0026521682739257812,0.0026521682739257812,-2.548351595461114,16.0
portfolio_N_6_i_13,3612,optimal,0.0,0.0026578903198242188,0.0026578903198242188,-2.798156516349526,14.0
portfolio_N_6_i_14,3612,optimal,0.0,0.0026159286499023438,0.0026159286499023438,-2.0587127402090504,14.0
portfolio_N_6_i_15,3612,optimal,0.0,0.0026459693908691406,0.0026459693908691406,-1.7614561116486465,14.0
portfolio_N_6_i_16,3612,optimal,0.0,0.002650022506713867,0.002650022506713867,-2.352458499067386,14.0
portfolio_N_6_i_17,3612,optimal,0.0,0.0027360916137695312,0.0027360916137695312,-2.1860015399792463,16.0
portfolio_N_6_i_18,3612,optimal,0.0,0.002638101577758789,0.002638101577758789,-2.819614874209889,15.0
portfolio_N_6_i_19,3612,optimal,0.0,0.0026400089263916016,0.0026400089263916016,-2.668144571147537,14.0
portfolio_N_8_i_0,5616,optimal,0.0,0.0030248165130615234,0.0030248165130615234,-2.2492238058339646,14.0
portfolio_N_8_i_1,5616,optimal,0.0,0.0030591487884521484,0.0030591487884521484,-2.5312178801496152,14.0
portfolio_N_8_i_2,5616,optimal,0.0,0.003078937530517578,0.003078937530517578,-2.434510917125401,14.0
portfolio_N_8_i_3,5616,optimal,0.0,0.0031709671020507812,0.0031709671020507812,-1.892287189027958,16.0
portfolio_N_8_i_4,5616,optimal,0.0,0.0031180381774902344,0.0031180381774902344,-2.3691206678661767,15.0
portfolio_N_8_i_5,5616,optimal,0.0,0.0030608177185058594,0.0030608177185058594,-2.2875809415328816,13.0
portfolio_N_8_i_6,5616,optimal,0.0,0.0030329227447509766,0.0030329227447509766,-2.351958544326939,13.0
portfolio_N_8_i_7,5616,optimal,0.0,0.003236055374145508,0.003236055374145508,-2.450191097687906,16.0
portfolio_N_8_i_8,5616,optimal,0.0,0.003103971481323242,0.003103971481323242,-2.48742447740212,15.0
portfolio_N_8_i_9,5616,optimal,0.0,0.003080129623413086,0.003080129623413086,-2.4385214945624223,14.0
portfolio_N_8_i_10,5616,optimal,0.0,0.003248929977416992,0.003248929977416992,-2.34011293651305,16.0
portfolio_N_8_i_11,5616,optimal,0.0,0.0031511783599853516,0.0031511783599853516,-1.987476549039843,15.0
portfolio_N_8_i_12,5616,optimal,0.0,0.003134012222290039,0.003134012222290039,-2.6568499803464247,15.0
portfolio_N_8_i_13,5616,optimal,0.0,0.003162860870361328,0.003162860870361328,-2.587255966314834,15.0
portfolio_N_8_i_14,5616,optimal,0.0,0.0031278133392333984,0.0031278133392333984,-2.523836065941776,15.0
portfolio_N_8_i_15,5616,optimal,0.0,0.0030519962310791016,0.0030519962310791016,-2.386650406000969,15.0
portfolio_N_8_i_16,5616,optimal,0.0,0.0031549930572509766,0.0031549930572509766,-2.5110266087188404,16.0
portfolio_N_8_i_17,5616,optimal,0.0,0.003075122833251953,0.003075122833251953,-2.33722159587351,15.0
portfolio_N_8_i_18,5616,optimal,0.0,0.0030829906463623047,0.0030829906463623047,-2.4316580136945247,14.0
portfolio_N_8_i_19,5616,optimal,0.0,0.0031800270080566406,0.0031800270080566406,-2.467285956814422,16.0
portfolio_N_10_i_0,8020,optimal,0.0,0.0036630630493164062,0.0036630630493164062,-2.675571664738269,14.0
portfolio_N_10_i_1,8020,optimal,0.0,0.003574848175048828,0.003574848175048828,-2.551158004912787,13.0
portfolio_N_10_i_2,8020,optimal,0.0,0.0036420822143554688,0.0036420822143554688,-2.409543642035731,14.0
portfolio_N_10_i_3,8020,optimal,0.0,0.0037238597869873047,0.0037238597869873047,-2.790388449545279,15.0
portfolio_N_10_i_4,8020,optimal,0.0,0.003712177276611328,0.003712177276611328,-2.362552858105065,15.0
portfolio_N_10_i_5,8020,optimal,0.0,0.0036029815673828125,0.0036029815673828125,-2.290938566844441,14.0
portfolio_N_10_i_6,8020,optimal,0.0,0.0038111209869384766,0.0038111209869384766,-2.9160339925702203,16.0
portfolio_N_10_i_7,8020,optimal,0.0,0.003695964813232422,0.003695964813232422,-2.4025935800670832,15.0
portfolio_N_10_i_8,8020,optimal,0.0,0.0038537979125976562,0.0038537979125976562,-2.4763344856736005,17.0
portfolio_N_10_i_9,8020,optimal,0.0,0.003715038299560547,0.003715038299560547,-2.2560965695520867,15.0
portfolio_N_10_i_10,8020,optimal,0.0,0.003641843795776367,0.003641843795776367,-2.402074399078439,14.0
portfolio_N_10_i_11,8020,optimal,0.0,0.0037620067596435547,0.0037620067596435547,-2.6345797483856193,16.0
portfolio_N_10_i_12,8020,optimal,0.0,0.0036399364471435547,0.0036399364471435547,-2.4005219835215765,14.0
portfolio_N_10_i_13,8020,optimal,0.0,0.0035729408264160156,0.0035729408264160156,-3.0481276593239186,13.0
portfolio_N_10_i_14,8020,optimal,0.0,0.003656148910522461,0.003656148910522461,-2.390553213093874,14.0
portfolio_N_10_i_15,8020,optimal,0.0,0.0036821365356445312,0.0036821365356445312,-2.553040430023295,15.0
portfolio_N_10_i_16,8020,optimal,0.0,0.0037889480590820312,0.0037889480590820312,-2.2870225064337406,16.0
portfolio_N_10_i_17,8020,optimal,0.0,0.003715991973876953,0.003715991973876953,-2.1870741027854126,15.0
portfolio_N_10_i_18,8020,optimal,0.0,0.0037038326263427734,0.0037038326263427734,-2.500241192600602,15.0
portfolio_N_10_i_19,8020,optimal,0.0,0.003699064254760742,0.003699064254760742,-2.3455576077062887,15.0
portfolio_N_15_i_0,15780,optimal,0.0,0.005385160446166992,0.005385160446166992,-2.5204668667288455,14.0
portfolio_N_15_i_1,15780,optimal,0.0,0.005668163299560547,0.005668163299560547,-2.310373705257655,16.0
portfolio_N_15_i_2,15780,optimal,0.0,0.005719900131225586,0.005719900131225586,-2.4057298568684757,16.0
portfolio_N_15_i_3,15780,optimal,0.0,0.005628824234008789,0.005628824234008789,-2.393641782711629,16.0
portfolio_N_15_i_4,15780,optimal,0.0,0.005614042282104492,0.005614042282104492,-2.3524559620536727,16.0
portfolio_N_15_i_5,15780,optimal,0.0,0.005543947219848633,0.005543947219848633,-2.5258169280046583,15.0
portfolio_N_15_i_6,15780,optimal,0.0,0.00577092170715332,0.00577092170715332,-2.5867122549984134,17.0
portfolio_N_15_i_7,15780,optimal,0.0,0.005617856979370117,0.005617856979370117,-2.627406065194427,16.0
portfolio_N_15_i_8,15780,optimal,0.0,0.006142854690551758,0.006142854690551758,-2.5640215880357227,18.0
portfolio_N_15_i_9,15780,optimal,0.0,0.005514860153198242,0.005514860153198242,-2.4694289656626416,15.0
portfolio_N_15_i_10,15780,optimal,0.0,0.005494832992553711,0.005494832992553711,-2.6002054533128938,15.0
portfolio_N_15_i_11,15780,optimal,0.0,0.005522012710571289,0.005522012710571289,-2.6271833392042714,15.0
portfolio_N_15_i_12,15780,optimal,0.0,0.005736112594604492,0.005736112594604492,-2.5950321970587993,16.0
portfolio_N_15_i_13,15780,optimal,0.0,0.0055048465728759766,0.0055048465728759766,-2.440078484485495,15.0
portfolio_N_15_i_14,15780,optimal,0.0,0.005738973617553711,0.005738973617553711,-2.561784506166564,16.0
portfolio_N_15_i_15,15780,optimal,0.0,0.005617856979370117,0.005617856979370117,-2.7602733904487433,16.0
portfolio_N_15_i_16,15780,optimal,0.0,0.0056819915771484375,0.0056819915771484375,-2.3734709330829133,16.0
portfolio_N_15_i_17,15780,optimal,0.0,0.005693912506103516,0.005693912506103516,-2.618452038401826,16.0
portfolio_N_15_i_18,15780,optimal,0.0,0.005548954010009766,0.005548954010009766,-2.477299579159454,15.0
portfolio_N_15_i_19,15780,optimal,0.0,0.005593061447143555,0.005593061447143555,-2.6475194744712254,15.0
portfolio_N_20_i_0,26040,optimal,0.0,0.008640050888061523,0.008640050888061523,-2.4395192045305607,15.0
portfolio_N_20_i_1,26040,optimal,0.0,0.008595943450927734,0.008595943450927734,-2.5034123361422105,15.0
portfolio_N_20_i_2,26040,optimal,0.0,0.009152889251708984,0.009152889251708984,-2.4430004290880714,18.0
portfolio_N_20_i_3,26040,optimal,0.0,0.00848698616027832,0.00848698616027832,-2.707938530486575,15.0
portfolio_N_20_i_4,26040,optimal,0.0,0.008538961410522461,0.008538961410522461,-2.4471539875483153,14.0
portfolio_N_20_i_5,26040,optimal,0.0,0.008714914321899414,0.008714914321899414,-2.7408561190954934,16.0
portfolio_N_20_i_6,26040,optimal,0.0,0.008352041244506836,0.008352041244506836,-2.5255088360532976,15.0
portfolio_N_20_i_7,26040,optimal,0.0,0.008880138397216797,0.008880138397216797,-2.4905024651005876,16.0
portfolio_N_20_i_8,26040,optimal,0.0,0.008373022079467773,0.008373022079467773,-2.630522571425187,14.0
portfolio_N_20_i_9,26040,optimal,0.0,0.008799076080322266,0.008799076080322266,-2.5441470829956825,15.0
portfolio_N_20_i_10,26040,optimal,0.0,0.00872492790222168,0.00872492790222168,-2.422102111642563,16.0
portfolio_N_20_i_11,26040,optimal,0.0,0.008903980255126953,0.008903980255126953,-2.530091999057646,17.0
portfolio_N_20_i_12,26040,optimal,0.0,0.008952140808105469,0.008952140808105469,-2.563992349446814,17.0
portfolio_N_20_i_13,26040,optimal,0.0,0.009060144424438477,0.009060144424438477,-2.352922765609843,15.0
portfolio_N_20_i_14,26040,optimal,0.0,0.009189844131469727,0.009189844131469727,-2.7048650083292674,18.0
portfolio_N_20_i_15,26040,optimal,0.0,0.008646011352539062,0.008646011352539062,-2.5044801128743495,16.0
portfolio_N_20_i_16,26040,optimal,0.0,0.008671045303344727,0.008671045303344727,-2.3672951721804134,16.0
portfolio_N_20_i_17,26040,optimal,0.0,0.008814096450805664,0.008814096450805664,-2.544940298427453,16.0
portfolio_N_20_i_18,26040,optimal,0.0,0.008814811706542969,0.008814811706542969,-2.561846416316764,16.0
portfolio_N_20_i_19,26040,optimal,0.0,0.008915901184082031,0.008915901184082031,-2.466976873357587,16.0
portfolio_N_25_i_0,38800,optimal,0.0,0.013571977615356445,0.013571977615356445,-2.534877914870049,17.0
portfolio_N_25_i_1,38800,optimal,0.0,0.013644933700561523,0.013644933700561523,-2.575207999993983,17.0
portfolio_N_25_i_2,38800,optimal,0.0,0.012853860855102539,0.012853860855102539,-2.5208613279337935,15.0
portfolio_N_25_i_3,38800,optimal,0.0,0.012862920761108398,0.012862920761108398,-2.7242329013584308,15.0
portfolio_N_25_i_4,38800,optimal,0.0,0.012887001037597656,0.012887001037597656,-2.484336315560456,15.0
portfolio_N_25_i_5,38800,optimal,0.0,0.013050079345703125,0.013050079345703125,-2.585348508154263,15.0
portfolio_N_25_i_6,38800,optimal,0.0,0.012659072875976562,0.012659072875976562,-2.4984482883853447,14.0
portfolio_N_25_i_7,38800,optimal,0.0,0.012814998626708984,0.012814998626708984,-2.4762813556064973,15.0
portfolio_N_25_i_8,38800,optimal,0.0,0.012737035751342773,0.012737035751342773,-2.5249790278769364,15.0
