,size,status,setup_time,solve_time,run_time,obj,iters
oscillating_masses_N_8_i_0,1344,optimal,0.0,0.0034714818466454744,0.0034714818466454744,447.2992191479644,10
oscillating_masses_N_8_i_1,1344,optimal,0.0,0.003440871834754944,0.003440871834754944,283.77797962538455,10
oscillating_masses_N_8_i_2,1344,optimal,0.0,0.003986072028055787,0.003986072028055787,429.3685383232812,11
oscillating_masses_N_8_i_3,1344,optimal,0.0,0.004001173190772533,0.004001173190772533,143.03501379467198,11
oscillating_masses_N_8_i_4,1344,optimal,0.0,0.004015692975372076,0.004015692975372076,350.33333863142497,11
oscillating_masses_N_8_i_5,1344,optimal,0.0,0.0035426830872893333,0.0035426830872893333,305.6540921541792,10
oscillating_masses_N_8_i_6,1344,optimal,0.0,0.004281362984329462,0.004281362984329462,714.1937086888225,12
oscillating_masses_N_8_i_7,1344,optimal,0.0,0.003983003087341785,0.003983003087341785,235.47482500887892,11
oscillating_masses_N_8_i_8,1344,optimal,0.0,0.0037955529987812042,0.0037955529987812042,339.9994027260716,11
oscillating_masses_N_8_i_9,1344,optimal,0.0,0.003839772893115878,0.003839772893115878,87.69335591341797,11
oscillating_masses_N_8_i_10,1344,optimal,0.0,0.0045392129104584455,0.0045392129104584455,87.56459164246867,13
oscillating_masses_N_8_i_11,1344,optimal,0.0,0.004077552119269967,0.004077552119269967,88.77282773548195,12
oscillating_masses_N_8_i_12,1344,optimal,0.0,0.004067372065037489,0.004067372065037489,196.761902298362,12
oscillating_masses_N_8_i_13,1344,optimal,0.0,0.0035700120497494936,0.0035700120497494936,64.88961036362102,10
oscillating_masses_N_8_i_14,1344,optimal,0.0,0.003500082064419985,0.003500082064419985,266.12369036317153,10
oscillating_masses_N_8_i_15,1344,optimal,0.0,0.003480343148112297,0.003480343148112297,250.32161044752183,10
oscillating_masses_N_8_i_16,1344,optimal,0.0,0.0038373921997845173,0.0038373921997845173,313.8640448342092,11
oscillating_masses_N_8_i_17,1344,optimal,0.0,0.0038264321628957987,0.0038264321628957987,197.63540116837783,11
oscillating_masses_N_8_i_18,1344,optimal,0.0,0.003567093051970005,0.003567093051970005,409.4688418139332,10
oscillating_masses_N_8_i_19,1344,optimal,0.0,0.003997082822024822,0.003997082822024822,410.83547412692525,11
oscillating_masses_N_20_i_0,3312,optimal,0.0,0.015051580965518951,0.015051580965518951,564.1289887885283,12
oscillating_masses_N_20_i_1,3312,optimal,0.0,0.015758241061121225,0.015758241061121225,308.5963873478228,13
oscillating_masses_N_20_i_2,3312,optimal,0.0,0.015776420012116432,0.015776420012116432,149.4107796702942,13
oscillating_masses_N_20_i_3,3312,optimal,0.0,0.015608771005645394,0.015608771005645394,464.75517671543383,13
oscillating_masses_N_20_i_4,3312,optimal,0.0,0.015481139998883009,0.015481139998883009,664.5770165061017,14
oscillating_masses_N_20_i_5,3312,optimal,0.0,0.013188998913392425,0.013188998913392425,330.04112565975464,12
oscillating_masses_N_20_i_6,3312,optimal,0.0,0.013642438920214772,0.013642438920214772,259.40763292202735,12
oscillating_masses_N_20_i_7,3312,optimal,0.0,0.014462899882346392,0.014462899882346392,412.90667412215436,13
oscillating_masses_N_20_i_8,3312,optimal,0.0,0.014302280033007264,0.014302280033007264,406.76059314465743,13
oscillating_masses_N_20_i_9,3312,optimal,0.0,0.013618699973449111,0.013618699973449111,248.07283366054068,13
oscillating_masses_N_20_i_10,3312,optimal,0.0,0.014279409078881145,0.014279409078881145,300.3139230739571,13
oscillating_masses_N_20_i_11,3312,optimal,0.0,0.013959229923784733,0.013959229923784733,256.31989407280076,13
oscillating_masses_N_20_i_12,3312,optimal,0.0,0.014949551085010171,0.014949551085010171,336.55723633114,13
oscillating_masses_N_20_i_13,3312,optimal,0.0,0.014455510070547462,0.014455510070547462,216.65160891196524,12
oscillating_masses_N_20_i_14,3312,optimal,0.0,0.014154088916257024,0.014154088916257024,258.1759449527397,13
oscillating_masses_N_20_i_15,3312,optimal,0.0,0.014133190037682652,0.014133190037682652,383.77174232881987,12
oscillating_masses_N_20_i_16,3312,optimal,0.0,0.015234860824421048,0.015234860824421048,191.17565207846752,14
oscillating_masses_N_20_i_17,3312,optimal,0.0,0.014555699890479445,0.014555699890479445,535.5482325551055,13
oscillating_masses_N_20_i_18,3312,optimal,0.0,0.01550665101967752,0.01550665101967752,166.20185447553223,14
oscillating_masses_N_20_i_19,3312,optimal,0.0,0.01537361997179687,0.01537361997179687,467.5361292118531,13
oscillating_masses_N_32_i_0,5280,optimal,0.0,0.02117037493735552,0.02117037493735552,299.6827345449377,14
oscillating_masses_N_32_i_1,5280,optimal,0.0,0.019761394010856748,0.019761394010856748,325.83792791426265,13
oscillating_masses_N_32_i_2,5280,optimal,0.0,0.018428123090416193,0.018428123090416193,185.7557003729833,12
oscillating_masses_N_32_i_3,5280,optimal,0.0,0.017727541970089078,0.017727541970089078,83.58300331335687,12
oscillating_masses_N_32_i_4,5280,optimal,0.0,0.020574785070493817,0.020574785070493817,966.5823200583777,14
oscillating_masses_N_32_i_5,5280,optimal,0.0,0.01757751195691526,0.01757751195691526,327.5887971684622,11
oscillating_masses_N_32_i_6,5280,optimal,0.0,0.016837380826473236,0.016837380826473236,164.24935380167682,11
oscillating_masses_N_32_i_7,5280,optimal,0.0,0.017897722078487277,0.017897722078487277,314.999223470693,12
oscillating_masses_N_32_i_8,5280,optimal,0.0,0.018788632936775684,0.018788632936775684,266.4210023826886,13
oscillating_masses_N_32_i_9,5280,optimal,0.0,0.01784068183042109,0.01784068183042109,102.0371432273574,12
