,size,status,setup_time,solve_time,run_time,obj,iters
CVXQP1_S,734,optimal,0.000393062,0.011619924,0.012012986,11590.718743049494,12
QADLITTL,567,optimal,0.000128651,0.001151085,0.001279736,480318.8913931333,17
CVXQP2_S,660,optimal,0.000336902,0.012513139,0.012850041,8120.940830849751,12
QRECIPE,988,optimal,0.000131221,0.001721528,0.0018527489999999999,-266.6160000055253,19
QSCSD1,3893,optimal,0.000619643,0.0063256,0.006945243,8.666666676523603,12
GENHS28,43,optimal,1.602e-05,4.633e-05,6.235e-05,0.9271736937394985,9
QSCTAP1,2325,optimal,0.000321681,0.00214434,0.0024660209999999997,-1.521859164089635e-10,10
QBRANDY,2462,optimal,0.000357442,0.005399326,0.005756768000000001,28375.279139956692,27
HS52,14,optimal,1.372e-05,2.497e-05,3.869e-05,-0.6733524355265613,7
HS51,14,optimal,1.095e-05,2.43e-05,3.525e-05,-5.999999991855785,7
CVXQP3_S,808,optimal,0.000359442,0.013477264,0.013836705999999999,11943.439031307717,13
CVXQP3_L,82481.0,,,,,,
STADAT3,31997,optimal,0.001958275,0.075531318,0.077489593,-35.779452442991854,28
S268,40,optimal,1.4191e-05,5.875e-05,7.2941e-05,-14462.973769905571,15
QSTANDAT,5030,optimal,0.002186677,0.034555938,0.036742615,-3.815842894645325e-10,11
EXDATA,1137750,optimal,0.102900594,40.923094729,41.025995323,-141.84342725450074,19
QGROW7,3550,optimal,0.000394664,0.00401874,0.004413404,-42798714.01873546,16
DUAL4,3024,optimal,0.000147962,0.002136876,0.002284838,0.7460908422331288,13
QFORPLAN,5591,infeasible,,,,,
QSCTAP3,12401,optimal,0.003035763,0.066248429,0.069284192,-1.299032358411836e-10,11
QSHARE2B,828,optimal,8.0021e-05,0.001221369,0.00130139,11703.69438512061,24
HS35MOD,12,optimal,9.15e-06,2.483e-05,3.398e-05,-8.749999890776213,11
DUAL2,4796,optimal,0.000160611,0.003284955,0.003445566,0.03373367614555716,13
MOSARQP2,4775,optimal,0.000538584,0.022275687,0.022814271,-1597.4820191929255,27
QPTEST,10,optimal,8.69e-06,1.82e-05,2.689e-05,4.371874998860438,9
AUG3D,9219,optimal,0.001143098,0.034810982,0.03595408,-782.4322742075799,13
QSIERRA,11557,optimal,0.0013573,0.039677979,0.041035279,23750576.882438544,38
LISWET5,40002,optimal_inaccurate,,,,,
LISWET3,40002,optimal_inaccurate,,,,,
LISWET12,40002,optimal_inaccurate,,,,,
CVXQP3_M,8231,optimal_inaccurate,,,,,
HS118,108,optimal,2.566e-05,7.4341e-05,0.00010000100000000001,664.8204528014902,9
QSHIP12S,28344,optimal,0.04231726,7.842472052,7.884789312,3056962.8794875937,32
DUALC1,1998,optimal,7.057e-05,0.001771703,0.001842273,6157.337561261894,29
CVXQP1_L,74982.0,,,,,,
LISWET7,40002,optimal_inaccurate,,,,,
CONT-100,79596,optimal,0.009770962,0.669884347,0.679655309,-4.6443978687607546,22
QSCFXM3,10369,optimal,0.0015915,0.060827052,0.062418552,30817890.281146172,35
DPKLO1,1652,optimal,0.000148081,0.00157863,0.001726711,0.3700962171546431,13
KSIP,18871,optimal,0.000381112,0.008486763,0.008867874999999999,0.5757979412393532,21
DUALC8,4076,optimal,0.000125831,0.004332147,0.004457978,18309.358935422093,27
QSHIP08L,52050,optimal,0.049919033,11.890193241,11.940112274,2376040.7902272576,28
AUG3DQP,13092,optimal,0.001551739,0.080969366,0.082521105,-661.2620491136804,31
AUG2DQP,80000,infeasible,,,,,
HS76,20,optimal,1.1991e-05,2.815e-05,4.0141e-05,-4.681818178386864,10
QSCTAP2,9371,optimal,0.001610809,0.027755677,0.029366486,-1.5032152561558153e-10,10
BOYD1,745507,optimal_inaccurate,,,,,
QCAPRI,3147,optimal_inaccurate,,,,,
CONT-300,653093.0,,,,,,
